parameter,value,se_sa,rse_sa
Cl_pop,13.5005300529375,0.922256070066865,6.83125822801451
V1_pop,24.2015264882599,8.46999162616656,34.9977578078611
Q_pop,24.64428336038,35.4654033416197,143.909249958701
V2_pop,12.6263476751377,6.26117508324219,49.5881726397488
omega_Cl,0.259484665955984,0.0495289703650868,19.0874363163673
omega_V1,0.276825569670411,0.107135960717864,38.7016130213046
omega_Q,0.938008346401465,0.443128148056535,47.2413864712967
omega_V2,0.890218157132037,0.398773730886031,44.7950569971227
a,1.55922566631861,0.312639085436393,20.0509196449123
b,0.042707576252867,0.0186059271735205,43.5658700539613
