parameter,value,se_sa,rse_sa
Cl_pop,13.5200786169738,0.917547811671095,6.78655677725984
V1_pop,24.3159475957982,2.48235686235397,10.2087605369857
Q_pop,24.3883867922125,10.9590383598747,44.9354787311067
V2_pop,12.5857847370769,4.28182133412102,34.0210914422131
omega_Cl,0.258923711137263,0.0487938760735735,18.8448851823024
omega_V1,0.24930375371937,0.0844483326043206,33.8736707107028
omega_Q,1.03697179511088,0.324100978501274,31.254560637941
omega_V2,0.967207656196503,0.327306836622379,33.8403893440523
a,1.52342739580554,0.27527498202666,18.0694519991288
b,0.0445295931596159,0.0183210459285365,41.1435286706188
