parameter,value,se_sa,rse_sa
Cl_pop,13.5016082229618,0.920981545272,6.82127291847881
V1_pop,21.7628936114674,4.18283937530266e-6,1.92200515702499e-5
Q_pop,36.5314968032174,18.9696621310661,51.9268680209003
V2_pop,16.3974664215353,3.62457290700245,22.104469152882
omega_Cl,0.257881104434036,0.0488235069050556,18.932564684104
omega_V1,6.78911971736989e-8,6.19823865812754e-8,91.2966469315515
omega_Q,1.66500475941682,0.484875505454981,29.1215687350235
omega_V2,0.720939694265231,0.193494057216716,26.839146013998
a,1.54597606393337,0.253962277427825,16.4273097981658
b,0.05723654365985,0.0132956010484309,23.229217206834
