iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,849.382,1,13.5086,26.1537,23.8987,13.1157,1.5,1.5,1.2,1.5,1.5,1.5
2,833.771,1,31.6962,22.0831,52.6254,10.6139,1.425,1.425,1.16962,1.46202,1.46202,1.46202
3,826.186,1,33.0172,22.5109,55.4618,12.8527,1.35375,1.35375,1.14,1.54835,1.425,1.425
4,824.564,1,32.5985,24.6521,64.553,12.5638,1.28606,1.28606,1.11113,1.6724,1.38892,1.38892
5,817.302,1,31.7687,31.9596,61.7238,13.2844,1.22176,1.22176,1.083,1.63006,1.3619,1.35375
6,812.679,1,31.2572,40.8122,59.153,14.185,1.16067,1.16067,1.05558,1.61962,1.32741,1.35265
7,800.737,1,31.8314,61.7215,70.7699,12.2445,1.10264,1.10264,1.02885,1.57861,1.2938,1.3184
8,790.935,1,30.6264,52.8742,65.3413,8.99363,1.04751,1.04751,1.0028,1.53864,1.26104,1.28502
9,790.042,1,29.2077,73.2068,74.3916,8.51499,0.995131,0.995131,0.977407,1.49968,1.22911,1.5657
10,789.255,1,28.1581,58.8145,79.0776,10.3697,0.945374,0.945374,0.952659,1.46171,1.19799,1.60693
11,786.566,1,27.8792,56.5759,77.7706,8.41627,0.898105,0.898105,0.928537,1.45264,1.16766,1.82646
12,775.166,1,28.1393,63.4018,76.5404,10.099,0.8532,0.8532,0.905026,1.53833,1.13809,1.78021
13,772.115,1,27.2026,62.7525,64.642,9.06891,0.81054,0.81054,0.88211,1.87177,1.10927,1.86343
14,759.821,1,26.5408,76.9304,69.9635,8.46404,0.770013,0.770013,0.859775,1.82438,1.08119,1.81624
15,757.744,1,25.9638,65.1237,70.4255,8.87795,0.731512,0.731512,0.838005,1.77818,1.05381,1.96355
16,749.417,1,25.2978,63.8781,64.7773,7.58866,0.694937,0.694937,0.816786,1.73316,1.02713,1.91383
17,743.225,1,24.3896,68.8179,62.2061,6.92948,0.66019,0.66019,0.796105,1.88183,1.00112,2.01681
