parameter,value,se_sa,rse_sa
Cl_pop,13.5117710629544,0.930166585782392,6.884120382506
V1_pop,28.3014905773569,1.74603490431136,6.16940969783516
Q_pop,2.78859199022511,1.90744473654128,68.401714672762
V2_pop,40.1961365016755,1.22565756409681e-6,3.04919246168278e-6
omega_Cl,0.262272853267469,0.049800057228003,18.9878809825645
omega_V1,0.200104437302239,0.0514360050482306,25.7045799391952
omega_Q,2.18924288460978,0.626286006336459,28.6074245456822
omega_V2,1.6795297013847e-8,1.39705319219441e-8,83.1812138268589
b,0.607142799456248,0.215993545872999,35.5754109356877
c,0.449480008650454,0.115894908729594,25.7842187637142
