pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-1.46474,0.153959,-1.42576,0.0378292,-1.62571,0.113091,All
-0.988426,0.359239,-1.10267,0.151317,-1.19341,0.197909,All
-0.51211,0.590178,-0.779585,0.302634,-0.761116,0.565455,All
-0.0357936,0.384898,-0.456496,0.378292,-0.328819,0.424091,All
0.440523,0.333579,-0.133407,0.756585,0.103478,0.424091,All
0.916839,0.128299,0.189683,0.718756,0.535776,0.282727,All
1.39315,0.179619,0.512772,0.416122,0.968073,0.169636,All
1.86947,0.0769797,0.835861,0.340463,1.40037,0.169636,All
2.34579,0.0513198,1.15895,0.0756585,1.83267,0.0848182,All
2.8221,0.0513198,1.48204,0.226975,2.26496,0.113091,All
