pwRes_abscissa,pwRes_cdf,iwRes_abscissa,iwRes_cdf,npde_abscissa,npde_cdf,split
-4,0,-4,0,-4,0,All
-1.82061,0.0111111,-3.19084,0.00111111,-2.18202,0.0111111,All
-1.66761,0.0222222,-2.59748,0.00222222,-1.95408,0.0222222,All
-1.65655,0.0333333,-2.58447,0.00333333,-1.84186,0.0333333,All
-1.32255,0.0444444,-2.57073,0.00444444,-1.42562,0.0444444,All
-1.29847,0.0555556,-2.48492,0.00555556,-1.36855,0.0555556,All
-1.15624,0.0666667,-2.48083,0.00666667,-1.24216,0.0666667,All
-1.10893,0.0777778,-2.37988,0.00777778,-1.19653,0.0777778,All
-1.0951,0.0888889,-2.36909,0.00888889,-1.17673,0.0888889,All
-1.07384,0.1,-2.33133,0.01,-1.14109,0.1,All
-1.06836,0.111111,-2.27925,0.0111111,-1.14063,0.111111,All
-1.04888,0.122222,-2.25356,0.0122222,-1.0563,0.122222,All
-1.04552,0.133333,-2.22285,0.0133333,-1.05551,0.133333,All
-1.00574,0.144444,-2.20331,0.0144444,-1.03645,0.144444,All
-0.974631,0.155556,-2.1582,0.0155556,-1.00135,0.155556,All
-0.945238,0.166667,-2.14929,0.0166667,-0.937131,0.166667,All
-0.899931,0.177778,-2.1485,0.0177778,-0.912535,0.177778,All
-0.897105,0.188889,-2.11115,0.0188889,-0.894918,0.188889,All
-0.89499,0.2,-2.11099,0.02,-0.86765,0.2,All
-0.85838,0.211111,-2.10696,0.0211111,-0.840337,0.211111,All
-0.825789,0.222222,-2.06275,0.0222222,-0.810781,0.222222,All
-0.787419,0.233333,-2.04092,0.0233333,-0.783887,0.233333,All
-0.780999,0.244444,-2.03655,0.0244444,-0.776997,0.244444,All
-0.757564,0.255556,-2.02581,0.0255556,-0.759909,0.255556,All
-0.731166,0.266667,-1.98499,0.0266667,-0.735152,0.266667,All
-0.729297,0.277778,-1.97708,0.0277778,-0.724246,0.277778,All
-0.72532,0.288889,-1.97624,0.0288889,-0.713581,0.288889,All
-0.702213,0.3,-1.96164,0.03,-0.68538,0.3,All
-0.682333,0.311111,-1.9147,0.0311111,-0.682897,0.311111,All
-0.635034,0.322222,-1.88376,0.0322222,-0.663066,0.322222,All
-0.630306,0.333333,-1.87991,0.0333333,-0.641258,0.333333,All
-0.61456,0.344444,-1.87929,0.0344444,-0.570232,0.344444,All
-0.61184,0.355556,-1.84742,0.0355556,-0.55411,0.355556,All
-0.579088,0.366667,-1.83203,0.0366667,-0.510679,0.366667,All
-0.552723,0.377778,-1.80046,0.0377778,-0.50824,0.377778,All
-0.54749,0.388889,-1.79867,0.0388889,-0.476307,0.388889,All
-0.521636,0.4,-1.75018,0.04,-0.467215,0.4,All
