parameter,value,se_sa,rse_sa
Cl_pop,13.4051962985018,0.843112885365666,6.28944826014889
beta_Cl_logtSCRMGDL,-0.334547618650641,0.204841295859052,61.2293390953599
V1_pop,24.4657500677716,2.3936596321965,9.78371652438988
Q_pop,23.4,,
V2_pop,12.7501949737883,4.16227828937395,32.6448207100418
omega_Cl,0.238506489419964,0.0457093084195971,19.1648070166812
omega_V1,0.266688044536449,0.090568838819657,33.9605920381926
omega_Q,0.998211154775904,0.368618500684733,36.9279083810166
omega_V2,0.927132965408497,0.283318165259123,30.5585256732072
a,1.52856110447683,0.261555736250438,17.1112385029553
b,0.0429929178272965,0.0161241982025078,37.5043123783295
