iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,beta_Cl_tSCRMGDL,omega_Cl,omega_Q,omega_V1,omega_V2
1,673.515,1,20.56,24.431,12.7157,1,0.3,-0.410671,1,1,1,1
2,674.37,1,20.3651,25.9745,12.9898,0.95,0.285,-0.40641,0.974679,0.974679,0.974679,0.974679
3,665.976,1,21.3729,27.6561,13.4354,0.9025,0.27075,-0.417944,0.95,0.95,0.95,0.95
4,663.386,1,22.5039,28.5659,13.3862,0.857375,0.257212,-0.49533,0.925945,0.925945,0.925945,0.925945
5,655.096,1,21.4202,27.2756,12.4239,0.814506,0.244352,-0.442784,0.9025,0.918891,0.9025,0.9025
6,643.977,1,20.3877,26.9761,12.1759,0.773781,0.232134,-0.407846,0.879648,0.952859,0.879648,0.879648
7,634.875,1,21.716,25.9432,12.464,0.735092,0.220528,-0.472809,0.857375,1.04994,0.857375,0.857375
8,631.34,1,21.9615,25.159,13.5678,0.698337,0.209501,-0.475725,0.835666,1.17673,0.835666,0.835666
9,617.638,1,22.0338,24.3684,13.1678,0.66342,0.199026,-0.483185,0.814506,1.14693,0.814506,0.814506
10,619.657,1,21.5477,22.1609,13.2976,0.630249,0.189075,-0.477167,0.793882,1.11789,0.793882,0.835355
11,611.893,1,21.0035,23.7048,13.5322,0.598737,0.179621,-0.448741,0.773781,1.20716,0.773781,0.814203
12,610.17,1,20.9776,23.6565,13.7912,0.5688,0.17064,-0.44818,0.754188,1.17659,0.754188,0.793587
13,589.724,1,20.4925,23.7625,13.4556,0.54036,0.162108,-0.42558,0.735092,1.1468,0.735092,0.795138
14,578.38,1,20.9104,23.5581,13.4521,0.513342,0.154003,-0.432759,0.716479,1.19603,0.716479,0.82202
15,573.96,1,20.6758,24.1878,14.063,0.487675,0.146302,-0.432536,0.698337,1.16574,0.698337,0.801206
16,569.996,1,20.5155,24.2263,13.5878,0.463291,0.138987,-0.426598,0.680655,1.13622,0.680655,0.780919
17,566.466,1,21.3705,24.0523,14.3755,0.440127,0.132038,-0.466459,0.66342,1.10745,0.66342,0.761146
18,561.47,1,21.4382,24.4209,13.5706,0.41812,0.125436,-0.458488,0.646622,1.07941,0.646622,0.741873
19,558.828,1,21.5538,23.4693,14.9532,0.397214,0.119164,-0.461812,0.630249,1.05208,0.630249,0.8437
20,552.656,1,21.6796,24.1953,15.3147,0.377354,0.113206,-0.47302,0.614291,1.02544,0.614291,0.822337
21,550.655,1,22.2449,24.6223,16.2285,0.358486,0.107546,-0.488136,0.598737,1.07276,0.598737,0.801515
22,539.094,1,22.2218,25.0275,17.8542,0.340562,0.102168,-0.491244,0.583577,1.11526,0.583577,0.898447
23,543.442,1,22.1921,24.1644,18.0602,0.323534,0.0970601,-0.492441,0.5688,1.08702,0.5688,0.875698
24,541.564,1,21.9027,24.3825,17.1885,0.307357,0.0922071,-0.475655,0.554398,1.0771,0.554398,0.873025
25,507.53,1,21.2261,24.7729,17.4895,1.04589,0.0768256,-0.45468,0.54036,1.04983,0.54036,0.85092
26,504.042,1,21.4383,24.9884,15.9551,0.993599,0.0729843,-0.465104,0.526678,1.02324,0.526678,0.829374
27,498.873,1,21.1753,24.747,16.3935,1.19407,0.0644903,-0.45298,0.513342,1.01584,0.513342,0.808374
28,498.045,1,21.2935,24.6833,14.3192,1.23722,0.0635028,-0.450746,0.500344,1.04952,0.501598,0.787905
29,490.329,1,21.7863,25.0125,15.3428,1.26673,0.0584707,-0.468438,0.487675,1.02294,0.488897,0.793406
30,492.917,1,22.1562,25.4025,14.8451,1.34299,0.0587128,-0.485905,0.475327,0.997042,0.476518,0.773317
31,479.805,1,22.4273,24.7529,15.6324,1.27584,0.0557771,-0.49465,0.463291,0.971796,0.496482,0.753736
32,482.454,1,21.7905,23.7756,14.7939,1.42816,0.0477443,-0.470837,0.45156,0.94719,0.509335,0.751447
33,485.766,1,21.8342,23.9324,14.5995,1.53148,0.0475116,-0.464278,0.440127,0.979201,0.496438,0.73242
34,468.854,1,21.7411,24.4381,15.4027,1.4549,0.045136,-0.470084,0.428982,0.954407,0.492855,0.814083
35,484.579,1,21.7558,24.8459,14.1007,1.56809,0.0437916,-0.477998,0.41812,0.930241,0.480376,0.832058
36,473.382,1,21.3867,24.9576,14.0419,1.56802,0.040265,-0.463608,0.407533,0.906687,0.468212,0.81099
37,468,1,21.6045,25.4239,14.6203,1.48962,0.0382517,-0.468692,0.397214,0.938774,0.471766,0.814254
38,460.333,1,21.7496,25.8264,15.6582,1.41514,0.0363391,-0.468087,0.387157,0.98454,0.464345,0.793637
39,461.907,1,21.5576,25.8908,15.5723,1.49031,0.0331382,-0.460225,0.377354,1.0316,0.464183,0.77674
40,459.242,1,21.5569,25.3191,14.4,1.54975,0.0283223,-0.466215,0.367799,1.00548,0.472462,0.806116
41,464.687,1,22.2685,25.1196,15.0004,1.66807,0.026146,-0.476401,0.358486,0.980018,0.463112,0.78742
42,465.523,1,22.2153,25.0359,14.993,1.71437,0.0240726,-0.480283,0.349409,0.955204,0.470768,0.770507
43,455.959,1,21.7377,24.4339,15.4586,1.7112,0.0195898,-0.468196,0.340562,0.958085,0.458848,0.750997
44,452.409,1,21.7548,24.3656,14.5829,1.60786,0.0226179,-0.470034,0.331938,1.01045,0.466474,0.731982
45,453.337,1,21.854,24.4824,15.7918,1.60794,0.026933,-0.470704,0.323534,0.984864,0.464721,0.716664
46,448.331,1,22.3318,24.7384,16.3391,1.51182,0.0284914,-0.485191,0.315341,0.959927,0.452954,0.731964
47,446.866,1,21.9118,24.9306,15.8144,1.5339,0.0275924,-0.477697,0.307357,0.935621,0.446768,0.720015
48,437.777,1,21.4222,24.9363,15.7041,1.53385,0.0243019,-0.459797,0.299574,0.911931,0.440319,0.733997
49,433.785,1,21.8784,24.7496,14.1498,1.47147,0.0239318,-0.473771,0.291989,0.899554,0.44903,0.725794
50,438.981,1,21.8495,24.5176,13.7318,1.54168,0.0252516,-0.471648,0.284596,0.876777,0.447292,0.707416
51,439.827,1,22.2073,24.8839,14.9121,1.54165,0.0249923,-0.480527,0.27739,0.874686,0.435967,0.731837
52,439.214,1,21.981,24.5708,14.0528,1.54167,0.0251216,-0.474239,0.270366,0.874978,0.433175,0.719242
53,436.21,1,22.2135,24.5787,13.7729,1.54169,0.025036,-0.481703,0.26352,0.852823,0.438536,0.706137
54,434.773,1,21.8278,24.5236,14.5222,1.53557,0.0273759,-0.472704,0.256848,0.838871,0.427432,0.688257
55,438.11,1,21.489,24.5596,13.917,1.57601,0.0264737,-0.461469,0.250344,0.81763,0.432993,0.67083
56,445.806,1,21.9703,24.9814,13.9456,1.50193,0.033977,-0.479114,0.244005,0.851165,0.436678,0.698479
57,440.59,1,22.5197,25.2002,14.0026,1.5019,0.0317924,-0.492404,0.237827,0.846522,0.430529,0.685432
58,433.277,1,21.935,25.2116,13.7986,1.52074,0.0263597,-0.474714,0.231805,0.825088,0.427597,0.729253
59,427.113,1,22.1631,25.82,13.1251,1.48107,0.0247025,-0.480891,0.225936,0.804196,0.439008,0.731619
60,428.473,1,22.0414,25.5154,13.1176,1.5442,0.0218735,-0.474271,0.220215,0.783833,0.427892,0.764051
61,440.476,1,21.5675,25.1081,14.8223,1.58913,0.0265188,-0.463642,0.214639,0.804508,0.445488,0.744705
62,435.884,1,22.2461,24.6963,14.3055,1.58905,0.0232596,-0.490874,0.209204,0.842266,0.447471,0.725848
63,423.981,1,21.6265,24.85,14.6915,1.5096,0.0220966,-0.462117,0.203907,0.820939,0.46466,0.723443
64,426.004,1,21.8897,24.7671,14.474,1.609,0.0127719,-0.477857,0.198744,0.818314,0.461364,0.708893
65,419.676,1,21.6163,24.8575,13.9118,1.62712,1.5867e-07,-0.468088,0.194108,0.797594,0.452617,0.69966
66,412.244,1,21.1781,25.1926,14.2825,1.58097,2.22045e-16,-0.455832,0.189193,0.777398,0.451288,0.690287
67,414.304,1,21.292,24.9171,14.3802,1.58863,2.22045e-16,-0.461585,0.190301,0.805068,0.451929,0.672809
68,418.207,1,21.2798,24.56,15.1343,1.61972,3.21922e-07,-0.45867,0.188056,0.855086,0.444382,0.659893
69,421.472,1,21.5938,24.507,13.9176,1.64703,1.12066e-05,-0.462413,0.184489,0.833435,0.43313,0.718897
70,423.176,1,21.4529,24.1145,13.4992,1.5661,0.0106655,-0.463114,0.190098,0.880572,0.444187,0.769528
71,416.286,1,21.641,24.2381,14.1684,1.5413,0.00982419,-0.467749,0.187675,0.858275,0.437201,0.750043
72,415.415,1,21.4276,24.4523,14.1853,1.52495,0.0109956,-0.457583,0.197334,0.870178,0.427217,0.731051
73,419.965,1,21.0909,24.193,16.188,1.5705,0.0130189,-0.455356,0.192337,0.848145,0.442194,0.714022
74,421.123,1,21.2892,24.4921,15.9709,1.64876,2.22045e-16,-0.460678,0.187467,0.826669,0.450585,0.707423
75,424.768,1,21.5116,24.1786,15.8652,1.66721,2.29196e-06,-0.469094,0.188668,0.805738,0.466532,0.703487
76,412.978,1,21.5212,23.5662,16.9261,1.58385,2.17736e-06,-0.472456,0.184965,0.785336,0.484359,0.685674
77,418.524,1,21.6532,23.3373,16.1102,1.52642,0.0157133,-0.478327,0.185679,0.772074,0.47584,0.690677
78,427.383,1,21.4295,23.3736,15.5817,1.57239,0.0201398,-0.460492,0.185815,0.845133,0.463792,0.673189
79,432.426,1,21.3635,23.7058,16.4421,1.67168,0.0164554,-0.455656,0.185819,0.830148,0.460505,0.656143
80,433.417,1,21.2417,23.8374,17.0115,1.62774,0.0181203,-0.454505,0.184752,0.885561,0.4493,0.680547
81,432.084,1,21.2607,23.7599,16.1008,1.58079,0.0207622,-0.446941,0.190145,0.863138,0.44228,0.709771
82,437.381,1,21.4239,23.8274,15.1683,1.66027,0.0194025,-0.45542,0.185331,0.853619,0.456326,0.691799
83,433.257,1,21.7574,23.3212,14.2069,1.53855,0.0232967,-0.469335,0.191973,0.899586,0.461567,0.674283
84,430.989,1,22.0504,22.8308,14.4038,1.67851,0.0120085,-0.482726,0.187113,0.892598,0.455921,0.665635
85,436.239,1,21.5175,22.8929,14.1851,1.79213,2.22045e-16,-0.461729,0.182375,0.869997,0.472513,0.648781
86,429.537,1,21.5426,23.0481,14.3351,1.66436,0.0110527,-0.459975,0.188152,0.847968,0.462226,0.682287
87,431.288,1,21.5995,22.8373,14.9453,1.68281,0.00987285,-0.463577,0.194152,0.924404,0.468652,0.665011
88,441.878,1,21.4782,23.0824,15.6538,1.72964,0.0139441,-0.463101,0.201486,0.900998,0.456785,0.722191
89,436.718,1,21.3509,23.4881,14.8378,1.58665,0.0211096,-0.453284,0.20394,0.947249,0.445219,0.703905
90,428.56,1,21.7107,23.0593,15.0361,1.50795,0.0207051,-0.468517,0.206381,0.956222,0.436505,0.686082
91,423.076,1,21.8803,22.8936,15.4262,1.50791,0.0194297,-0.471028,0.201155,0.93201,0.425453,0.66871
92,424.338,1,21.8337,22.7452,15.755,1.58383,0.0121441,-0.467766,0.205095,0.908411,0.440884,0.651778
93,422.397,1,21.7622,22.6405,15.1908,1.58365,0.00832506,-0.468432,0.202105,0.984427,0.447002,0.635274
94,422.178,1,21.8763,22.7173,15.1765,1.51646,0.015106,-0.469617,0.196987,1.01345,0.43784,0.660979
95,429.21,1,21.7669,23.28,16.0938,1.65235,0.00878463,-0.463668,0.191999,0.987786,0.440668,0.676673
96,428.145,1,21.544,23.1903,16.2698,1.60266,0.0105663,-0.461926,0.189985,0.988785,0.451662,0.70154
97,430.797,1,21.6676,22.9029,16.6404,1.68201,2.22045e-16,-0.472586,0.191843,0.976585,0.458989,0.683777
98,429.155,1,21.9773,22.8463,16.0727,1.69255,4.21989e-06,-0.482838,0.19368,0.951857,0.459507,0.666463
99,430.396,1,21.6047,22.6832,16.3891,1.66618,0.00956976,-0.463662,0.198321,0.966208,0.454453,0.649588
100,422.466,1,21.4587,22.7031,17.1143,1.58287,0.00909127,-0.461187,0.1933,0.96681,0.478495,0.633613
101,419.971,1,21.7073,23.3144,16.562,1.56914,0.00954719,-0.467842,0.189719,0.944207,0.481422,0.61757
102,416.367,1,21.9245,22.6685,16.6755,1.53555,0.00443637,-0.474754,0.19739,0.985617,0.501682,0.60454
103,413.19,1,22.1756,22.9033,16.7815,1.51663,2.22045e-16,-0.480529,0.199264,1.02798,0.47035,0.612545
104,425.615,1,22.2174,22.8641,15.6789,1.62529,0.00300668,-0.480145,0.202961,1.06248,0.439821,0.621043
105,424.164,1,21.9675,23.1565,15.9419,1.61566,2.22045e-16,-0.481021,0.201775,1.05685,0.435104,0.628708
106,426.366,1,21.7375,22.794,16.5565,1.66052,0.00192282,-0.472023,0.19663,1.01838,0.432165,0.61212
107,419.14,1,22.2641,23.4267,15.717,1.58421,0.00832244,-0.492842,0.196957,0.975499,0.425927,0.610888
108,414.749,1,21.9301,23.1785,15.5889,1.55829,0.00784694,-0.477822,0.199696,0.94626,0.424275,0.599632
109,422.83,1,22.0474,23.6254,16.365,1.58714,0.0149827,-0.481905,0.196782,0.947491,0.432305,0.562789
110,426.052,1,22.0661,23.696,15.6422,1.5872,0.0173012,-0.473655,0.195218,0.937251,0.440765,0.586071
111,429.192,1,21.6478,23.9568,16.3938,1.60565,0.0182505,-0.466335,0.18918,0.893885,0.449993,0.610333
112,421.311,1,21.6288,23.8607,16.9681,1.5617,0.0158978,-0.463201,0.182826,0.952259,0.446303,0.586451
113,425.251,1,21.5928,24.1585,17.8501,1.58022,0.0155499,-0.465119,0.189217,0.953433,0.458252,0.597539
114,427.844,1,22.0067,23.7559,17.3334,1.62021,0.0124088,-0.476623,0.194814,1.02138,0.444433,0.591368
115,426.938,1,22.0305,24.1653,16.2005,1.58155,0.0161523,-0.482899,0.183668,1.02356,0.436574,0.618373
116,426.153,1,21.6405,24.3768,17.7136,1.49011,0.0204395,-0.465884,0.19107,1.05875,0.424305,0.654073
117,420.527,1,22.0855,24.3261,17.7586,1.43762,0.020421,-0.484614,0.190235,1.05635,0.434418,0.637176
118,423.001,1,21.8464,23.8365,15.6615,1.45347,0.0198422,-0.470786,0.193213,1.09505,0.433041,0.640576
119,426.199,1,22.2832,24.691,16.4417,1.56777,0.0148986,-0.488567,0.191422,0.991125,0.457811,0.62903
