iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,beta_Cl_tSCRMGDL,omega_Cl,omega_Q,omega_V1,omega_V2
1,683.867,1,20.56,24.431,12.7157,1,0.3,-0.410671,1,1,1,1
2,671.155,1,24.2653,21.5392,11.4678,0.95,0.285,-0.5652,0.974679,0.974679,0.974679,0.974679
3,654.048,1,35.7796,20.0623,11.8358,0.9025,0.27075,-0.959146,0.95,0.95,0.95,0.95
4,646.623,1,25.7448,20.6514,12.434,0.857375,0.257212,-0.628748,0.925945,0.964132,0.925945,0.925945
5,641.295,1,17.0966,19.0894,11.3477,0.814506,0.244352,-0.260877,0.9025,0.93972,0.9025,0.9025
6,630.169,1,21.1072,18.7853,11.7975,0.773781,0.232134,-0.477423,0.879648,0.915926,0.879648,0.879648
7,627.879,1,22.1435,17.5649,11.7524,0.735092,0.220528,-0.528577,0.857375,0.91608,0.857375,0.857375
8,619.832,1,20.7728,17.4521,12.9441,0.698337,0.209501,-0.454263,0.835666,0.895522,0.835666,0.835666
9,607.29,1,20.8867,17.5807,11.9231,0.66342,0.199026,-0.477222,0.814506,0.872847,0.814506,0.814506
10,601.74,1,16.7368,16.941,9.95623,0.630249,0.189075,-0.272155,0.793882,0.86703,0.793882,0.793882
11,605.794,1,18.049,19.2127,9.87508,0.598737,0.179621,-0.340051,0.773781,1.00801,0.773781,0.773781
12,597.345,1,17.5882,18.6225,10.5851,0.5688,0.17064,-0.308231,0.754188,0.98249,0.754188,0.754188
13,583.346,1,19.7362,18.7205,11.1575,0.54036,0.162108,-0.433039,0.735092,0.957613,0.735092,0.735092
14,578.373,1,14.7367,19.7949,11.1322,0.513342,0.154003,-0.11332,0.716479,1.01491,0.716479,0.716479
15,571.239,1,17.9281,20.4007,10.7851,0.487675,0.146302,-0.314536,0.698337,1.05402,0.698337,0.698337
16,568.404,1,19.067,20.738,11.5691,0.825173,0.138975,-0.368042,0.680655,1.07563,0.680655,0.680655
17,568.396,1,21.3286,19.8932,11.8103,1.07397,0.130466,-0.471293,0.66342,1.06333,0.66342,0.66342
18,558.511,1,20.7042,20.625,11.0062,1.02027,0.123942,-0.438319,0.646622,1.04545,0.646622,0.716757
19,555.607,1,15.9455,21.619,10.7995,0.969258,0.117745,-0.183557,0.630249,1.09504,0.630249,0.764789
20,558.702,1,16.2884,20.7667,11.4153,0.920795,0.111858,-0.207515,0.614291,1.10268,0.614291,0.832819
21,548.361,1,16.4334,20.304,11.6979,0.874756,0.106265,-0.224522,0.598737,1.07476,0.598737,0.841687
22,540.157,1,15.1214,19.711,11.4351,0.831018,0.100952,-0.147619,0.583577,1.23899,0.583577,0.856392
23,539.735,1,18.2858,19.7069,11.864,0.789467,0.0959043,-0.346575,0.5688,1.24828,0.5688,0.834708
24,531.894,1,18.2943,19.8695,11.7482,1.15647,0.0836668,-0.336629,0.554398,1.34232,0.554398,0.937185
25,530.5,1,19.2266,20.7805,11.6927,1.24152,0.0783537,-0.372761,0.54036,1.36881,0.54036,0.977838
26,532.82,1,18.0076,21.0636,9.67834,1.34526,0.0764674,-0.301386,0.526678,1.46097,0.526678,0.953079
27,525.354,1,17.9263,21.2897,9.57155,1.38001,0.0719105,-0.300022,0.513342,1.42397,0.513342,0.928946
28,522.785,1,16.5614,21.9179,9.62325,1.41463,0.0719395,-0.231979,0.500344,1.38792,0.500344,0.905425
29,528.912,1,18.3187,21.7562,10.7521,1.49088,0.0705352,-0.331491,0.487675,1.38808,0.487675,0.926236
30,522.848,1,16.842,21.8208,10.7042,1.39865,0.0730442,-0.245408,0.475327,1.35293,0.475327,0.9264
31,525.18,1,18.0332,21.4496,12.0831,1.49535,0.0709176,-0.314753,0.463291,1.31867,0.463291,0.907
32,512.105,1,18.2246,20.9843,10.8033,1.42059,0.0673718,-0.338081,0.45156,1.28528,0.45156,0.896872
33,513.138,1,17.7738,21.3968,10.6792,1.52607,0.0633119,-0.295577,0.440127,1.25274,0.440127,0.914714
34,504.649,1,19.394,21.6072,10.8284,1.44976,0.0601464,-0.385453,0.428982,1.27481,0.428982,0.980073
35,506.977,1,18.4265,21.2663,10.3328,1.51138,0.0592893,-0.339524,0.41812,1.28993,0.41812,0.973731
36,498.842,1,19.2208,21.0142,10.0386,1.47224,0.0602134,-0.385794,0.407533,1.25727,0.407533,0.949076
37,507.099,1,18.2458,21.5483,11.2984,1.56612,0.0605022,-0.328737,0.397214,1.32347,0.397214,0.925045
38,513.227,1,16.845,21.7521,10.6413,1.60335,0.0658922,-0.250914,0.387157,1.28996,0.387157,0.901622
39,510.151,1,18.2317,21.2814,10.5841,1.48175,0.0681098,-0.336656,0.377354,1.43757,0.377354,0.878793
40,507.381,1,18.8244,21.4957,9.21058,1.48176,0.0674639,-0.357398,0.367799,1.40117,0.367799,0.856541
41,508.382,1,16.3522,21.1977,9.60774,1.56523,0.0643264,-0.223083,0.358486,1.36569,0.358486,0.862217
42,504.21,1,14.0185,21.078,9.64213,1.80896,0.0541329,-0.0680447,0.349409,1.33111,0.349409,0.840386
43,504.397,1,15.8544,21.2476,9.0161,1.77995,0.0557316,-0.186223,0.340562,1.29741,0.340562,0.819107
44,497.123,1,17.1371,21.6769,8.20345,1.78647,0.0523598,-0.265883,0.331938,1.26456,0.331938,0.798366
45,495.998,1,16.6989,21.6387,8.83797,1.68566,0.0581672,-0.240273,0.323534,1.23254,0.323534,0.778151
46,486.369,1,15.4499,22.2845,8.99971,1.71252,0.0516978,-0.168055,0.315341,1.23544,0.315341,0.758448
47,482.294,1,17.5834,22.3183,9.64336,1.5768,0.0533151,-0.288992,0.307357,1.20891,0.307357,0.745672
48,482.828,1,17.9109,22.1087,10.7361,1.52197,0.0560274,-0.312174,0.299574,1.1783,0.299574,0.815615
49,481.806,1,15.7888,22.0959,10.1721,1.47112,0.056799,-0.187639,0.291989,1.22245,0.291989,0.810885
50,480.38,1,17.3554,22.289,8.27993,1.53935,0.0547007,-0.28177,0.284596,1.19149,0.284596,0.807537
51,476.456,1,17.7474,22.4098,8.7089,1.58654,0.0535926,-0.291564,0.27739,1.16132,0.27739,0.78709
52,468.976,1,17.4973,22.2528,8.5736,1.61974,0.0474898,-0.284206,0.270366,1.13192,0.270366,0.767161
53,472.686,1,16.8686,22.2778,7.93952,1.73434,0.0456636,-0.248779,0.26352,1.10326,0.26352,0.747736
54,470.083,1,17.4951,22.3239,8.28875,1.68712,0.048261,-0.277564,0.256848,1.07532,0.256848,0.728803
55,472.042,1,16.4103,21.9247,7.81653,1.65133,0.0512276,-0.218199,0.250344,1.0481,0.250344,0.710349
56,477.167,1,19.187,22.217,7.59166,1.69776,0.0497982,-0.369258,0.244005,1.05663,0.244005,0.778102
57,480.178,1,15.841,22.4864,7.65539,1.73088,0.0498951,-0.18358,0.237827,1.02987,0.237827,0.884843
58,485.911,1,18.4769,22.3124,7.97195,1.73094,0.0536855,-0.328466,0.231805,1.00419,0.231805,0.881511
59,480.183,1,18.486,22.8816,6.94134,1.69035,0.0519016,-0.335986,0.225936,1.13927,0.225936,0.859191
60,478.431,1,18.3327,22.1103,7.1464,1.6315,0.052299,-0.321869,0.220215,1.11043,0.220215,0.934448
61,490.079,1,17.2924,21.808,7.4207,1.68807,0.0553431,-0.277913,0.214639,1.11853,0.215006,0.937366
62,494.571,1,17.2818,22.2725,6.90675,1.60799,0.0629174,-0.276201,0.210448,1.15822,0.222321,0.913631
63,493.526,1,15.7156,22.1226,6.70952,1.69066,0.0597405,-0.165539,0.205119,1.17002,0.216692,0.954439
64,488.23,1,16.5455,22.4052,6.39236,1.74174,0.0540953,-0.218972,0.204566,1.18496,0.211205,0.935586
65,482.756,1,18.1615,22.3896,6.80173,1.74168,0.0523321,-0.324243,0.199386,1.17474,0.205857,0.945971
66,482.591,1,17.6919,22.7608,6.76402,1.74168,0.0515581,-0.306074,0.197658,1.16172,0.200645,0.956347
67,483.236,1,19.0103,22.8172,7.00795,1.66477,0.0576808,-0.373658,0.196882,1.13822,0.195564,0.972659
68,482.645,1,16.0683,22.5175,8.75524,1.64259,0.0552764,-0.199431,0.202726,1.24537,0.190613,0.970141
69,479.601,1,17.7672,22.3267,8.33473,1.64257,0.0531158,-0.290179,0.208394,1.2567,0.185786,0.968307
70,476.563,1,17.35,22.3968,7.53459,1.56298,0.0567956,-0.278674,0.20716,1.22488,0.181082,0.943789
71,483.957,1,16.9921,22.2408,7.87893,1.6809,0.0558556,-0.250455,0.216049,1.19386,0.181867,0.919892
72,483.904,1,18.7775,22.2786,8.27657,1.7045,0.052793,-0.346399,0.215159,1.20993,0.178971,0.924628
73,482.341,1,17.0032,22.1445,8.64649,1.65411,0.0571579,-0.253387,0.209711,1.17929,0.191259,0.901216
74,476.097,1,15.9857,21.6656,8.70669,1.65412,0.0564381,-0.193519,0.208845,1.14943,0.186416,0.878397
75,477.17,1,15.3373,21.2007,9.08515,1.74147,0.0535076,-0.163345,0.207806,1.12033,0.181696,0.856155
76,471.2,1,15.8929,21.3445,8.92845,1.67817,0.0515009,-0.203091,0.207415,1.09196,0.177095,0.86578
77,476.693,1,17.9515,21.2276,8.60298,1.5463,0.0623489,-0.31409,0.202646,1.06431,0.184008,0.858132
78,475.053,1,17.3792,21.3521,8.51803,1.5878,0.0602646,-0.277987,0.20265,1.077,0.179349,0.836404
79,478.157,1,15.2409,21.6084,8.76757,1.58782,0.0619037,-0.150771,0.197519,1.04973,0.203142,0.815226
80,482.178,1,16.3055,21.431,8.67583,1.65085,0.055754,-0.210976,0.202699,1.13472,0.211209,0.835897
81,482.427,1,17.3189,21.3997,8.41138,1.59616,0.0572194,-0.262394,0.199288,1.10599,0.226356,0.91141
82,484.1,1,17.0653,21.4137,8.17222,1.62217,0.0578851,-0.254193,0.210417,1.0919,0.220625,0.888333
83,477.682,1,18.4221,21.5177,7.68762,1.54107,0.0549908,-0.331279,0.213708,1.17722,0.215039,0.913209
84,475.569,1,16.6682,21.7039,7.92382,1.56438,0.0557725,-0.233895,0.208297,1.14741,0.209594,0.896216
85,477.928,1,15.6973,21.567,8.50517,1.65586,0.0549463,-0.173279,0.203023,1.11836,0.204287,0.884534
86,478.659,1,16.0601,22.0355,8.22076,1.53711,0.0621794,-0.201015,0.197882,1.09004,0.199114,0.951059
87,484.248,1,14.8629,22.3029,8.42671,1.53712,0.0644588,-0.123272,0.205391,1.06703,0.1944,0.952627
88,477.911,1,16.0753,22.1189,7.9404,1.47423,0.0667696,-0.196961,0.200605,1.04001,0.189477,0.928506
89,473.218,1,18.6743,22.1279,8.96214,1.5328,0.0608389,-0.341091,0.197632,1.12127,0.18468,0.904996
90,466.654,1,17.5806,22.0426,7.65131,1.54697,0.0553094,-0.294438,0.209008,1.09634,0.180003,0.882081
