iteration,E_Cl,sd_Cl,E_V1,sd_V1,E_Q,sd_Q,E_V2,sd_V2
1,14.0284,0.678527,24.8923,0.201974,36.7977,0.776993,21.0034,0.711869
2,14.027,0.658119,24.8366,0.176731,35.8127,0.691682,20.4135,0.577782
3,14.0161,0.656398,24.9236,0.164514,34.8122,0.655704,19.5666,0.531281
4,14.0099,0.656139,25.0963,0.160178,34.1705,0.655589,19.3176,0.514954
5,14.0193,0.646305,25.1832,0.160703,33.6868,0.640739,19.2344,0.51711
6,14.021,0.640554,25.1929,0.160341,33.6598,0.642359,19.2052,0.508162
7,14.0083,0.625093,25.2955,0.159262,33.695,0.639157,18.9362,0.493783
8,14.0192,0.619403,25.3633,0.155235,33.3324,0.633243,18.7988,0.497053
9,14.0155,0.629075,25.447,0.151558,32.8619,0.628126,18.8729,0.506091
10,14.013,0.62877,25.563,0.149549,32.6452,0.619403,18.8897,0.515889
11,14.0084,0.623636,25.6655,0.148722,32.1035,0.622599,18.791,0.516986
12,13.9984,0.622557,25.729,0.146934,32.2899,0.621182,18.913,0.514923
13,13.9931,0.623865,25.7985,0.145372,31.8302,0.614177,19.0462,0.51739
14,13.9927,0.618942,25.8393,0.14535,32.1059,0.624932,19.0922,0.514698
15,13.9934,0.618619,25.8129,0.145005,32.7004,0.635039,19.109,0.511009
16,14.002,0.613398,25.8005,0.145128,33.1027,0.644915,19.4096,0.511962
17,13.9946,0.608974,25.8439,0.144397,33.8109,0.656583,19.3823,0.506112
18,13.9875,0.603987,25.8366,0.144064,34.0377,0.656426,19.3757,0.502075
19,13.9866,0.602386,25.8134,0.145159,34.1208,0.659419,19.255,0.496977
20,13.9789,0.607706,25.7675,0.146231,34.3843,0.65746,19.488,0.499732
21,13.9792,0.608681,25.7139,0.146414,34.7008,0.656856,19.4627,0.501719
22,13.9776,0.605985,25.6947,0.145736,34.5265,0.652672,19.3646,0.498529
23,13.9796,0.604007,25.6862,0.145275,34.4152,0.650601,19.3759,0.496907
24,13.9791,0.605898,25.6963,0.145345,34.3037,0.652801,19.3565,0.496368
25,13.9752,0.602429,25.7271,0.145239,34.2102,0.652559,19.3808,0.498407
26,13.9779,0.602096,25.7371,0.145356,34.2017,0.656522,19.3588,0.497857
27,13.9767,0.603886,25.7315,0.146809,34.6223,0.660881,19.3482,0.498185
28,13.9785,0.606549,25.725,0.148415,35.0293,0.667575,19.308,0.498807
29,13.976,0.606903,25.7205,0.150296,35.1475,0.676083,19.3019,0.498129
30,13.9758,0.608384,25.7018,0.153053,35.2589,0.684095,19.2613,0.498061
31,13.9726,0.608941,25.6913,0.155892,35.1504,0.685519,19.2114,0.497909
32,13.9724,0.609394,25.688,0.156686,35.1456,0.68855,19.1858,0.497656
33,13.9749,0.609548,25.7044,0.156288,35.0731,0.687601,19.2163,0.49771
34,13.9733,0.608007,25.7074,0.156518,35.2375,0.692206,19.2381,0.498659
35,13.9734,0.608728,25.6971,0.156974,35.4457,0.697614,19.2391,0.500931
36,13.9754,0.611355,25.6973,0.157211,35.4025,0.698971,19.2199,0.504516
37,13.9794,0.611754,25.6949,0.157075,35.3274,0.698883,19.1745,0.504403
38,13.9812,0.612185,25.6916,0.157048,35.3727,0.701874,19.164,0.505058
39,13.9823,0.612116,25.693,0.157342,35.4407,0.70473,19.1694,0.504161
40,13.9847,0.613579,25.6847,0.157943,35.5318,0.704091,19.1752,0.503593
41,13.982,0.612216,25.656,0.158404,35.6776,0.703223,19.1925,0.503017
42,13.9822,0.613879,25.6517,0.15867,35.7108,0.704926,19.278,0.503948
43,13.9807,0.611068,25.6473,0.158872,35.7226,0.704667,19.2736,0.502395
44,13.9781,0.611342,25.6338,0.158634,35.7327,0.703741,19.2964,0.5019
45,13.9758,0.611393,25.6215,0.158773,35.6907,0.701621,19.2731,0.502608
46,13.9738,0.61049,25.6034,0.158529,35.8401,0.703141,19.2335,0.50412
47,13.9752,0.609957,25.5875,0.159253,35.8106,0.703564,19.1781,0.504905
48,13.9769,0.609465,25.5734,0.160291,35.7807,0.704191,19.148,0.506764
49,13.9781,0.609886,25.5688,0.161629,35.7317,0.705635,19.122,0.507478
50,13.9792,0.610364,25.5732,0.162674,35.6429,0.704607,19.0871,0.509067
51,13.9816,0.611419,25.5643,0.163365,35.5573,0.705334,19.0588,0.511836
52,13.982,0.611262,25.568,0.163601,35.5886,0.707205,19.047,0.513041
53,13.9835,0.612196,25.5673,0.16386,35.5519,0.70802,19.0165,0.51335
54,13.9852,0.613575,25.5715,0.163402,35.5221,0.706025,18.9904,0.512714
55,13.9863,0.612867,25.5785,0.16277,35.5635,0.705432,19.0262,0.511869
56,13.9835,0.611228,25.5961,0.162687,35.6019,0.706803,19.0577,0.513396
57,13.9833,0.610745,25.6047,0.16216,35.5773,0.706051,19.126,0.51525
58,13.9829,0.611292,25.6208,0.161628,35.5869,0.704869,19.1691,0.515878
59,13.982,0.611173,25.6212,0.161221,35.5167,0.70319,19.1691,0.515108
60,13.9814,0.611346,25.6173,0.160855,35.4926,0.702967,19.1574,0.514044
61,13.9796,0.611448,25.6066,0.160806,35.5685,0.701988,19.1773,0.514489
62,13.9811,0.610056,25.5978,0.160605,35.5949,0.702748,19.1537,0.513118
63,13.9807,0.608874,25.5938,0.160242,35.6155,0.701797,19.1385,0.512228
64,13.9787,0.60923,25.6032,0.160059,35.5856,0.701404,19.1131,0.511906
65,13.9765,0.608054,25.6089,0.160111,35.6415,0.702675,19.1108,0.511298
66,13.974,0.60682,25.6063,0.160104,35.7214,0.703379,19.0964,0.509453
67,13.9733,0.607748,25.5936,0.160154,35.728,0.702872,19.1225,0.50874
68,13.9714,0.607624,25.5833,0.160235,35.7166,0.702269,19.1436,0.507699
69,13.9691,0.607689,25.5657,0.16067,35.699,0.701648,19.1614,0.507316
70,13.968,0.606573,25.5559,0.160856,35.7471,0.700931,19.1367,0.507267
71,13.9691,0.605472,25.5491,0.160922,35.7772,0.700696,19.1085,0.507113
72,13.9705,0.605696,25.5333,0.161158,35.8611,0.700921,19.0908,0.508424
73,13.9711,0.606684,25.5275,0.161163,35.8901,0.699659,19.1034,0.509088
74,13.9708,0.606022,25.5108,0.161427,35.9252,0.699284,19.1201,0.508926
