pwRes_abscissa,pwRes_cdf,iwRes_abscissa,iwRes_cdf,npde_abscissa,npde_cdf,split
-4,0,-4,0,-4,0,All
-1.651,0.0111111,-3.03367,0.00111111,-1.8994,0.0111111,All
-1.55162,0.0222222,-2.85571,0.00222222,-1.76829,0.0222222,All
-1.29061,0.0333333,-2.49793,0.00333333,-1.41453,0.0333333,All
-1.27794,0.0444444,-2.44336,0.00444444,-1.41085,0.0444444,All
-1.24487,0.0555556,-2.39533,0.00555556,-1.35498,0.0555556,All
-1.13951,0.0666667,-2.32417,0.00666667,-1.30936,0.0666667,All
-1.11118,0.0777778,-2.25474,0.00777778,-1.22154,0.0777778,All
-1.08286,0.0888889,-2.19977,0.00888889,-1.17305,0.0888889,All
-1.02795,0.1,-2.17136,0.01,-1.09394,0.1,All
-1.02498,0.111111,-2.15982,0.0111111,-1.09157,0.111111,All
-1.02419,0.122222,-2.13518,0.0122222,-1.06977,0.122222,All
-0.988573,0.133333,-2.11041,0.0133333,-1.05766,0.133333,All
-0.984394,0.144444,-2.08806,0.0144444,-1.0468,0.144444,All
-0.982754,0.155556,-2.06577,0.0155556,-1.02826,0.155556,All
-0.968953,0.166667,-2.05747,0.0166667,-1.00743,0.166667,All
-0.968362,0.177778,-2.05372,0.0177778,-0.967716,0.177778,All
-0.926561,0.188889,-2.03644,0.0188889,-0.964603,0.188889,All
-0.870167,0.2,-1.99328,0.02,-0.875554,0.2,All
-0.84897,0.211111,-1.98868,0.0211111,-0.814911,0.211111,All
-0.846764,0.222222,-1.98823,0.0222222,-0.793395,0.222222,All
-0.802143,0.233333,-1.95561,0.0233333,-0.774552,0.233333,All
-0.792977,0.244444,-1.92286,0.0244444,-0.772821,0.244444,All
-0.777556,0.255556,-1.91394,0.0255556,-0.761714,0.255556,All
-0.772892,0.266667,-1.91371,0.0266667,-0.744663,0.266667,All
-0.760801,0.277778,-1.90724,0.0277778,-0.723453,0.277778,All
-0.760479,0.288889,-1.8806,0.0288889,-0.709782,0.288889,All
-0.754619,0.3,-1.84947,0.03,-0.703996,0.3,All
-0.742296,0.311111,-1.80595,0.0311111,-0.701974,0.311111,All
-0.721565,0.322222,-1.8021,0.0322222,-0.685566,0.322222,All
-0.688081,0.333333,-1.78039,0.0333333,-0.635505,0.333333,All
-0.660686,0.344444,-1.7735,0.0344444,-0.619493,0.344444,All
-0.640779,0.355556,-1.76313,0.0355556,-0.605269,0.355556,All
-0.614092,0.366667,-1.76203,0.0366667,-0.556847,0.366667,All
-0.605427,0.377778,-1.74792,0.0377778,-0.523744,0.377778,All
-0.562903,0.388889,-1.74724,0.0388889,-0.511181,0.388889,All
-0.536276,0.4,-1.74224,0.04,-0.457921,0.4,All
-0.526962,0.411111,-1.70749,0.0411111,-0.44206,0.411111,All
-0.510035,0.422222,-1.69937,0.0422222,-0.439277,0.422222,All
-0.508613,0.433333,-1.68646,0.0433333,-0.425954,0.433333,All
-0.482657,0.444444,-1.68228,0.0444444,-0.374261,0.444444,All
-0.461144,0.455556,-1.68028,0.0455556,-0.351354,0.455556,All
-0.397438,0.466667,-1.67796,0.0466667,-0.317202,0.466667,All
-0.379861,0.477778,-1.67116,0.0477778,-0.27584,0.477778,All
-0.35235,0.488889,-1.66692,0.0488889,-0.268086,0.488889,All
-0.337903,0.5,-1.66246,0.05,-0.222661,0.5,All
-0.287454,0.511111,-1.66203,0.0511111,-0.163555,0.511111,All
-0.269987,0.522222,-1.6382,0.0522222,-0.160434,0.522222,All
-0.222679,0.533333,-1.63528,0.0533333,-0.152704,0.533333,All
-0.200704,0.544444,-1.62091,0.0544444,-0.101607,0.544444,All
-0.191558,0.555556,-1.61394,0.0555556,-0.097251,0.555556,All
-0.095443,0.566667,-1.6137,0.0566667,-0.0382146,0.566667,All
-0.0139769,0.577778,-1.60764,0.0577778,0.135231,0.577778,All
-0.0101979,0.588889,-1.60715,0.0588889,0.147089,0.588889,All
0.069446,0.6,-1.60273,0.06,0.150932,0.6,All
0.080185,0.611111,-1.60027,0.0611111,0.196664,0.611111,All
0.0829334,0.622222,-1.59406,0.0622222,0.199906,0.622222,All
0.126183,0.633333,-1.57446,0.0633333,0.205666,0.633333,All
0.144412,0.644444,-1.56057,0.0644444,0.228659,0.644444,All
0.199084,0.655556,-1.55937,0.0655556,0.246385,0.655556,All
0.228905,0.666667,-1.55589,0.0666667,0.361222,0.666667,All
0.230863,0.677778,-1.55553,0.0677778,0.403215,0.677778,All
0.313303,0.688889,-1.54997,0.0688889,0.450363,0.688889,All
0.342746,0.7,-1.54862,0.07,0.497381,0.7,All
0.405788,0.711111,-1.54806,0.0711111,0.506684,0.711111,All
0.411861,0.722222,-1.52977,0.0722222,0.511608,0.722222,All
0.520471,0.733333,-1.52119,0.0733333,0.5986,0.733333,All
0.550289,0.744444,-1.51175,0.0744444,0.635337,0.744444,All
0.550894,0.755556,-1.48768,0.0755556,0.636487,0.755556,All
0.572641,0.766667,-1.42718,0.0766667,0.64147,0.766667,All
0.613614,0.777778,-1.40907,0.0777778,0.647569,0.777778,All
0.649522,0.788889,-1.40741,0.0788889,0.710948,0.788889,All
0.793038,0.8,-1.39977,0.08,0.842724,0.8,All
0.91838,0.811111,-1.39721,0.0811111,0.8945,0.811111,All
0.971611,0.822222,-1.38802,0.0822222,0.938735,0.822222,All
0.972104,0.833333,-1.38306,0.0833333,1.00377,0.833333,All
1.15472,0.844444,-1.38257,0.0844444,1.07875,0.844444,All
1.21206,0.855556,-1.38215,0.0855556,1.16913,0.855556,All
1.27842,0.866667,-1.3744,0.0866667,1.24136,0.866667,All
1.28839,0.877778,-1.36845,0.0877778,1.24932,0.877778,All
1.3794,0.888889,-1.34861,0.0888889,1.34535,0.888889,All
1.39191,0.9,-1.34364,0.09,1.39294,0.9,All
1.54461,0.911111,-1.34191,0.0911111,1.40492,0.911111,All
1.61242,0.922222,-1.33137,0.0922222,1.49105,0.922222,All
1.73037,0.933333,-1.329,0.0933333,1.55737,0.933333,All
1.89238,0.944444,-1.31423,0.0944444,1.69272,0.944444,All
2.21015,0.955556,-1.29254,0.0955556,1.99112,0.955556,All
2.23713,0.966667,-1.2923,0.0966667,2.04949,0.966667,All
2.56903,0.977778,-1.29011,0.0977778,2.06451,0.977778,All
2.66933,0.988889,-1.28327,0.0988889,2.34856,0.988889,All
3.18585,1,-1.28077,0.1,2.60808,1,All
4,1,-1.27465,0.101111,4,1,All
,,-1.26149,0.102222,,,All
,,-1.25481,0.103333,,,All
,,-1.25454,0.104444,,,All
,,-1.25443,0.105556,,,All
,,-1.25224,0.106667,,,All
,,-1.24886,0.107778,,,All
,,-1.23897,0.108889,,,All
,,-1.23717,0.11,,,All
,,-1.23591,0.111111,,,All
,,-1.22656,0.112222,,,All
,,-1.2191,0.113333,,,All
,,-1.21727,0.114444,,,All
,,-1.21373,0.115556,,,All
,,-1.21149,0.116667,,,All
,,-1.20904,0.117778,,,All
,,-1.20709,0.118889,,,All
,,-1.2057,0.12,,,All
,,-1.20259,0.121111,,,All
,,-1.18098,0.122222,,,All
,,-1.17107,0.123333,,,All
,,-1.16793,0.124444,,,All
,,-1.16523,0.125556,,,All
,,-1.16255,0.126667,,,All
,,-1.15812,0.127778,,,All
,,-1.15367,0.128889,,,All
,,-1.15334,0.13,,,All
