iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,beta_Cl_tSCRMGDL,omega_Cl,omega_Q,omega_V1,omega_V2
1,687.069,1,20.56,24.431,12.7157,1,0.3,-0.410671,1,1,1,1
2,674.98,1,26.5292,27.1878,17.5824,0.95,0.285,-0.587582,0.974679,1.0013,0.974679,0.974679
3,671.379,1,26.2813,28.4103,17.0856,0.9025,0.27075,-0.547252,0.95,0.990087,0.95,0.96418
4,656.653,1,25.2003,28.0471,15.3259,0.857375,0.257212,-0.52428,0.925945,0.965017,0.925945,0.939766
5,650.971,1,23.2561,27.7291,15.0693,0.814506,0.244352,-0.470842,0.9025,0.980384,0.9025,0.915971
6,638.712,1,23.3341,28.3116,14.1696,0.773781,0.232134,-0.473446,0.879648,0.969248,0.879648,0.892778
7,628.637,1,23.7899,27.704,13.4928,0.735092,0.220528,-0.484771,0.857375,1.00633,0.857375,0.870172
8,619.587,1,24.1771,27.1396,15.0972,0.698337,0.209501,-0.491504,0.835666,0.980848,0.835666,0.848139
9,616.068,1,24.135,27.7981,15.2761,0.66342,0.199026,-0.510867,0.814506,0.95917,0.814506,0.826664
10,610.718,1,23.2462,26.7402,12.1187,0.630249,0.189075,-0.487893,0.793882,1.10886,0.793882,0.805732
11,617.955,1,23.7654,27.8406,11.8852,0.598737,0.179621,-0.496192,0.773781,1.10156,0.773781,0.78533
12,592.635,1,24.3904,29.4778,12.4826,0.5688,0.17064,-0.503112,0.754188,1.07367,0.754188,0.765445
13,585.433,1,24.1777,29.0781,12.1602,0.54036,0.162108,-0.509422,0.735092,1.04649,0.735092,0.746064
14,581.83,1,24.3254,28.7703,12.3838,0.513342,0.154003,-0.492641,0.716479,1.06573,0.716479,0.727173
15,565.63,1,24.5904,29.3569,13.8717,0.487675,0.146302,-0.50758,0.698337,1.05774,0.698337,0.726464
16,567.519,1,24.4936,29.0355,14.8076,0.463291,0.138987,-0.518519,0.680655,1.03095,0.680655,0.708069
17,558.357,1,24.6342,29.0601,14.852,0.440127,0.132038,-0.504255,0.66342,1.00485,0.66342,0.690141
18,549.098,1,24.9776,29.2682,14.229,0.41812,0.125436,-0.511025,0.646622,0.979406,0.646622,0.672666
19,553.894,1,25.7696,29.2651,14.5204,0.397214,0.119164,-0.542465,0.630249,0.954607,0.630249,0.655843
20,550.628,1,24.8351,28.4605,14.4495,0.377354,0.113206,-0.51235,0.614291,1.09164,0.614291,0.670666
21,542.664,1,24.5666,29.1265,14.6051,0.358486,0.107546,-0.49492,0.598737,1.08923,0.598737,0.653684
22,538.445,1,24.8278,28.9792,15.5763,0.340562,0.102168,-0.516097,0.583577,1.09093,0.583577,0.637132
23,537.239,1,25.5482,29.8124,16.427,0.323534,0.0970601,-0.54112,0.5688,1.2172,0.5688,0.702835
24,536.267,1,25.1431,29.8376,16.6865,0.307357,0.0922071,-0.52428,0.554398,1.26362,0.554398,0.685039
25,540.917,1,24.6794,30.4487,18.5811,0.291989,0.0875967,-0.505162,0.54036,1.23685,0.54036,0.72071
26,497.387,1,24.3842,30.2313,18.7563,1.03495,0.071416,-0.495902,0.526678,1.27894,0.526678,0.788514
27,496.202,1,24.9012,29.8995,19.94,0.983198,0.0678452,-0.515768,0.513342,1.34537,0.513342,0.854342
28,498.381,1,25.5074,30.9651,17.3747,1.28218,0.0566025,-0.534617,0.500344,1.52137,0.500344,0.843226
29,488.174,1,25.4587,30.2609,17.895,1.21807,0.0537724,-0.527898,0.487675,1.48285,0.487675,0.917405
30,482.529,1,25.5613,30.4393,17.5438,1.15717,0.0510838,-0.532202,0.475327,1.44531,0.475327,0.900652
31,471.771,1,25.1033,29.8634,18.7221,1.28731,0.0434232,-0.519014,0.463291,1.46769,0.463291,0.877847
32,470.687,1,25.3662,29.3469,16.8195,1.28732,0.042307,-0.527505,0.45156,1.46263,0.45156,0.855619
33,464.696,1,25.5962,29.803,16.5919,1.40159,0.035931,-0.526581,0.440127,1.44879,0.440127,0.833954
34,462.322,1,25.6743,30.1295,16.4393,1.40157,0.0348749,-0.534115,0.428982,1.4121,0.428982,0.812838
35,460.673,1,25.1644,29.5664,17.2041,1.49828,0.0291641,-0.519671,0.41812,1.37635,0.41812,0.792257
36,458.487,1,25.9964,29.8129,13.9723,1.54478,0.0251049,-0.543748,0.407533,1.3415,0.407533,0.814463
37,454.227,1,25.1971,29.7356,15.6932,1.62117,0.0181498,-0.519666,0.397214,1.30753,0.414806,0.793841
38,451.113,1,25.2905,29.4412,16.7207,1.49463,0.0230774,-0.519964,0.387157,1.32587,0.404302,0.775095
39,448.609,1,25.1314,29.8997,16.0742,1.46047,0.0255219,-0.51592,0.377354,1.33212,0.400062,0.755469
40,445.209,1,25.2903,29.947,15.3746,1.4605,0.0266188,-0.523899,0.367799,1.33222,0.389932,0.736341
41,448.949,1,25.8053,29.5965,15.7701,1.49516,0.0266844,-0.535642,0.358486,1.3557,0.380059,0.734585
42,435.564,1,25.7343,29.4615,14.5329,1.4204,0.0253502,-0.534619,0.349409,1.3349,0.370436,0.715985
43,442.241,1,25.7126,29.3299,14.8658,1.4838,0.0214983,-0.53496,0.340562,1.51705,0.361056,0.721204
44,444.938,1,25.2557,29.5899,14.4677,1.59158,0.0130527,-0.518233,0.331938,1.56641,0.351914,0.712576
45,451.719,1,25.3663,29.6626,14.6984,1.59188,0.0197304,-0.523784,0.323534,1.54498,0.36098,0.697633
46,436.338,1,25.5242,30.1129,14.8518,1.55143,0.0156902,-0.53097,0.315341,1.50586,0.35184,0.679968
47,436.354,1,25.2496,30.1893,14.2917,1.52821,0.0180582,-0.522701,0.307357,1.46773,0.359557,0.662751
48,443.201,1,24.9913,30.5436,14.6235,1.50038,0.0243335,-0.511276,0.299574,1.43057,0.373023,0.653333
49,438.976,1,25.2172,29.8979,13.9363,1.50037,0.0245832,-0.517704,0.291989,1.39435,0.363578,0.657019
50,432.105,1,25.4378,30.4456,13.8373,1.46811,0.0245136,-0.526319,0.284596,1.35904,0.354372,0.640383
51,425.801,1,25.8,30.5121,15.0087,1.42639,0.0233449,-0.534812,0.27739,1.32463,0.345399,0.624168
52,426.868,1,26.5178,30.6441,15.1741,1.48412,0.020194,-0.557763,0.270366,1.29109,0.338881,0.610208
53,423.965,1,25.3071,30.3917,13.8799,1.48408,0.0194627,-0.518115,0.26352,1.29882,0.3303,0.594757
54,422.536,1,25.4118,30.6406,13.6629,1.42629,0.0225596,-0.52552,0.256848,1.26593,0.333564,0.617457
55,418.057,1,25.448,30.5072,14.1509,1.42623,0.0202702,-0.525577,0.250344,1.34564,0.325118,0.601823
56,426.066,1,25.3863,30.7753,15.0906,1.45989,0.019302,-0.526716,0.244005,1.41476,0.318555,0.673118
57,426.821,1,25.2748,30.8207,13.9084,1.4921,0.0171134,-0.521825,0.237827,1.42571,0.312728,0.688652
58,426.323,1,24.9732,31.0931,16.4859,1.4637,0.0200337,-0.514133,0.231805,1.38961,0.319956,0.671215
59,428.442,1,25.5153,30.9041,15.3346,1.41637,0.023331,-0.532405,0.225936,1.45336,0.31629,0.704715
60,431.59,1,25.7695,30.7007,16.616,1.4492,0.0209314,-0.537851,0.220215,1.5616,0.31521,0.72042
61,430.658,1,25.5283,30.4933,16.7223,1.46979,0.0204102,-0.533708,0.218693,1.6168,0.327585,0.702178
62,428.922,1,25.4054,30.4653,16.4144,1.48836,0.0219381,-0.527406,0.221468,1.57587,0.31929,0.684399
63,433.199,1,25.7451,30.3677,16.6232,1.47003,0.0242199,-0.532041,0.229216,1.53596,0.322173,0.667069
64,436.921,1,25.3956,30.8251,15.8817,1.52095,0.0224869,-0.529458,0.223412,1.49707,0.332298,0.662251
65,424.399,1,24.9644,31.0577,14.5006,1.4449,0.0213626,-0.514252,0.217755,1.45917,0.35101,0.647156
66,424.237,1,25.048,30.8716,13.7878,1.48181,0.0139539,-0.522616,0.215543,1.42222,0.342122,0.707065
67,416.872,1,25.4758,30.7025,14.2014,1.49521,2.93914e-06,-0.53205,0.216454,1.38993,0.340616,0.689162
68,417.095,1,25.3402,30.8303,15.5116,1.48323,1.27184e-05,-0.527377,0.218106,1.47475,0.342105,0.671712
69,415.786,1,25.6168,30.503,15.0425,1.48515,0.000116398,-0.53317,0.225607,1.43741,0.338399,0.654704
70,420.64,1,25.7957,30.4524,14.8676,1.50575,0.00402527,-0.539064,0.222969,1.51689,0.330401,0.661952
71,415.567,1,24.9895,29.9954,15.3199,1.44971,0.00829153,-0.51731,0.217323,1.59051,0.342752,0.645191
72,414.551,1,24.8226,30.006,17.3502,1.4808,0.00497166,-0.513276,0.214391,1.55024,0.349088,0.628854
73,420.047,1,25.5027,30.2979,19.2744,1.45485,0.0162593,-0.52773,0.219784,1.51098,0.340762,0.619406
74,422.659,1,25.1651,30.2058,18.6649,1.43347,0.0181686,-0.519042,0.22344,1.47272,0.332134,0.698406
75,422.125,1,24.6889,29.8344,18.4621,1.44906,0.0157323,-0.511687,0.225443,1.43543,0.323724,0.730654
76,415.425,1,24.9408,29.6525,16.6772,1.38924,0.0190046,-0.511014,0.223492,1.39909,0.315527,0.712153
77,422.24,1,25.6596,29.1011,16.4222,1.32828,0.0252331,-0.532776,0.221493,1.4638,0.319412,0.694121
78,423.719,1,25.8548,29.3634,17.4689,1.38558,0.0207141,-0.538835,0.222092,1.65837,0.329636,0.676545
79,421.266,1,25.7786,29.4034,17.8155,1.43536,0.0145561,-0.538832,0.221335,1.61638,0.356976,0.659415
80,419.093,1,25.4441,29.1577,16.8822,1.40656,0.0191552,-0.530175,0.215731,1.57546,0.353444,0.642718
81,423.054,1,25.8021,28.5416,16.9939,1.39017,0.0192232,-0.537361,0.214314,1.60864,0.368285,0.626444
82,424.411,1,25.6314,28.3175,17.6944,1.48944,0.0122784,-0.530243,0.225414,1.58084,0.358959,0.610582
83,426.499,1,25.8568,27.7793,16.1932,1.5116,0.00975482,-0.532865,0.226639,1.60564,0.351891,0.60834
84,421.556,1,25.566,28.1681,16.0421,1.53013,0.00916055,-0.526566,0.226328,1.56498,0.350207,0.592936
85,423.341,1,25.4701,28.2548,17.1791,1.53027,0.0111768,-0.524746,0.221858,1.52536,0.347225,0.583271
86,426.45,1,25.5961,27.9753,16.435,1.48566,0.0126886,-0.528939,0.228218,1.53043,0.350025,0.64462
87,426.864,1,25.8411,27.9383,17.0381,1.54448,7.99265e-09,-0.539373,0.222439,1.58168,0.35467,0.645506
88,430.124,1,25.393,27.9072,15.8574,1.56012,0.010063,-0.527381,0.216807,1.54163,0.37623,0.629162
89,424.378,1,24.9645,27.4603,15.6371,1.5596,5.02651e-07,-0.511193,0.212308,1.5026,0.386127,0.613231
90,431.949,1,25.0533,27.4448,15.2072,1.58222,7.61396e-06,-0.512366,0.220769,1.47897,0.381219,0.65055
91,426.291,1,25.3633,27.5217,15.222,1.50689,0.0103637,-0.521855,0.21681,1.44157,0.385379,0.64359
92,435.665,1,25.671,27.7705,13.9404,1.54996,0.00955893,-0.526422,0.227635,1.47876,0.398281,0.686308
93,433.632,1,25.7305,26.9986,14.1493,1.56425,0.00628559,-0.528083,0.230036,1.44132,0.408236,0.674786
94,431.76,1,25.1275,27.5351,15.3745,1.56444,0.00800918,-0.513645,0.224211,1.41531,0.397899,0.6577
95,433.507,1,25.504,27.0842,16.3037,1.53465,2.22045e-16,-0.524277,0.223037,1.49352,0.412114,0.745113
96,428.34,1,25.2937,27.0656,15.3171,1.5661,3.52319e-06,-0.517377,0.217565,1.4557,0.401945,0.726246
97,430.207,1,24.7912,27.5751,16.9383,1.61106,2.22045e-16,-0.516497,0.212056,1.41884,0.391767,0.707857
98,437.487,1,24.5864,27.7441,15.7148,1.65729,2.22045e-16,-0.509447,0.212486,1.38292,0.381847,0.689934
99,416.674,1,24.9647,26.9688,16.347,1.57442,2.10942e-16,-0.517241,0.217013,1.3479,0.385746,0.672465
100,423.2,1,25.2291,27.0497,16.8007,1.56213,0.00226203,-0.526558,0.214701,1.31377,0.39022,0.679493
101,420.407,1,25.3715,28.4611,15.7915,1.51688,0.0117186,-0.524659,0.214236,1.28051,0.393957,0.662288
102,424.371,1,25.5737,28.3233,15.6318,1.51707,0.0148028,-0.526265,0.209074,1.1743,0.400096,0.598027
