time,median,p5,p15,p25,p35,p45,p55,p65,p75,p85,p95,split
2.22045e-16,4.01502e-14,1.35264e-14,2.55337e-14,2.96789e-14,3.42885e-14,3.82614e-14,4.24113e-14,4.79065e-14,5.54062e-14,6.47985e-14,7.85897e-14,All
3.08757e-16,5.81907e-14,2.96451e-14,3.8312e-14,4.28695e-14,4.91306e-14,5.51163e-14,6.12911e-14,6.7707e-14,7.54165e-14,8.4839e-14,9.90311e-14,All
4.29331e-16,8.33901e-14,4.78624e-14,5.81402e-14,6.59961e-14,7.34407e-14,8.03823e-14,8.65166e-14,9.34926e-14,1.02312e-13,1.13867e-13,1.34419e-13,All
5.96992e-16,1.13214e-13,6.87942e-14,8.29403e-14,9.31971e-14,1.01356e-13,1.09252e-13,1.17392e-13,1.27232e-13,1.39194e-13,1.55871e-13,1.84396e-13,All
8.30127e-16,1.55048e-13,9.28628e-14,1.14669e-13,1.28008e-13,1.39084e-13,1.49695e-13,1.61132e-13,1.75261e-13,1.93043e-13,2.15807e-13,2.55518e-13,All
1.15431e-15,2.16546e-13,1.33082e-13,1.61217e-13,1.79496e-13,1.94416e-13,2.08698e-13,2.24537e-13,2.43511e-13,2.67097e-13,3.01025e-13,3.52508e-13,All
1.60508e-15,3.01349e-13,1.86124e-13,2.26129e-13,2.50545e-13,2.70982e-13,2.91193e-13,3.11989e-13,3.38934e-13,3.7147e-13,4.18764e-13,4.91205e-13,All
2.23189e-15,4.18313e-13,2.59646e-13,3.15088e-13,3.47596e-13,3.76496e-13,4.04538e-13,4.34026e-13,4.70907e-13,5.16073e-13,5.80159e-13,6.81482e-13,All
3.10348e-15,5.81762e-13,3.60547e-13,4.36059e-13,4.85084e-13,5.22822e-13,5.61997e-13,6.02772e-13,6.54499e-13,7.16839e-13,8.07689e-13,9.48192e-13,All
4.31544e-15,8.09596e-13,5.00534e-13,6.06981e-13,6.73373e-13,7.26801e-13,7.82484e-13,8.38707e-13,9.09878e-13,9.96442e-13,1.12328e-12,1.32067e-12,All
6.00069e-15,1.12535e-12,6.96293e-13,8.44873e-13,9.36851e-13,1.01334e-12,1.08655e-12,1.16482e-12,1.26418e-12,1.38641e-12,1.56136e-12,1.8337e-12,All
8.34406e-15,1.56659e-12,9.66789e-13,1.17708e-12,1.30451e-12,1.40902e-12,1.51205e-12,1.6208e-12,1.75774e-12,1.92587e-12,2.17445e-12,2.55003e-12,All
1.16025e-14,2.17767e-12,1.34643e-12,1.63116e-12,1.81199e-12,1.95974e-12,2.10263e-12,2.25428e-12,2.44292e-12,2.68199e-12,3.01808e-12,3.54418e-12,All
1.61335e-14,3.02576e-12,1.8714e-12,2.26656e-12,2.52356e-12,2.722e-12,2.92277e-12,3.13448e-12,3.39918e-12,3.72445e-12,4.19846e-12,4.92841e-12,All
2.24339e-14,4.21016e-12,2.60354e-12,3.15234e-12,3.50668e-12,3.78757e-12,4.06263e-12,4.35633e-12,4.72481e-12,5.179e-12,5.83864e-12,6.86205e-12,All
3.11948e-14,5.85601e-12,3.61908e-12,4.38215e-12,4.87478e-12,5.26704e-12,5.65383e-12,6.06051e-12,6.57205e-12,7.20523e-12,8.12648e-12,9.54521e-12,All
4.33768e-14,8.14301e-12,5.03336e-12,6.09436e-12,6.77739e-12,7.32667e-12,7.8605e-12,8.42831e-12,9.13538e-12,1.00213e-11,1.12917e-11,1.32624e-11,All
6.03162e-14,1.13226e-11,6.9993e-12,8.47138e-12,9.42156e-12,1.01845e-11,1.0931e-11,1.17161e-11,1.27038e-11,1.39328e-11,1.57066e-11,1.84539e-11,All
8.38706e-14,1.57416e-11,9.73382e-12,1.17763e-11,1.30996e-11,1.41592e-11,1.51927e-11,1.63044e-11,1.76616e-11,1.93719e-11,2.18504e-11,2.56532e-11,All
1.16623e-13,2.18923e-11,1.35337e-11,1.63748e-11,1.82225e-11,1.96897e-11,2.11242e-11,2.26678e-11,2.45532e-11,2.69393e-11,3.03753e-11,3.56727e-11,All
1.62167e-13,3.04349e-11,1.8829e-11,2.27741e-11,2.53368e-11,2.73828e-11,2.9386e-11,3.15195e-11,3.41415e-11,3.74724e-11,4.22435e-11,4.95945e-11,All
2.25496e-13,4.2331e-11,2.61686e-11,3.16609e-11,3.52187e-11,3.80746e-11,4.08559e-11,4.38275e-11,4.74699e-11,5.21009e-11,5.87388e-11,6.89857e-11,All
