pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-0.0998526,0.919571,-4.99303,0.00308757,-1.27332,0.0882625,All
-0.0732701,0.459785,-4.62117,0.00308757,-0.996368,0.264788,All
-0.0466877,0.919571,-4.24931,0.00308757,-0.719416,0.132394,All
-0.0201053,1.83914,-3.87745,0.00617513,-0.442465,0.308919,All
0.0064772,1.83914,-3.50559,0.00617513,-0.165513,0.794363,All
0.0330596,3.2185,-3.13372,0.00617513,0.111439,1.58873,All
0.0596421,16.5523,-2.76186,0.00617513,0.38839,0.441313,All
0.0862245,6.437,-2.39,0.0185254,0.665342,0.176525,All
0.112807,5.51742,-2.01814,0.0092627,0.942294,0.132394,All
0.139389,3.67828,-1.64628,0.0370508,1.21925,0.0441313,All
,,-1.27441,0.0617513,,,All
,,-0.902553,0.117328,,,All
,,-0.530691,0.179079,,,All
,,-0.158829,1.21033,,,All
,,0.213033,0.629864,,,All
,,0.584894,0.175991,,,All
,,0.956756,0.123503,,,All
,,1.32862,0.0679265,,,All
,,1.70048,0.0277881,,,All
,,2.07234,0.00617513,,,All
,,2.4442,0.0247005,,,All
,,2.81607,0.0154378,,,All
,,3.18793,0.00617513,,,All
,,3.55979,0,,,All
,,3.93165,0,,,All
,,4.30351,0.0092627,,,All
,,4.67537,0.00308757,,,All
,,5.04724,0.00308757,,,All
,,5.4191,0.0123503,,,All
,,5.79096,0.00617513,,,All
