standEta_Cl_abscissa,standEta_Cl_cdf,standEta_V1_abscissa,standEta_V1_cdf,standEta_Q_abscissa,standEta_Q_cdf,standEta_V2_abscissa,standEta_V2_cdf,split
-4,0,-4,0,-4,0,-4,0,All
-1.86932,0.00666667,-2.7114,0.00666667,-2.64586,0.00666667,-2.56301,0.00666667,All
-1.80797,0.0133333,-2.17144,0.0133333,-2.44406,0.0133333,-2.44527,0.0133333,All
-1.80118,0.02,-2.14082,0.02,-2.27262,0.02,-2.23485,0.02,All
-1.64096,0.0266667,-2.02988,0.0266667,-2.12696,0.0266667,-1.94437,0.0266667,All
-1.64088,0.0333333,-1.94168,0.0333333,-2.08448,0.0333333,-1.89823,0.0333333,All
-1.5502,0.04,-1.86504,0.04,-1.79788,0.04,-1.87941,0.04,All
-1.53158,0.0466667,-1.83022,0.0466667,-1.79304,0.0466667,-1.798,0.0466667,All
-1.5294,0.0533333,-1.77307,0.0533333,-1.78026,0.0533333,-1.73942,0.0533333,All
-1.52211,0.06,-1.70411,0.06,-1.72159,0.06,-1.73303,0.06,All
-1.50314,0.0666667,-1.69971,0.0666667,-1.66708,0.0666667,-1.63302,0.0666667,All
-1.4969,0.0733333,-1.68228,0.0733333,-1.66074,0.0733333,-1.57153,0.0733333,All
-1.37011,0.08,-1.67041,0.08,-1.60868,0.08,-1.51039,0.08,All
-1.30035,0.0866667,-1.52219,0.0866667,-1.59996,0.0866667,-1.48467,0.0866667,All
-1.28822,0.0933333,-1.5136,0.0933333,-1.55754,0.0933333,-1.42273,0.0933333,All
-1.2554,0.1,-1.4899,0.1,-1.55405,0.1,-1.40732,0.1,All
-1.20861,0.106667,-1.42468,0.106667,-1.54651,0.106667,-1.35538,0.106667,All
-1.20325,0.113333,-1.3946,0.113333,-1.52225,0.113333,-1.33189,0.113333,All
-1.18893,0.12,-1.35501,0.12,-1.50932,0.12,-1.29462,0.12,All
-1.14497,0.126667,-1.34258,0.126667,-1.4916,0.126667,-1.26183,0.126667,All
-1.14078,0.133333,-1.20605,0.133333,-1.42264,0.133333,-1.23683,0.133333,All
-1.13242,0.14,-1.19941,0.14,-1.37335,0.14,-1.20156,0.14,All
-1.1276,0.146667,-1.17884,0.146667,-1.31561,0.146667,-1.17977,0.146667,All
-1.12592,0.153333,-1.13221,0.153333,-1.30817,0.153333,-1.147,0.153333,All
-1.12405,0.16,-1.07847,0.16,-1.28872,0.16,-1.11939,0.16,All
-1.11451,0.166667,-1.01928,0.166667,-1.26081,0.166667,-1.10097,0.166667,All
-1.0937,0.173333,-0.972148,0.173333,-1.23355,0.173333,-0.988658,0.173333,All
-1.08921,0.18,-0.970219,0.18,-1.20903,0.18,-0.941387,0.18,All
-1.07986,0.186667,-0.926166,0.186667,-1.15935,0.186667,-0.933525,0.186667,All
-1.04679,0.193333,-0.869907,0.193333,-1.12311,0.193333,-0.901576,0.193333,All
-1.03018,0.2,-0.861811,0.2,-1.11704,0.2,-0.880389,0.2,All
-1.01464,0.206667,-0.800625,0.206667,-1.06221,0.206667,-0.858963,0.206667,All
-0.984391,0.213333,-0.787704,0.213333,-1.04412,0.213333,-0.807734,0.213333,All
-0.953901,0.22,-0.766001,0.22,-0.928109,0.22,-0.803773,0.22,All
-0.943739,0.226667,-0.745411,0.226667,-0.851702,0.226667,-0.794912,0.226667,All
-0.937483,0.233333,-0.728819,0.233333,-0.793629,0.233333,-0.782668,0.233333,All
-0.921291,0.24,-0.681938,0.24,-0.775149,0.24,-0.772843,0.24,All
-0.88521,0.246667,-0.644121,0.246667,-0.757554,0.246667,-0.723755,0.246667,All
-0.879424,0.253333,-0.597233,0.253333,-0.744259,0.253333,-0.705255,0.253333,All
-0.859441,0.26,-0.588995,0.26,-0.720165,0.26,-0.690581,0.26,All
-0.857197,0.266667,-0.583559,0.266667,-0.69771,0.266667,-0.658246,0.266667,All
-0.842435,0.273333,-0.581437,0.273333,-0.646962,0.273333,-0.624231,0.273333,All
-0.827378,0.28,-0.57451,0.28,-0.560216,0.28,-0.614625,0.28,All
-0.8261,0.286667,-0.570325,0.286667,-0.532343,0.286667,-0.614296,0.286667,All
-0.813513,0.293333,-0.555436,0.293333,-0.523422,0.293333,-0.597953,0.293333,All
-0.800523,0.3,-0.539276,0.3,-0.523362,0.3,-0.570718,0.3,All
-0.793209,0.306667,-0.521074,0.306667,-0.516264,0.306667,-0.566334,0.306667,All
-0.77383,0.313333,-0.505339,0.313333,-0.511491,0.313333,-0.548622,0.313333,All
-0.763886,0.32,-0.499693,0.32,-0.507464,0.32,-0.531578,0.32,All
-0.728155,0.326667,-0.496234,0.326667,-0.427528,0.326667,-0.524688,0.326667,All
-0.70483,0.333333,-0.491931,0.333333,-0.421283,0.333333,-0.523236,0.333333,All
-0.660311,0.34,-0.491112,0.34,-0.34793,0.34,-0.505534,0.34,All
-0.655269,0.346667,-0.488733,0.346667,-0.309899,0.346667,-0.499911,0.346667,All
-0.623187,0.353333,-0.475318,0.353333,-0.264114,0.353333,-0.406096,0.353333,All
-0.584575,0.36,-0.472497,0.36,-0.258581,0.36,-0.405153,0.36,All
-0.55967,0.366667,-0.46862,0.366667,-0.230905,0.366667,-0.367495,0.366667,All
-0.518159,0.373333,-0.447677,0.373333,-0.220244,0.373333,-0.35888,0.373333,All
-0.512936,0.38,-0.432602,0.38,-0.198701,0.38,-0.35349,0.38,All
-0.499492,0.386667,-0.391936,0.386667,-0.165724,0.386667,-0.312466,0.386667,All
-0.489902,0.393333,-0.375408,0.393333,-0.156371,0.393333,-0.282468,0.393333,All
-0.488674,0.4,-0.349579,0.4,-0.15186,0.4,-0.276212,0.4,All
-0.482358,0.406667,-0.348396,0.406667,-0.0598744,0.406667,-0.27434,0.406667,All
-0.473977,0.413333,-0.342333,0.413333,-0.0526235,0.413333,-0.270572,0.413333,All
-0.462821,0.42,-0.327334,0.42,-0.0479987,0.42,-0.245408,0.42,All
-0.390158,0.426667,-0.287491,0.426667,0.029749,0.426667,-0.22209,0.426667,All
-0.367637,0.433333,-0.273667,0.433333,0.0511894,0.433333,-0.220796,0.433333,All
-0.354867,0.44,-0.268453,0.44,0.067033,0.44,-0.218155,0.44,All
-0.331006,0.446667,-0.257968,0.446667,0.0739079,0.446667,-0.217814,0.446667,All
-0.328544,0.453333,-0.25299,0.453333,0.141285,0.453333,-0.197218,0.453333,All
-0.320876,0.46,-0.2192,0.46,0.160407,0.46,-0.190203,0.46,All
-0.267243,0.466667,-0.138729,0.466667,0.180077,0.466667,-0.175806,0.466667,All
