parameter,value,se_sa,rse_sa
Cl_pop,17.5495889156133,4.19142715394375e-5,0.000238833352399199
beta_Cl_tSCRMGDL,-0.283401873011396,2.27730673366748e-6,0.000803560932561623
V1_pop,20.925684294785,0.299491091753058,1.43121289384881
Q_pop,23.4,,
V2_pop,42.1362559559272,16.3903686977154,38.8984932948457
omega_Cl,5.83983685809504e-7,3.70639679907229e-7,63.467471594426
omega_V1,0.00995380895781176,0.00965516559427075,96.9997077017775
omega_Q,2.2250098600782,0.573077304364488,25.756169203868
omega_V2,1.35288759039009,0.279809638917753,20.6824011769576
a,0.00695619329769113,0.00060562934286785,8.70633285979658
b,3.06892818880598e-13,0.00332494405205774,1083421913939.07
