standEta_Cl_abscissa,standEta_Cl_cdf,standEta_V1_abscissa,standEta_V1_cdf,standEta_Q_abscissa,standEta_Q_cdf,standEta_V2_abscissa,standEta_V2_cdf,split
-4,0,-4,0,-4,0,-4,0,All
-2.21423,0.00666667,-2.20258,0.00666667,-2.32119,0.00666667,-2.93437,0.00666667,All
-2.17269,0.0133333,-2.13566,0.0133333,-2.1532,0.0133333,-2.59388,0.0133333,All
-2.12964,0.02,-1.93564,0.02,-2.02432,0.02,-2.42156,0.02,All
-1.91147,0.0266667,-1.84918,0.0266667,-1.89318,0.0266667,-1.86778,0.0266667,All
-1.82487,0.0333333,-1.6664,0.0333333,-1.87184,0.0333333,-1.81569,0.0333333,All
-1.7961,0.04,-1.63111,0.04,-1.8585,0.04,-1.80564,0.04,All
-1.61166,0.0466667,-1.50797,0.0466667,-1.73114,0.0466667,-1.74721,0.0466667,All
-1.50782,0.0533333,-1.45259,0.0533333,-1.68297,0.0533333,-1.7439,0.0533333,All
-1.48421,0.06,-1.43236,0.06,-1.58041,0.06,-1.5903,0.06,All
-1.46492,0.0666667,-1.41279,0.0666667,-1.56062,0.0666667,-1.58811,0.0666667,All
-1.44357,0.0733333,-1.40888,0.0733333,-1.54606,0.0733333,-1.51482,0.0733333,All
-1.42925,0.08,-1.37017,0.08,-1.44778,0.08,-1.42305,0.08,All
-1.41899,0.0866667,-1.31492,0.0866667,-1.42995,0.0866667,-1.39292,0.0866667,All
-1.38797,0.0933333,-1.31031,0.0933333,-1.38375,0.0933333,-1.35073,0.0933333,All
-1.38009,0.1,-1.2474,0.1,-1.38355,0.1,-1.33962,0.1,All
-1.34182,0.106667,-1.23454,0.106667,-1.35727,0.106667,-1.26586,0.106667,All
-1.26573,0.113333,-1.17429,0.113333,-1.30917,0.113333,-1.19735,0.113333,All
-1.24196,0.12,-1.17064,0.12,-1.2902,0.12,-1.17678,0.12,All
-1.24132,0.126667,-1.16929,0.126667,-1.29002,0.126667,-1.07824,0.126667,All
-1.22217,0.133333,-1.11123,0.133333,-1.28357,0.133333,-1.06418,0.133333,All
-1.22136,0.14,-1.05652,0.14,-1.26409,0.14,-1.04641,0.14,All
-1.21925,0.146667,-1.02574,0.146667,-1.2582,0.146667,-0.999302,0.146667,All
-1.20253,0.153333,-1.02402,0.153333,-1.22106,0.153333,-0.88173,0.153333,All
-1.14119,0.16,-0.993992,0.16,-1.21614,0.16,-0.88012,0.16,All
-1.131,0.166667,-0.9502,0.166667,-1.21241,0.166667,-0.86419,0.166667,All
-1.10704,0.173333,-0.871998,0.173333,-1.1978,0.173333,-0.842224,0.173333,All
-1.09383,0.18,-0.870639,0.18,-1.18037,0.18,-0.801349,0.18,All
-1.06369,0.186667,-0.835499,0.186667,-1.11932,0.186667,-0.799863,0.186667,All
-1.04912,0.193333,-0.830949,0.193333,-1.08379,0.193333,-0.792914,0.193333,All
-1.04286,0.2,-0.737631,0.2,-1.05234,0.2,-0.765382,0.2,All
