parameter,value
Cl_pop,13.5204757599046
V1_pop,25.9351806589234
beta_V1_ANTU_1,-0.200269692323092
beta_V1_logtPROGDL,-2.15556011044734
Q_pop,23.4
beta_Q_LMP_1,0.968152166454012
beta_Q_logtAGEA,1.74403741468655
beta_Q_logtALBGDL,17.6348441932668
beta_Q_logtPROGDL,-17.0629344665624
V2_pop,2.45913346708808
beta_V2_SEXF_1,4.8229380314405
beta_V2_logtHCM,39.6200652208967
beta_V2_logtRAL,0.245616003553405
omega_Cl,0.259111912398786
omega_V1,0.32304567805231
omega_Q,1.73118570443608e-8
omega_V2,2.28274481863518e-8
a,1.36253438229295
b,0.0425431447066373
