parameter,value
Cl_pop,13.5096302264847
V1_pop,24.2931061425633
beta_V1_logtCLCRMLMIN,-3.04829872406887
beta_V1_logtPROGDL,-2.13850015891759
Q_pop,23.4
beta_Q_LMP_1,0.935455548986153
beta_Q_logtAGEA,1.16712832624968
beta_Q_logtALBGDL,18.6363270645517
beta_Q_logtPROGDL,-18.3632725013325
beta_Q_logtRAL,0.0127857086339091
V2_pop,3.27575137128736
beta_V2_SEXF_1,4.12519783316855
beta_V2_logtHCM,31.5291649867641
omega_Cl,0.25946292815126
omega_V1,0.344607107922931
omega_Q,5.80786314057636e-8
omega_V2,6.29882632848751e-8
a,1.42665007684355
b,0.0426713755738319
