parameter,value
Cl_pop,13.5110780092006
V1_pop,24.9365917318558
beta_V1_ANTU_1,-0.235976781377751
beta_V1_logtALBGDL,-0.137468428938275
beta_V1_logtCLCRMLMIN,-1.34313517420892
beta_V1_logtPROGDL,-0.386291671109406
Q_pop,23.4
beta_Q_LMP_1,0.95740653320275
beta_Q_logtAGEA,1.2510083574598
beta_Q_logtALBGDL,18.5785020859237
beta_Q_logtPROGDL,-18.3299738524082
V2_pop,3.11108027905616
beta_V2_SEXF_1,4.28411082292322
beta_V2_logtHCM,32.3634973095331
omega_Cl,0.258631497573413
omega_V1,0.105180742862831
omega_Q,3.51955549849168e-8
omega_V2,9.12544695203309e-8
a,1.44004913109371
b,0.0411857924840409
