parameter,value
Cl_pop,13.2618923894483
beta_Cl_logtRAL,-0.0459664022513926
V1_pop,23.5668318867972
beta_V1_logtCLCRMLMIN,-3.25226976888784
Q_pop,23.4
beta_Q_LMP_1,0.870438949240612
beta_Q_logtAGEA,1.24608344521813
beta_Q_logtALBGDL,18.2554231074532
beta_Q_logtPROGDL,-18.3281212121951
V2_pop,3.66871935415609
beta_V2_SEXF_1,3.9348622571572
beta_V2_logtHCM,29.779167482825
omega_Cl,0.255562744214383
omega_V1,0.273047921271761
omega_Q,6.28314946340167e-8
omega_V2,4.52396589311798e-8
a,1.43330899580718
b,0.0430239886802957
