parameter,value,se_sa,rse_sa
Cl_pop,20.2556588586161,4.1590806578433,20.5329319913687
beta_Cl_tSCRMGDL,-0.404068901200535,0.188875789889267,46.7434611592466
V1_pop,23.6125046928485,2.35232172349343,9.96218636731867
Q_pop,23.4,,
V2_pop,11.9841635746674,3.52852865426285,29.4432617869268
omega_Cl,0.229890766613728,0.0456243041586335,19.846079436193
omega_V1,0.303801378731193,0.0750237190199659,24.6949896453063
omega_Q,0.951227409779222,0.33174318715424,34.8752762739708
omega_V2,0.746819958833637,0.225523789492734,30.1978792646291
a,1.89107931861354,0.234224043099947,12.385733416601
