trans_Cl_vs_SCRMGDL_abscissa,trans_Cl_vs_SCRMGDL_spline,trans_Cl_vs_SCRMGDL_regression,trans_Cl_vs_WTKG_abscissa,trans_Cl_vs_WTKG_spline,trans_Cl_vs_WTKG_regression,trans_Cl_vs_logtWTKG_abscissa,trans_Cl_vs_logtWTKG_spline,trans_Cl_vs_logtWTKG_regression,trans_Cl_vs_tSCRMGDL_abscissa,trans_Cl_vs_tSCRMGDL_spline,trans_Cl_vs_tSCRMGDL_regression,trans_Q_vs_SCRMGDL_abscissa,trans_Q_vs_SCRMGDL_spline,trans_Q_vs_SCRMGDL_regression,trans_Q_vs_WTKG_abscissa,trans_Q_vs_WTKG_spline,trans_Q_vs_WTKG_regression,trans_Q_vs_logtWTKG_abscissa,trans_Q_vs_logtWTKG_spline,trans_Q_vs_logtWTKG_regression,trans_Q_vs_tSCRMGDL_abscissa,trans_Q_vs_tSCRMGDL_spline,trans_Q_vs_tSCRMGDL_regression,trans_V1_vs_SCRMGDL_abscissa,trans_V1_vs_SCRMGDL_spline,trans_V1_vs_SCRMGDL_regression,trans_V1_vs_WTKG_abscissa,trans_V1_vs_WTKG_spline,trans_V1_vs_WTKG_regression,trans_V1_vs_logtWTKG_abscissa,trans_V1_vs_logtWTKG_spline,trans_V1_vs_logtWTKG_regression,trans_V1_vs_tSCRMGDL_abscissa,trans_V1_vs_tSCRMGDL_spline,trans_V1_vs_tSCRMGDL_regression,trans_V2_vs_SCRMGDL_abscissa,trans_V2_vs_SCRMGDL_spline,trans_V2_vs_SCRMGDL_regression,trans_V2_vs_WTKG_abscissa,trans_V2_vs_WTKG_spline,trans_V2_vs_WTKG_regression,trans_V2_vs_logtWTKG_abscissa,trans_V2_vs_logtWTKG_spline,trans_V2_vs_logtWTKG_regression,trans_V2_vs_tSCRMGDL_abscissa,trans_V2_vs_tSCRMGDL_spline,trans_V2_vs_tSCRMGDL_regression,split
0.336768,2.69342,2.76463,62.1313,2.66166,2.53553,-0.095338,2.69412,2.52882,0.623644,2.69342,2.76463,0.336768,2.7062,3.02433,62.1313,3.45704,3.07366,-0.095338,3.45808,3.05668,0.623644,2.7062,3.02433,0.336768,3.25033,3.1159,62.1313,3.12467,3.17604,-0.095338,3.09543,3.17571,0.623644,3.25033,3.1159,0.336768,2.7921,2.78525,62.1313,3.22493,2.78962,-0.095338,3.30319,2.83703,0.623644,2.7921,2.78525,All
0.344444,2.70358,2.75908,62.4444,2.64436,2.53963,-0.0910726,2.67917,2.53269,0.63786,2.70358,2.75908,0.344444,2.59378,3.02929,62.4444,3.44718,3.07869,-0.0910726,3.45165,3.06183,0.63786,2.59378,3.02929,0.344444,3.25724,3.11838,62.4444,3.13997,3.17656,-0.0910726,3.10904,3.17617,0.63786,3.25724,3.11838,0.344444,2.72158,2.77706,62.4444,3.18222,2.77655,-0.0910726,3.26667,2.82345,0.63786,2.72158,2.77706,All
0.352121,2.7128,2.75353,62.7576,2.62706,2.54374,-0.0868073,2.66422,2.53655,0.652076,2.7128,2.75353,0.352121,2.52977,3.03426,62.7576,3.43733,3.08371,-0.0868073,3.44522,3.06699,0.652076,2.52977,3.03426,0.352121,3.25816,3.12086,62.7576,3.15527,3.17708,-0.0868073,3.12266,3.17664,0.652076,3.25816,3.12086,0.352121,2.68246,2.76888,62.7576,3.1395,2.76348,-0.0868073,3.23014,2.80988,0.652076,2.68246,2.76888,All
0.359798,2.7196,2.74797,63.0707,2.60975,2.54784,-0.0825419,2.64927,2.54042,0.666293,2.7196,2.74797,0.359798,2.59254,3.03922,63.0707,3.42747,3.08873,-0.0825419,3.43879,3.07215,0.666293,2.59254,3.03922,0.359798,3.24336,3.12333,63.0707,3.17057,3.1776,-0.0825419,3.13627,3.1771,0.666293,3.24336,3.12333,0.359798,2.72562,2.76069,63.0707,3.09678,2.75041,-0.0825419,3.19362,2.79631,0.666293,2.72562,2.76069,All
0.367475,2.72639,2.74242,63.3838,2.59245,2.55195,-0.0782765,2.63433,2.54429,0.680509,2.72639,2.74242,0.367475,2.6553,3.04419,63.3838,3.41761,3.09376,-0.0782765,3.43236,3.0773,0.680509,2.6553,3.04419,0.367475,3.22857,3.12581,63.3838,3.18588,3.17811,-0.0782765,3.14989,3.17756,0.680509,3.22857,3.12581,0.367475,2.76878,2.75251,63.3838,3.05407,2.73734,-0.0782765,3.1571,2.78273,0.680509,2.76878,2.75251,All
0.375152,2.73319,2.73687,63.697,2.57514,2.55605,-0.0740111,2.61938,2.54816,0.694725,2.73319,2.73687,0.375152,2.71807,3.04915,63.697,3.40775,3.09878,-0.0740111,3.42593,3.08246,0.694725,2.71807,3.04915,0.375152,3.21377,3.12829,63.697,3.20118,3.17863,-0.0740111,3.1635,3.17803,0.694725,3.21377,3.12829,0.375152,2.81194,2.74432,63.697,3.01135,2.72427,-0.0740111,3.12057,2.76916,0.694725,2.81194,2.74432,All
0.382828,2.73998,2.73132,64.0101,2.55784,2.56015,-0.0697458,2.60443,2.55202,0.708941,2.73998,2.73132,0.382828,2.78083,3.05412,64.0101,3.39789,3.1038,-0.0697458,3.41951,3.08762,0.708941,2.78083,3.05412,0.382828,3.19898,3.13076,64.0101,3.21648,3.17915,-0.0697458,3.17712,3.17849,0.708941,3.19898,3.13076,0.382828,2.8551,2.73614,64.0101,2.96864,2.7112,-0.0697458,3.08405,2.75559,0.708941,2.8551,2.73614,All
0.390505,2.74678,2.72576,64.3232,2.54054,2.56426,-0.0654804,2.58948,2.55589,0.723158,2.74678,2.72576,0.390505,2.8436,3.05908,64.3232,3.38803,3.10882,-0.0654804,3.41308,3.09277,0.723158,2.8436,3.05908,0.390505,3.18418,3.13324,64.3232,3.23178,3.17967,-0.0654804,3.19073,3.17896,0.723158,3.18418,3.13324,0.390505,2.89826,2.72796,64.3232,2.92592,2.69813,-0.0654804,3.04752,2.74201,0.723158,2.89826,2.72796,All
0.398182,2.75357,2.72021,64.6364,2.52323,2.56836,-0.061215,2.57453,2.55976,0.737374,2.75357,2.72021,0.398182,2.90636,3.06405,64.6364,3.37817,3.11385,-0.061215,3.40665,3.09793,0.737374,2.90636,3.06405,0.398182,3.16939,3.13571,64.6364,3.24708,3.18019,-0.061215,3.20435,3.17942,0.737374,3.16939,3.13571,0.398182,2.94142,2.71977,64.6364,2.8832,2.68506,-0.061215,3.011,2.72844,0.737374,2.94142,2.71977,All
0.405859,2.76037,2.71466,64.9495,2.50593,2.57247,-0.0569496,2.55958,2.56363,0.75159,2.76037,2.71466,0.405859,2.96913,3.06901,64.9495,3.36832,3.11887,-0.0569496,3.40022,3.10309,0.75159,2.96913,3.06901,0.405859,3.15459,3.13819,64.9495,3.26238,3.18071,-0.0569496,3.21796,3.17989,0.75159,3.15459,3.13819,0.405859,2.98458,2.71159,64.9495,2.84049,2.67198,-0.0569496,2.97448,2.71487,0.75159,2.98458,2.71159,All
0.413535,2.76716,2.70911,65.2626,2.49924,2.57657,-0.0526842,2.54464,2.5675,0.765806,2.76716,2.70911,0.413535,3.03189,3.07398,65.2626,3.32704,3.12389,-0.0526842,3.39379,3.10824,0.765806,3.03189,3.07398,0.413535,3.1398,3.14067,65.2626,3.24771,3.18123,-0.0526842,3.23158,3.18035,0.765806,3.1398,3.14067,0.413535,3.02774,2.7034,65.2626,2.72797,2.65891,-0.0526842,2.93795,2.70129,0.765806,3.02774,2.7034,All
0.421212,2.77396,2.70355,65.5758,2.4946,2.58068,-0.0484189,2.52969,2.57136,0.780022,2.77396,2.70355,0.421212,3.09466,3.07894,65.5758,3.27972,3.12892,-0.0484189,3.38736,3.1134,0.780022,3.09466,3.07894,0.421212,3.125,3.14314,65.5758,3.22727,3.18175,-0.0484189,3.24519,3.18081,0.780022,3.125,3.14314,0.421212,3.0709,2.69522,65.5758,2.60203,2.64584,-0.0484189,2.90143,2.68772,0.780022,3.0709,2.69522,All
0.428889,2.78075,2.698,65.8889,2.48995,2.58478,-0.0441535,2.51474,2.57523,0.794239,2.78075,2.698,0.428889,3.15742,3.08391,65.8889,3.2324,3.13394,-0.0441535,3.38093,3.11856,0.794239,3.15742,3.08391,0.428889,3.11021,3.14562,65.8889,3.20683,3.18227,-0.0441535,3.25881,3.18128,0.794239,3.11021,3.14562,0.428889,3.11406,2.68703,65.8889,2.47609,2.63277,-0.0441535,2.8649,2.67415,0.794239,3.11406,2.68703,All
0.436566,2.78755,2.69245,66.202,2.48531,2.58889,-0.0398881,2.50302,2.5791,0.808455,2.78755,2.69245,0.436566,3.22019,3.08887,66.202,3.18508,3.13896,-0.0398881,3.36309,3.12371,0.808455,3.22019,3.08887,0.436566,3.09541,3.14809,66.202,3.1864,3.18279,-0.0398881,3.26249,3.18174,0.808455,3.09541,3.14809,0.436566,3.15722,2.67885,66.202,2.35015,2.6197,-0.0398881,2.80423,2.66057,0.808455,3.15722,2.67885,All
0.444242,2.79434,2.6869,66.5152,2.48067,2.59299,-0.0356227,2.49907,2.58297,0.822671,2.79434,2.6869,0.444242,3.28295,3.09384,66.5152,3.13777,3.14399,-0.0356227,3.31785,3.12887,0.822671,3.28295,3.09384,0.444242,3.08062,3.15057,66.5152,3.16596,3.18331,-0.0356227,3.24232,3.18221,0.822671,3.08062,3.15057,0.444242,3.20038,2.67066,66.5152,2.22421,2.60663,-0.0356227,2.68555,2.647,0.822671,3.20038,2.67066,All
0.451919,2.80114,2.68134,66.8283,2.47602,2.59709,-0.0313574,2.49511,2.58683,0.836887,2.80114,2.68134,0.451919,3.34571,3.0988,66.8283,3.09045,3.14901,-0.0313574,3.2726,3.13403,0.836887,3.34571,3.0988,0.451919,3.06582,3.15305,66.8283,3.14552,3.18383,-0.0313574,3.22215,3.18267,0.836887,3.06582,3.15305,0.451919,3.24354,2.66248,66.8283,2.09827,2.59356,-0.0313574,2.56687,2.63343,0.836887,3.24354,2.66248,All
0.459596,2.80794,2.67579,67.1414,2.48356,2.6012,-0.027092,2.49116,2.5907,0.851104,2.80794,2.67579,0.459596,3.40848,3.10377,67.1414,3.05152,3.15403,-0.027092,3.22736,3.13918,0.851104,3.40848,3.10377,0.459596,3.05103,3.15552,67.1414,3.1252,3.18435,-0.027092,3.20198,3.18314,0.851104,3.05103,3.15552,0.459596,3.2867,2.6543,67.1414,1.99986,2.58049,-0.027092,2.44818,2.61985,0.851104,3.2867,2.6543,All
0.467273,2.7963,2.67024,67.4545,2.50589,2.6053,-0.0228266,2.4872,2.59457,0.86532,2.7963,2.67024,0.467273,3.31655,3.10873,67.4545,3.02277,3.15905,-0.0228266,3.18211,3.14434,0.86532,3.31655,3.10873,0.467273,3.1097,3.158,67.4545,3.10503,3.18487,-0.0228266,3.18181,3.1836,0.86532,3.1097,3.158,0.467273,3.13643,2.64611,67.4545,1.9349,2.56742,-0.0228266,2.3295,2.60628,0.86532,3.13643,2.64611,All
0.474949,2.78363,2.66469,67.7677,2.52821,2.60941,-0.0185612,2.48325,2.59844,0.879536,2.78363,2.66469,0.474949,3.21603,3.1137,67.7677,2.99402,3.16408,-0.0185612,3.13687,3.1495,0.879536,3.21603,3.1137,0.474949,3.17245,3.16048,67.7677,3.08486,3.18538,-0.0185612,3.16164,3.18406,0.879536,3.17245,3.16048,0.474949,2.97541,2.63793,67.7677,1.86994,2.55435,-0.0185612,2.21082,2.59271,0.879536,2.97541,2.63793,All
0.482626,2.75414,2.65913,68.0808,2.55433,2.61351,-0.0142959,2.47929,2.6023,0.893752,2.75414,2.65913,0.482626,3.17459,3.11866,68.0808,2.97041,3.1691,-0.0142959,3.09162,3.15466,0.893752,3.17459,3.11866,0.482626,3.21021,3.16295,68.0808,3.07173,3.1859,-0.0142959,3.14146,3.18453,0.893752,3.21021,3.16295,0.482626,2.80262,2.62974,68.0808,1.83764,2.54128,-0.0142959,2.09214,2.57913,0.893752,2.80262,2.62974,All
0.490303,2.69226,2.65358,68.3939,2.59133,2.61762,-0.0100305,2.47997,2.60617,0.907969,2.69226,2.65358,0.490303,3.24675,3.12362,68.3939,2.96157,3.17412,-0.0100305,3.04958,3.15981,0.907969,3.24675,3.12362,0.490303,3.1999,3.16543,68.3939,3.07886,3.18642,-0.0100305,3.12178,3.18499,0.907969,3.1999,3.16543,0.490303,2.60717,2.62156,68.3939,1.89924,2.52821,-0.0100305,1.98505,2.56556,0.907969,2.60717,2.62156,All
0.49798,2.63039,2.64803,68.7071,2.62833,2.62172,-0.00576511,2.50055,2.61004,0.922185,2.63039,2.64803,0.49798,3.3189,3.12859,68.7071,2.95274,3.17915,-0.00576511,3.02131,3.16497,0.922185,3.3189,3.12859,0.49798,3.18958,3.1679,68.7071,3.08599,3.18694,-0.00576511,3.10419,3.18546,0.922185,3.18958,3.1679,0.49798,2.41172,2.61337,68.7071,1.96085,2.51514,-0.00576511,1.92772,2.55199,0.922185,2.41172,2.61337,All
0.505657,2.60453,2.64248,69.0202,2.66533,2.62583,-0.00149974,2.52112,2.61391,0.936401,2.60453,2.64248,0.505657,3.28626,3.13355,69.0202,2.9439,3.18417,-0.00149974,2.99303,3.17013,0.936401,3.28626,3.13355,0.505657,3.18155,3.17038,69.0202,3.09312,3.18746,-0.00149974,3.0866,3.18592,0.936401,3.18155,3.17038,0.505657,2.37063,2.60519,69.0202,2.02245,2.50206,-0.00149974,1.87038,2.53841,0.936401,2.37063,2.60519,All
0.513333,2.59153,2.63692,69.3333,2.70232,2.62993,0.00276564,2.54169,2.61777,0.950617,2.59153,2.63692,0.513333,3.21619,3.13852,69.3333,2.93507,3.18919,0.00276564,2.96476,3.17528,0.950617,3.21619,3.13852,0.513333,3.17434,3.17286,69.3333,3.10025,3.18798,0.00276564,3.06901,3.18639,0.950617,3.17434,3.17286,0.513333,2.38468,2.597,69.3333,2.08406,2.48899,0.00276564,1.81305,2.52484,0.950617,2.38468,2.597,All
0.52101,2.57852,2.63137,69.6465,2.73932,2.63403,0.00703102,2.57279,2.62164,0.964834,2.57852,2.63137,0.52101,3.14612,3.14348,69.6465,2.92623,3.19422,0.00703102,2.9539,3.18044,0.964834,3.14612,3.14348,0.52101,3.16713,3.17533,69.6465,3.10738,3.1885,0.00703102,3.07043,3.18685,0.964834,3.16713,3.17533,0.52101,2.39873,2.58882,69.6465,2.14566,2.47592,0.00703102,1.84278,2.51127,0.964834,2.39873,2.58882,All
0.528687,2.56552,2.62582,69.9596,2.77632,2.63814,0.0112964,2.60806,2.62551,0.97905,2.56552,2.62582,0.528687,3.07605,3.14845,69.9596,2.9174,3.19924,0.0112964,2.94995,3.1856,0.97905,3.07605,3.14845,0.528687,3.15991,3.17781,69.9596,3.11451,3.18902,0.0112964,3.0794,3.18731,0.97905,3.15991,3.17781,0.528687,2.41277,2.58064,69.9596,2.20726,2.46285,0.0112964,1.90712,2.49769,0.97905,2.41277,2.58064,All
0.536364,2.55252,2.62027,70.2727,2.77854,2.64224,0.0155618,2.64334,2.62938,0.993266,2.55252,2.62027,0.536364,3.00597,3.15341,70.2727,2.93633,3.20426,0.0155618,2.94601,3.19075,0.993266,3.00597,3.15341,0.536364,3.1527,3.18028,70.2727,3.12189,3.18954,0.0155618,3.08837,3.18778,0.993266,3.1527,3.18028,0.536364,2.42682,2.57245,70.2727,2.23271,2.44978,0.0155618,1.97145,2.48412,0.993266,2.42682,2.57245,All
0.54404,2.56441,2.61471,70.5859,2.77561,2.64635,0.0198271,2.67862,2.63325,1.00748,2.56441,2.61471,0.54404,2.99535,3.15838,70.5859,2.95938,3.20928,0.0198271,2.94207,3.19591,1.00748,2.99535,3.15838,0.54404,3.0998,3.18276,70.5859,3.1293,3.19006,0.0198271,3.09733,3.18824,1.00748,3.0998,3.18276,0.54404,2.28963,2.56427,70.5859,2.25279,2.43671,0.0198271,2.03578,2.47055,1.00748,2.28963,2.56427,All
0.551717,2.60391,2.60916,70.899,2.77268,2.65045,0.0240925,2.71389,2.63711,1.0217,2.60391,2.60916,0.551717,3.02475,3.16334,70.899,2.98243,3.21431,0.0240925,2.93813,3.20107,1.0217,3.02475,3.16334,0.551717,3.04432,3.18524,70.899,3.13672,3.19058,0.0240925,3.1063,3.18871,1.0217,3.04432,3.18524,0.551717,2.08181,2.55608,70.899,2.27287,2.42364,0.0240925,2.10012,2.45697,1.0217,2.08181,2.55608,All
0.559394,2.66152,2.60361,71.2121,2.76975,2.65456,0.0283579,2.74917,2.64098,1.03591,2.66152,2.60361,0.559394,3.00731,3.16831,71.2121,3.00548,3.21933,0.0283579,2.93418,3.20622,1.03591,3.00731,3.16831,0.559394,3.12259,3.18771,71.2121,3.14413,3.1911,0.0283579,3.11527,3.18917,1.03591,3.12259,3.18771,0.559394,2.10122,2.5479,71.2121,2.29296,2.41057,0.0283579,2.16445,2.4434,1.03591,2.10122,2.5479,All
0.567071,2.71913,2.59806,71.5253,2.76683,2.65866,0.0326233,2.78445,2.64485,1.05013,2.71913,2.59806,0.567071,2.98988,3.17327,71.5253,3.02853,3.22435,0.0326233,2.93024,3.21138,1.05013,2.98988,3.17327,0.567071,3.20086,3.19019,71.5253,3.15154,3.19162,0.0326233,3.12424,3.18964,1.05013,3.20086,3.19019,0.567071,2.12063,2.53971,71.5253,2.31304,2.3975,0.0326233,2.22878,2.42982,1.05013,2.12063,2.53971,All
0.574747,2.72133,2.5925,71.8384,2.7639,2.66277,0.0368886,2.78376,2.64872,1.06435,2.72133,2.5925,0.574747,2.92375,3.17824,71.8384,3.05158,3.22938,0.0368886,2.95171,3.21654,1.06435,2.92375,3.17824,0.574747,3.22227,3.19267,71.8384,3.15896,3.19214,0.0368886,3.13091,3.1901,1.06435,3.22227,3.19267,0.574747,2.20054,2.53153,71.8384,2.33312,2.38443,0.0368886,2.24805,2.41625,1.06435,2.20054,2.53153,All
0.582424,2.68934,2.58695,72.1515,2.76097,2.66687,0.041154,2.77994,2.65258,1.07856,2.68934,2.58695,0.582424,2.82758,3.1832,72.1515,3.07463,3.2344,0.041154,2.97541,3.22169,1.07856,2.82758,3.1832,0.582424,3.20859,3.19514,72.1515,3.16637,3.19265,0.041154,3.13739,3.19057,1.07856,3.20859,3.19514,0.582424,2.31777,2.52335,72.1515,2.35321,2.37136,0.041154,2.26338,2.40268,1.07856,2.31777,2.52335,All
0.590101,2.65736,2.5814,72.4646,2.75804,2.67097,0.0454194,2.77612,2.65645,1.09278,2.65736,2.5814,0.590101,2.73141,3.18817,72.4646,3.09767,3.23942,0.0454194,2.9991,3.22685,1.09278,2.73141,3.18817,0.590101,3.19491,3.19762,72.4646,3.17378,3.19317,0.0454194,3.14386,3.19103,1.09278,3.19491,3.19762,0.590101,2.43501,2.51516,72.4646,2.37329,2.35829,0.0454194,2.27872,2.3891,1.09278,2.43501,2.51516,All
0.597778,2.62537,2.57585,72.7778,2.75511,2.67508,0.0496848,2.77229,2.66032,1.107,2.62537,2.57585,0.597778,2.63524,3.19313,72.7778,3.12072,3.24444,0.0496848,3.02279,3.23201,1.107,2.63524,3.19313,0.597778,3.18123,3.20009,72.7778,3.1812,3.19369,0.0496848,3.15033,3.19149,1.107,3.18123,3.20009,0.597778,2.55224,2.50698,72.7778,2.39337,2.34522,0.0496848,2.29405,2.37553,1.107,2.55224,2.50698,All
0.605455,2.59339,2.57029,73.0909,2.75218,2.67918,0.0539502,2.76847,2.66419,1.12121,2.59339,2.57029,0.605455,2.53907,3.1981,73.0909,3.14377,3.24947,0.0539502,3.04649,3.23716,1.12121,2.53907,3.1981,0.605455,3.16755,3.20257,73.0909,3.18861,3.19421,0.0539502,3.15681,3.19196,1.12121,3.16755,3.20257,0.605455,2.66948,2.49879,73.0909,2.41346,2.33215,0.0539502,2.30938,2.36196,1.12121,2.66948,2.49879,All
0.613131,2.5614,2.56474,73.404,2.74925,2.68329,0.0582155,2.76464,2.66805,1.13543,2.5614,2.56474,0.613131,2.4429,3.20306,73.404,3.16682,3.25449,0.0582155,3.07018,3.24232,1.13543,2.4429,3.20306,0.613131,3.15387,3.20505,73.404,3.19602,3.19473,0.0582155,3.16328,3.19242,1.13543,3.15387,3.20505,0.613131,2.78671,2.49061,73.404,2.43354,2.31907,0.0582155,2.32471,2.34838,1.13543,2.78671,2.49061,All
0.620808,2.52942,2.55919,73.7172,2.74632,2.68739,0.0624809,2.76082,2.67192,1.14964,2.52942,2.55919,0.620808,2.34673,3.20803,73.7172,3.18987,3.25951,0.0624809,3.09387,3.24748,1.14964,2.34673,3.20803,0.620808,3.14019,3.20752,73.7172,3.20344,3.19525,0.0624809,3.16976,3.19289,1.14964,3.14019,3.20752,0.620808,2.90395,2.48242,73.7172,2.45363,2.306,0.0624809,2.34005,2.33481,1.14964,2.90395,2.48242,All
