iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,beta_Cl_tSCRMGDL,omega_Cl,omega_Q,omega_V1,omega_V2
1,703.037,1,20.56,24.431,12.7157,1,0.3,-0.410671,1,1,1,1
2,682.133,1,17.8112,28.173,15.5704,0.95,0.285,-0.3371,0.974679,0.974679,0.974679,0.974679
3,673.275,1,18.6185,27.4493,15.144,0.9025,0.27075,-0.347851,0.95,0.95,0.95,0.95
4,652.398,1,17.0595,30.7725,14.2904,0.857375,0.257212,-0.2838,0.925945,0.979655,0.925945,0.925945
5,634.756,1,16.406,32.214,13.7525,0.814506,0.244352,-0.239317,0.9025,0.95485,0.9025,0.9025
6,632.499,1,17.2657,32.2356,11.995,0.773781,0.232134,-0.291777,0.879648,1.01087,0.879648,0.879648
7,620.92,1,17.9868,30.4387,11.9191,0.735092,0.220528,-0.37044,0.857375,0.985272,0.857375,0.857375
8,624.955,1,16.6127,30.6389,13.3861,0.698337,0.209501,-0.282936,0.835666,0.960325,0.835666,0.835666
9,610.411,1,17.647,32.3322,11.72,0.66342,0.199026,-0.341733,0.814506,0.936009,0.814506,0.814506
10,610.697,1,17.0572,29.7388,9.92144,0.630249,0.189075,-0.3186,0.793882,0.992992,0.793882,0.905269
11,616.958,1,16.1182,30.1149,11.9562,0.598737,0.179621,-0.28002,0.773781,1.12058,0.773781,0.882347
12,599.498,1,16.678,29.2606,14.204,0.5688,0.17064,-0.300238,0.754188,1.09697,0.754188,0.860006
13,582.593,1,16.2596,30.1092,12.7239,0.54036,0.162108,-0.276492,0.735092,1.0692,0.735092,0.83823
14,579.64,1,15.7591,30.0784,11.9834,0.513342,0.154003,-0.230742,0.716479,1.13046,0.716479,0.817006
15,571.341,1,15.9604,30.8713,11.5828,0.487675,0.146302,-0.237776,0.698337,1.13433,0.698337,0.796318
16,568.004,1,16.1093,30.8201,11.7683,0.463291,0.138987,-0.265765,0.680655,1.11074,0.680655,0.776155
17,553.822,1,16.5534,30.9294,11.3798,0.440127,0.132038,-0.277203,0.66342,1.0921,0.66342,0.756503
18,554.606,1,17.0867,31.0156,11.7043,0.41812,0.125436,-0.298536,0.646622,1.0923,0.646622,0.77065
19,544.67,1,16.48,29.704,13.2047,0.397214,0.119164,-0.26911,0.630249,1.15608,0.630249,0.807851
20,539.977,1,17.2771,31.3002,14.5035,0.377354,0.113206,-0.315461,0.614291,1.27015,0.614291,0.819759
21,541.537,1,17.0608,31.1206,15.3536,0.358486,0.107546,-0.298203,0.598737,1.3131,0.598737,0.799002
22,526.459,1,16.4443,31.4406,15.352,0.340562,0.102168,-0.272728,0.583577,1.33261,0.583577,0.778771
23,527.37,1,16.5551,31.3383,16.2704,0.323534,0.0970601,-0.284086,0.5688,1.32654,0.5688,0.759052
24,514.054,1,16.7119,31.3119,17.6849,0.307357,0.0922071,-0.286071,0.554398,1.34591,0.554398,0.739832
25,508.084,1,16.5648,31.3854,18.6054,0.703183,0.0869039,-0.27909,0.54036,1.37303,0.54036,0.721099
26,511.927,1,16.5798,30.8446,16.8673,0.816283,0.0829538,-0.282644,0.526678,1.53373,0.526678,0.729861
27,502.633,1,16.3375,30.3355,18.0861,0.775469,0.0788061,-0.275844,0.513342,1.49489,0.513342,0.743358
28,495.416,1,16.7184,29.7054,15.7526,0.736695,0.0748658,-0.287452,0.500344,1.60312,0.500344,0.724536
29,507.756,1,16.3809,30.1432,16.5926,0.898464,0.0773494,-0.275548,0.487675,1.56948,0.487675,0.768908
30,502.935,1,16.6903,30.1058,17.001,0.898432,0.0775341,-0.277413,0.475327,1.52974,0.475327,0.791366
31,492.173,1,16.7962,28.6935,18.0525,0.810974,0.0747368,-0.291645,0.463291,1.49101,0.463291,0.787015
32,482.551,1,16.3301,28.2462,17.1829,0.770425,0.071,-0.266594,0.45156,1.45326,0.45156,0.768052
33,479.981,1,16.5996,29.1126,17.9172,0.959208,0.0657651,-0.277426,0.440127,1.41646,0.440127,0.748604
34,482.103,1,16.702,28.5577,17.3363,1.06623,0.0604479,-0.285384,0.428982,1.41534,0.428982,0.814032
35,479.978,1,16.7727,28.9195,17.5504,1.04192,0.0607748,-0.289634,0.41812,1.45145,0.41812,0.826318
36,472.445,1,16.8877,29.041,15.4649,1.04188,0.0597246,-0.293031,0.407533,1.4147,0.407533,0.805396
37,473.338,1,16.6462,29.6119,15.8291,1.04184,0.0593416,-0.28217,0.397214,1.47413,0.397214,0.785003
38,465.136,1,16.7666,29.7797,17.7645,1.04179,0.0556976,-0.290179,0.387157,1.48545,0.387157,0.765126
39,462.486,1,16.7541,29.7436,19.3034,1.07043,0.0521254,-0.292547,0.377354,1.49137,0.377354,0.770443
40,461.705,1,17.0669,28.3419,19.0213,1.04024,0.0546591,-0.310386,0.367799,1.57212,0.367799,0.750935
41,479.387,1,16.7137,28.4318,18.6726,1.20173,0.0584692,-0.292591,0.358486,1.6573,0.358486,0.731921
42,477.139,1,16.8234,28.7198,19.2714,1.20177,0.0591683,-0.29617,0.349409,1.61534,0.349409,0.713388
43,486.82,1,16.392,28.4117,18.3196,1.31741,0.0604992,-0.271036,0.340562,1.57444,0.340562,0.71812
44,493.538,1,16.6952,28.9639,18.3422,1.2054,0.0660893,-0.291534,0.331938,1.53457,0.354806,0.806036
45,483.958,1,16.8105,29.9344,18.4072,1.15786,0.0653616,-0.294975,0.323534,1.49571,0.370682,0.785627
46,494.109,1,16.7679,30.2349,17.4641,1.20093,0.0685471,-0.295051,0.315341,1.45784,0.379669,0.776783
47,485.685,1,16.2466,30.0889,17.8737,1.13986,0.066394,-0.261559,0.307357,1.53371,0.370055,0.757115
48,479.582,1,16.6564,30.755,16.6904,1.07906,0.0659088,-0.278772,0.299574,1.5641,0.360685,0.737944
49,480.881,1,16.6456,30.6185,17.1428,1.07909,0.0677251,-0.281167,0.291989,1.52449,0.351553,0.761297
50,476.423,1,16.7033,31.1848,14.8144,0.98209,0.0692216,-0.288278,0.284596,1.48589,0.342651,0.76926
51,472.844,1,16.7137,31.011,15.1713,0.982047,0.0677361,-0.280996,0.27739,1.53488,0.333975,0.749782
52,481.946,1,16.51,30.3284,14.914,0.982108,0.0695066,-0.273422,0.270366,1.5798,0.341303,0.81673
53,482.522,1,16.8625,31.2873,15.0684,1.00903,0.0692228,-0.295216,0.26352,1.53979,0.352373,0.79605
54,474.347,1,16.8059,30.6857,15.6907,0.955918,0.0702667,-0.289404,0.256848,1.50081,0.343451,0.775894
55,471.557,1,16.5557,29.9025,15.3709,0.996427,0.0664086,-0.284139,0.250344,1.4628,0.348317,0.756248
56,479.035,1,16.5528,29.8944,14.7261,0.966041,0.0690482,-0.279162,0.244005,1.42577,0.34715,0.912331
57,480.215,1,16.9724,29.3518,15.0759,0.966102,0.0716222,-0.302758,0.237827,1.39535,0.342918,0.889231
58,478.005,1,16.9446,30.4564,16.0976,0.993539,0.0699971,-0.295607,0.231805,1.36001,0.353478,0.871294
59,473.948,1,17.0221,30.8625,15.4755,0.985014,0.0701782,-0.299757,0.225936,1.37269,0.344528,0.849233
60,463.497,1,16.8901,30.624,14.7048,0.91809,0.0677208,-0.289375,0.220215,1.33793,0.336252,0.82773
61,459.822,1,16.7639,29.4383,18.1168,0.872186,0.0643348,-0.286758,0.214639,1.45584,0.356964,0.806771
62,456.012,1,16.4243,29.4938,16.9528,0.89829,0.0649512,-0.271353,0.209204,1.44515,0.347925,0.786343
63,459.823,1,16.6915,29.2902,18.3289,0.964016,0.0635169,-0.287225,0.203907,1.50212,0.341669,0.766433
64,465.282,1,16.6872,29.4065,16.8522,0.998724,0.0624709,-0.287271,0.198744,1.47328,0.342662,0.834029
65,466.286,1,16.7149,29.9404,16.7694,1.11227,0.0597375,-0.292596,0.193711,1.43598,0.343059,0.838785
66,468.327,1,16.5435,29.959,17.3147,1.03903,0.0629961,-0.289891,0.188807,1.43419,0.334373,0.834857
67,468.578,1,17.0271,29.9567,18.8964,1.11658,0.0612002,-0.306579,0.187927,1.51016,0.325906,0.813718
68,467.575,1,16.8479,30.0221,17.833,1.1166,0.0623536,-0.293959,0.187507,1.47193,0.321468,0.793115
69,461.039,1,16.7305,29.5815,17.3234,1.07075,0.0591856,-0.286189,0.186688,1.45258,0.313328,0.830411
70,469.161,1,16.7209,28.9619,20.0815,1.0325,0.064211,-0.291725,0.189479,1.53784,0.305395,0.867723
71,458.114,1,16.8769,28.1845,19.5699,0.980871,0.0610004,-0.297658,0.189047,1.53824,0.312233,0.845751
72,457.502,1,16.8684,28.379,22.3232,1.03622,0.0567833,-0.297262,0.184408,1.52454,0.33705,0.824336
73,462.954,1,16.9633,28.1739,21.4878,1.10105,0.0586466,-0.304089,0.182954,1.48594,0.33528,0.806986
74,457.624,1,16.7584,27.643,20.7106,1.12925,0.0566517,-0.288507,0.187567,1.44831,0.326791,0.786553
75,455.951,1,16.4798,27.4727,20.7684,1.0914,0.057073,-0.27621,0.188404,1.434,0.318516,0.766637
76,448.175,1,16.6373,27.2881,18.7055,1.03683,0.0542193,-0.286611,0.193305,1.39769,0.312995,0.77426
77,454.515,1,16.5046,26.7795,19.1429,1.01795,0.0592994,-0.28109,0.18841,1.3623,0.323377,0.763953
78,449.463,1,16.7661,26.4855,18.7943,1.0341,0.0573115,-0.290071,0.185394,1.35303,0.341201,0.744609
79,455.299,1,16.7901,26.7929,20.664,1.01479,0.0578023,-0.292703,0.185212,1.39607,0.371415,0.735516
80,455.976,1,16.4857,26.8517,19.4202,0.97889,0.0586288,-0.275753,0.187412,1.38457,0.36201,0.815972
81,451.931,1,16.6783,26.9329,17.4484,0.978898,0.0574372,-0.280743,0.186678,1.34951,0.35469,0.836604
82,446.179,1,16.4252,28.0374,17.2817,0.952214,0.0580402,-0.273461,0.187601,1.31534,0.345709,0.815421
83,456.209,1,16.7295,27.4385,15.1336,0.896071,0.0638768,-0.286601,0.189526,1.28204,0.342329,0.822509
84,455.659,1,16.3287,26.307,16.9453,0.986407,0.0597562,-0.271074,0.188519,1.24957,0.348618,0.81804
85,456.76,1,16.5793,27.4204,16.8199,0.986434,0.0605631,-0.284537,0.188036,1.27551,0.339791,0.814467
86,450.088,1,16.6681,27.9346,16.6752,0.927908,0.0596763,-0.284678,0.192971,1.33068,0.331187,0.793845
87,447.878,1,16.596,28.6758,16.8731,0.927872,0.0593404,-0.280247,0.188085,1.30871,0.349064,0.773744
88,449.652,1,16.5593,28.0262,16.9826,0.927866,0.0605369,-0.284831,0.185389,1.41246,0.340226,0.754152
89,443.057,1,16.6724,27.4113,16.865,1.01108,0.0552303,-0.280494,0.181421,1.37669,0.331611,0.735057
90,447.349,1,16.7882,26.7688,18.4265,0.975116,0.0593623,-0.292383,0.176828,1.46678,0.323214,0.716445
91,445.564,1,16.8093,27.1995,18.987,0.92636,0.0563942,-0.29482,0.178852,1.55004,0.31503,0.699082
92,441.492,1,16.5581,26.6129,19.0459,1.01138,0.0541276,-0.280027,0.186034,1.51079,0.313755,0.691127
93,441.513,1,16.6896,26.6358,18.4077,1.01136,0.0525797,-0.291825,0.188676,1.47254,0.320728,0.70968
94,452.681,1,16.5247,26.3359,19.654,1.08128,0.0551795,-0.28525,0.183898,1.43525,0.327995,0.774956
95,458.341,1,16.9811,26.9058,19.6933,1.11808,0.0539982,-0.304187,0.184908,1.52758,0.338379,0.786804
96,456.78,1,16.9986,27.3144,18.9695,1.06326,0.0544968,-0.301047,0.184749,1.52954,0.351864,0.806134
97,456,1,16.6603,26.4502,20.5932,1.10016,0.0548609,-0.292986,0.180071,1.49081,0.358576,0.785723
98,468.712,1,16.6206,26.4569,19.9342,1.235,0.0548484,-0.282775,0.1821,1.45306,0.355314,0.825981
99,470.888,1,16.6038,26.1638,21.6415,1.25874,0.0563554,-0.289677,0.181267,1.41627,0.346317,0.851899
100,470.332,1,16.5095,26.0631,21.4845,1.22236,0.056013,-0.28419,0.183556,1.45095,0.337548,0.857659
101,464.109,1,16.4767,25.7509,18.9504,1.11525,0.0585518,-0.277824,0.185653,1.49273,0.334745,0.835943
102,458.454,1,16.6394,25.6048,19.2747,1.22726,0.0524716,-0.281724,0.188195,1.40444,0.311563,0.76425
103,449.969,1,16.5393,26.3437,18.8117,1.22719,0.0498242,-0.279995,0.176374,1.3471,0.309541,0.790889
104,464.53,1,16.7201,26.0771,17.9298,1.31248,0.0499094,-0.285973,0.174817,1.46543,0.337313,0.82748
105,463.121,1,16.7217,26.3373,18.2201,1.25714,0.0539494,-0.290325,0.176077,1.54031,0.32332,0.710363
106,451.506,1,16.5473,26.2312,20.0337,1.26643,0.0475097,-0.286277,0.180322,1.56857,0.304498,0.682456
107,452.436,1,16.4548,25.9305,20.7464,1.27599,0.0484668,-0.281731,0.178357,1.48285,0.299805,0.707707
108,454.128,1,16.5431,26.3534,21.9628,1.27598,0.0481399,-0.284026,0.180411,1.53965,0.320205,0.68039
109,455.861,1,16.9354,27.0762,23.2577,1.21157,0.0521469,-0.296147,0.178888,1.53778,0.331905,0.676999
110,449.739,1,16.9122,26.4187,22.2469,1.32339,0.0422581,-0.288328,0.190585,1.52572,0.346548,0.65483
111,450.189,1,16.7575,26.4622,22.3931,1.22232,0.045738,-0.29139,0.184674,1.67433,0.346031,0.662009
112,441.469,1,16.6269,26.3556,23.5767,1.22227,0.044531,-0.281487,0.182536,1.60859,0.328488,0.614814
113,452.138,1,16.5691,26.416,23.6694,1.17688,0.0520502,-0.27834,0.187875,1.56998,0.319943,0.634046
114,455.109,1,16.7106,26.0704,23.5313,1.14964,0.0550558,-0.288862,0.186915,1.6753,0.300194,0.627544
115,457.635,1,16.2935,25.7233,21.5807,1.18245,0.0552085,-0.273142,0.182656,1.66597,0.292183,0.643597
116,448.16,1,16.6746,27.023,21.2727,1.18234,0.0508486,-0.288911,0.181592,1.6068,0.308078,0.644902
117,450.04,1,16.6982,27.1079,20.919,1.21951,0.0483847,-0.285007,0.187055,1.59366,0.315876,0.652235
118,450.845,1,16.6618,27.382,22.1739,1.18724,0.052608,-0.281151,0.17679,1.79422,0.299212,0.5689
119,453.654,1,16.5113,28.0975,23.357,0.973299,0.0614968,-0.274796,0.185191,1.67586,0.311833,0.61348
120,457.445,1,16.9473,28.4442,20.8842,0.999832,0.0642323,-0.295524,0.181811,1.58473,0.312839,0.600797
