iteration,E_Cl,sd_Cl,E_V1,sd_V1,E_Q,sd_Q,E_V2,sd_V2
1,13.9147,0.61143,25.1275,0.188794,37.5176,0.792792,20.2786,0.731434
2,13.9692,0.65597,25.1893,0.176977,36.0165,0.767735,21.0986,0.632119
3,13.9565,0.668641,25.0477,0.171589,35.7049,0.729854,21.9851,0.606467
4,13.96,0.675613,25.0344,0.171062,35.4586,0.738264,23.26,0.594101
5,13.9546,0.662237,24.9361,0.169792,35.0789,0.722822,22.752,0.573513
6,13.9395,0.661003,24.8243,0.169043,35.8134,0.719631,22.1488,0.562675
7,13.9432,0.657842,24.9004,0.168127,36.3764,0.720616,21.4946,0.546017
8,13.9699,0.656091,24.9597,0.166791,36.1338,0.713801,21.2646,0.546071
9,13.9797,0.654935,25.0058,0.164244,36.1327,0.707625,21.0306,0.548738
10,13.9802,0.655744,25.0757,0.163317,36.1586,0.712318,20.8701,0.544241
11,13.9756,0.658553,25.1722,0.163371,35.8162,0.716186,20.6947,0.546643
12,13.9688,0.656725,25.2317,0.163274,35.7369,0.715744,20.5412,0.549971
13,13.9587,0.65199,25.2659,0.161643,35.3687,0.707369,20.5576,0.551262
14,13.9538,0.650973,25.3415,0.161673,35.3462,0.70146,20.559,0.547208
15,13.9544,0.644194,25.3297,0.160394,35.8457,0.702605,20.6422,0.542634
16,13.9547,0.64494,25.2981,0.160992,36.0099,0.696924,21.0647,0.544476
17,13.9517,0.636144,25.3366,0.160473,36.6422,0.702452,21.1398,0.544993
18,13.9477,0.629414,25.3615,0.159941,36.8554,0.703703,21.1761,0.543259
19,13.9477,0.62653,25.3536,0.159914,37.0254,0.709078,21.0273,0.537098
20,13.9449,0.633357,25.3389,0.160148,37.1237,0.707791,21.1764,0.542842
21,13.9416,0.637379,25.3187,0.160372,37.2181,0.703344,21.07,0.543325
22,13.9439,0.636229,25.3339,0.160097,36.9053,0.698325,20.9824,0.540939
23,13.9469,0.631446,25.3354,0.159507,36.9363,0.699527,20.8594,0.545653
24,13.9515,0.631773,25.3603,0.159172,36.91,0.697829,20.7483,0.544552
25,13.9522,0.632406,25.3589,0.159128,37.2493,0.699187,20.7061,0.547675
26,13.9528,0.631774,25.3641,0.158717,37.3738,0.702406,20.6851,0.545796
27,13.9516,0.631314,25.3502,0.15896,37.5948,0.703213,20.6445,0.544231
28,13.9488,0.632402,25.33,0.159111,37.8188,0.706011,20.5761,0.541856
29,13.9476,0.631144,25.2982,0.159359,38.0529,0.708489,20.4757,0.541091
30,13.9493,0.6318,25.2606,0.159919,38.1163,0.711267,20.4458,0.540526
31,13.9499,0.633071,25.2266,0.160579,38.0873,0.707938,20.3799,0.53924
32,13.9497,0.632815,25.2166,0.160244,37.9964,0.708383,20.3249,0.538411
33,13.9543,0.629637,25.2272,0.159627,37.7983,0.706462,20.3252,0.538371
34,13.956,0.62657,25.2185,0.159573,37.8532,0.706632,20.3403,0.537081
35,13.9557,0.62457,25.2137,0.160338,38.0145,0.709636,20.3081,0.534535
36,13.9581,0.623616,25.2074,0.160625,37.9982,0.710582,20.2582,0.531954
37,13.9566,0.624234,25.2086,0.160359,37.997,0.709331,20.2191,0.529951
38,13.9589,0.625999,25.2085,0.160103,37.9606,0.711687,20.2175,0.5294
39,13.9622,0.626807,25.2114,0.160272,37.9381,0.714977,20.1665,0.528379
40,13.965,0.627781,25.1951,0.16065,38.0367,0.713802,20.1555,0.527418
41,13.9649,0.62847,25.1669,0.161332,38.1004,0.714884,20.1398,0.527721
42,13.9664,0.631519,25.1609,0.161503,38.0869,0.716076,20.1522,0.527012
43,13.9645,0.627913,25.1617,0.16158,38.0091,0.714415,20.128,0.525602
44,13.9654,0.627125,25.1559,0.161472,38.0687,0.715682,20.1136,0.524938
45,13.9645,0.627793,25.1593,0.16144,38.034,0.715547,20.0607,0.524099
46,13.9658,0.627062,25.1595,0.16165,38.0773,0.715595,20.0375,0.526341
47,13.9698,0.627681,25.1578,0.161987,38.0395,0.715415,19.9907,0.526854
48,13.9723,0.626788,25.1522,0.162381,37.9593,0.716478,19.9565,0.528584
49,13.9737,0.627116,25.1497,0.162449,37.927,0.717837,19.9655,0.532006
50,13.9763,0.626727,25.156,0.162417,37.9129,0.716558,19.9344,0.533059
51,13.9784,0.626223,25.1495,0.162148,37.8231,0.715401,19.9285,0.535853
52,13.9774,0.624689,25.1497,0.161791,37.8476,0.713889,19.9182,0.535436
53,13.9792,0.624604,25.1431,0.161491,37.7768,0.711071,19.9072,0.535578
54,13.9791,0.623513,25.1447,0.161135,37.7469,0.708332,19.8697,0.53547
55,13.9787,0.622028,25.1517,0.160771,37.7042,0.70633,19.85,0.535933
56,13.9773,0.620779,25.1613,0.160444,37.6565,0.705498,19.8439,0.536671
57,13.9772,0.620164,25.1684,0.159856,37.5808,0.703246,19.8357,0.536512
58,13.9766,0.619769,25.1749,0.159465,37.5146,0.700734,19.8392,0.535081
59,13.9751,0.618342,25.1708,0.159302,37.406,0.698691,19.8309,0.533708
60,13.9746,0.616786,25.1718,0.158973,37.3772,0.697711,19.8084,0.531544
61,13.9768,0.61678,25.1771,0.158919,37.3614,0.696773,19.8133,0.530565
62,13.9797,0.617726,25.1739,0.158743,37.4325,0.698289,19.7626,0.530075
63,13.9797,0.616178,25.1697,0.158503,37.5203,0.698526,19.7437,0.530365
64,13.9786,0.615212,25.1808,0.158223,37.5541,0.69829,19.7286,0.529441
65,13.9791,0.615344,25.1899,0.15786,37.5056,0.696772,19.6952,0.528915
66,13.9772,0.614523,25.1916,0.157612,37.5233,0.695368,19.6611,0.527117
67,13.9769,0.615203,25.1827,0.157363,37.4881,0.694444,19.6334,0.525787
68,13.9752,0.614388,25.1851,0.15719,37.4466,0.693574,19.6458,0.525376
69,13.9741,0.614671,25.1802,0.157379,37.4296,0.692362,19.6798,0.5261
70,13.9752,0.614427,25.1794,0.157173,37.5217,0.693074,19.6424,0.526656
71,13.9753,0.612949,25.177,0.156998,37.5678,0.694357,19.5979,0.525864
72,13.9756,0.61191,25.1718,0.15682,37.5738,0.69458,19.5566,0.525069
73,13.9744,0.61204,25.1719,0.156961,37.5314,0.694524,19.546,0.524209
74,13.9736,0.611804,25.1629,0.157247,37.5195,0.694206,19.5391,0.523556
75,13.9719,0.612679,25.1664,0.157396,37.5167,0.693538,19.5386,0.523747
76,13.9725,0.612374,25.1666,0.157326,37.4947,0.693631,19.5231,0.524255
77,13.9727,0.61326,25.1653,0.157314,37.434,0.69286,19.4946,0.525027
78,13.9719,0.611821,25.1638,0.15734,37.379,0.692065,19.4643,0.524267
79,13.9723,0.611165,25.1573,0.157357,37.3643,0.691616,19.4377,0.524205
80,13.9726,0.61132,25.1523,0.157628,37.3717,0.691881,19.4087,0.523567
81,13.9721,0.610791,25.1507,0.157884,37.331,0.692034,19.3873,0.52241
82,13.9723,0.609254,25.156,0.157897,37.3605,0.692888,19.3762,0.523571
83,13.9731,0.609437,25.1673,0.157963,37.2662,0.693218,19.3401,0.524593
84,13.9756,0.609522,25.1714,0.158291,37.2697,0.695037,19.3077,0.525403
85,13.9768,0.610267,25.1759,0.158566,37.2358,0.695196,19.2842,0.526408
86,13.9773,0.610078,25.1817,0.158776,37.2611,0.69628,19.2702,0.525872
87,13.9776,0.609186,25.1858,0.158941,37.281,0.697139,19.265,0.526309
88,13.9766,0.607915,25.189,0.158912,37.3328,0.697429,19.26,0.525541
89,13.9767,0.607812,25.1944,0.158709,37.2743,0.697216,19.2295,0.525137
90,13.977,0.607101,25.1993,0.158721,37.3581,0.698407,19.2145,0.525059
91,13.9775,0.608051,25.1988,0.158912,37.3138,0.69851,19.2619,0.52642
92,13.9774,0.60715,25.1982,0.159277,37.2565,0.698991,19.2435,0.526558
93,13.9766,0.606461,25.2039,0.159613,37.25,0.698526,19.2212,0.526215
94,13.9758,0.606085,25.2054,0.160141,37.2704,0.698961,19.2052,0.525733
95,13.9753,0.605309,25.207,0.160133,37.2612,0.698918,19.1821,0.525191
96,13.9745,0.60419,25.2139,0.160055,37.2371,0.698346,19.1671,0.524446
97,13.9746,0.604441,25.2166,0.159812,37.2692,0.697664,19.1783,0.524155
98,13.9749,0.604915,25.216,0.159629,37.2909,0.698066,19.1773,0.524515
99,13.9732,0.605607,25.2174,0.159739,37.4339,0.699587,19.2026,0.524082
100,13.9736,0.605741,25.2164,0.159836,37.6816,0.701705,19.1897,0.523631
101,13.9729,0.606351,25.2112,0.159637,37.7462,0.701896,19.2536,0.523839
102,13.9733,0.607492,25.2099,0.159565,37.7763,0.701942,19.2739,0.523169
103,13.973,0.606778,25.2083,0.159482,37.8414,0.702584,19.2776,0.52275
104,13.9752,0.606968,25.2062,0.15937,37.8111,0.701389,19.2692,0.521812
105,13.9745,0.606418,25.2004,0.159148,37.7662,0.700267,19.2599,0.520484
106,13.9742,0.60672,25.197,0.158865,37.7269,0.698784,19.2558,0.51972
107,13.9741,0.606967,25.191,0.158956,37.6987,0.697994,19.261,0.519518
108,13.9746,0.6065,25.1883,0.159003,37.7175,0.697985,19.272,0.518794
109,13.9749,0.606605,25.1878,0.158976,37.7403,0.698446,19.2828,0.518879
110,13.9763,0.606695,25.1902,0.158988,37.7173,0.698329,19.266,0.517981
111,13.9765,0.607447,25.1893,0.159131,37.6559,0.697433,19.2864,0.517546
