parameter,value,se_sa,rse_sa
Cl_pop,13.5115933936806,0.934798931370874,6.91849513328368
V1_pop,28.3935974878843,1.88541575025076,6.6402848425786
Q_pop,2.75717784093286,2.18853831340716,79.3760301173282
V2_pop,40.1960799471967,1.42111760732337e-5,3.53546318245513e-5
omega_Cl,0.26257044581746,0.0503939716805832,19.1925528875467
omega_V1,0.203793830416739,0.067563413872363,33.1528259389415
omega_Q,2.1764092738198,0.723876432990418,33.2601244489254
omega_V2,7.38935363262471e-8,5.93845584165628e-8,80.3650242889639
b,0.610880276601459,0.210672747388435,34.4867489519356
c,0.448983574824869,0.110145509819545,24.5321913752654
