iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,21.2335,1,13.5102,36.2175,21.7629,16.4821,1.55381,0.056628,0.258693,1.65506,3.51143e-08,0.721032
2,17.5862,1,13.5885,31.7707,21.7629,14.9299,1.60507,0.0553287,0.250619,1.65358,3.39991e-08,0.737764
3,16.3047,1,13.5598,33.1665,21.7629,16.7163,1.60511,0.0554353,0.266319,1.64994,3.19032e-08,0.686262
4,18.1744,1,13.4527,36.2189,21.7629,16.4487,1.6052,0.0599756,0.260029,1.588,3.00375e-08,0.698727
5,1.363,1,13.4947,35.9877,21.7629,17.2545,1.55774,0.0528201,0.260767,1.55332,2.67329e-08,0.69398
6,10.807,1,13.562,31.6201,21.7629,17.3758,1.55789,0.0589037,0.2556,1.50808,2.89536e-08,0.703039
7,7.29028,1,13.681,34.4608,21.7629,16.8116,1.53759,0.0532712,0.266196,1.70277,3.02477e-08,0.693414
8,13.0612,1,13.7075,37.1522,21.7629,15.4544,1.58665,0.0590083,0.267831,1.66301,2.96742e-08,0.613172
9,21.6364,1,13.4955,38.9614,21.7629,16.0962,1.58666,0.0607654,0.261327,1.70158,3.42057e-08,0.657116
10,20.1675,1,13.5794,34.2108,21.7629,15.8909,1.59471,0.0546713,0.272516,1.69523,3.79391e-08,0.674314
11,20.1673,1,13.5616,33.5869,21.7629,16.0066,1.66824,0.0532068,0.260726,1.77325,3.69754e-08,0.624286
12,22.5687,1,13.6454,36.5734,21.7629,16.1929,1.66837,0.0595201,0.259209,1.76814,3.13429e-08,0.627397
13,25.3609,1,13.6678,34.1995,21.7629,16.794,1.73572,0.0536319,0.260238,1.69637,3.4615e-08,0.713605
14,27.3633,1,13.3991,33.1597,21.7629,15.1862,1.61193,0.0633276,0.245981,1.72611,3.34923e-08,0.700248
15,8.05189,1,13.505,30.2131,21.7629,16.2451,1.58406,0.0556742,0.253989,1.53238,2.86085e-08,0.698486
16,4.08895,1,13.4376,29.3564,21.7629,15.9028,1.54974,0.0554402,0.253489,1.46469,2.73543e-08,0.729398
17,7.74982,1,13.4489,31.9967,21.7629,17.0605,1.49957,0.0536149,0.257413,1.67396,3.21136e-08,0.736988
18,8.1849,1,13.4815,35.5705,21.7629,16.774,1.52396,0.0561994,0.256356,1.66167,2.86814e-08,0.718041
19,7.4197,1,13.544,40.1065,21.7629,15.7375,1.64072,0.0556197,0.2578,1.46285,2.46581e-08,0.727292
20,10.7746,1,13.4519,41.9582,21.7629,16.1134,1.61417,0.0614435,0.252097,1.47683,2.39422e-08,0.704163
21,13.6709,1,13.5666,36.9,21.7629,16.4619,1.61414,0.0622675,0.257065,1.58725,2.48953e-08,0.679748
22,8.8366,1,13.45,45.948,21.7629,15.7889,1.54068,0.058084,0.249753,1.79546,2.50012e-08,0.703384
23,2.40982,1,13.3463,41.5995,21.7629,16.0128,1.40339,0.0596738,0.245849,1.82466,2.61513e-08,0.685007
24,11.8547,1,13.3904,41.4725,21.7629,16.7473,1.54148,0.0554524,0.242652,1.75957,2.96511e-08,0.781408
25,5.60323,1,13.5116,43.2757,21.7629,16.7205,1.56825,0.054605,0.254984,1.64191,2.47807e-08,0.756618
26,2.86817,1,13.5112,37.8325,21.7629,16.6021,1.49036,0.0574354,0.244413,1.76159,2.40379e-08,0.727479
27,15.0498,1,13.4503,38.4748,21.7629,17.3056,1.53785,0.0604582,0.252752,1.73711,2.63026e-08,0.764652
28,21.2459,1,13.3869,47.9292,21.7629,16.8024,1.62866,0.0552436,0.260485,1.75706,2.96649e-08,0.807414
29,15.3391,1,13.6067,38.4479,21.7629,16.1922,1.52936,0.0600907,0.256272,1.81898,2.63145e-08,0.759744
30,16.4524,1,13.5328,42.2484,21.7629,16.8905,1.52938,0.0609902,0.25414,1.84572,2.61072e-08,0.763897
31,8.55654,1,13.4958,38.3035,21.7629,15.5668,1.52933,0.0585888,0.253922,1.8306,2.36195e-08,0.72804
32,9.50499,1,13.6303,38.9466,21.7629,16.4431,1.5651,0.0584743,0.259299,1.89268,2.18606e-08,0.709783
33,14.322,1,13.5876,44.3169,21.7629,17.1127,1.51606,0.0592337,0.27399,1.95969,2.3195e-08,0.772148
34,12.7415,1,13.6324,49.69,21.7629,15.8646,1.53939,0.0569804,0.261668,2.04357,2.35694e-08,0.758356
35,12.1011,1,13.5515,40.1453,21.7629,17.0636,1.58626,0.0530484,0.272358,1.9039,2.57878e-08,0.738911
36,18.7272,1,13.5667,44.646,21.7629,15.692,1.53842,0.058958,0.260589,1.85566,3.04096e-08,0.72586
37,21.9937,1,13.5256,45.8181,21.7629,15.6296,1.49536,0.0623571,0.254134,2.00544,3.02124e-08,0.731649
38,10.9854,1,13.4429,44.5836,21.7629,15.5655,1.49534,0.0597358,0.25018,1.98741,2.6079e-08,0.658348
39,14.7368,1,13.3839,49.8632,21.7629,16.7569,1.55653,0.0563421,0.259087,1.991,2.63311e-08,0.727457
40,3.72001,1,13.4482,41.1525,21.7629,16.9884,1.51012,0.0541692,0.262302,1.74674,2.38669e-08,0.776143
41,1.46529,1,13.4921,33.7585,21.7629,17.5018,1.51724,0.057153,0.262574,1.61896,2.12059e-08,0.751349
42,17.5916,1,13.5626,35.3901,21.7629,15.8138,1.60892,0.0604866,0.264121,1.7481,2.36015e-08,0.756371
43,20.7443,1,13.3961,35.2859,21.7629,17.2008,1.60898,0.0616749,0.261062,1.55038,2.76095e-08,0.770227
44,19.3631,1,13.4051,32.2517,21.7629,18.2559,1.66748,0.0593621,0.25485,1.39981,2.7414e-08,0.819876
45,14.6964,1,13.3049,37.5423,21.7629,17.8509,1.62382,0.0609057,0.254973,1.35313,2.74816e-08,0.74228
46,13.6111,1,13.5883,39.6724,21.7629,17.2713,1.53216,0.0628367,0.261851,1.54831,2.78317e-08,0.698954
47,21.4548,1,13.5444,33.926,21.7629,16.8447,1.56502,0.0644019,0.266342,1.39052,2.94328e-08,0.816176
48,22.8953,1,13.5755,34.857,21.7629,16.4908,1.6558,0.0628646,0.263407,1.42233,3.05738e-08,0.712207
49,14.5153,1,13.6058,31.4153,21.7629,16.2179,1.53402,0.063862,0.257357,1.30849,3.37604e-08,0.681511
50,11.697,1,13.555,30.7989,21.7629,15.5385,1.53399,0.0606439,0.256153,1.3754,3.09945e-08,0.731132
51,6.10004,1,13.4529,32.9824,21.7629,15.4782,1.60071,0.0543319,0.252512,1.3846,2.94416e-08,0.72042
52,10.8027,1,13.4636,35.5618,21.7629,15.7858,1.59109,0.0576226,0.251971,1.45292,2.70792e-08,0.772797
53,7.87303,1,13.3369,32.2831,21.7629,17.0028,1.52017,0.0611411,0.252207,1.39361,2.58251e-08,0.760896
54,8.62859,1,13.3406,33.6113,21.7629,18.1668,1.47254,0.0624649,0.256937,1.50894,2.52137e-08,0.763076
55,11.1798,1,13.3575,32.534,21.7629,17.5437,1.52025,0.0623131,0.259619,1.51145,2.40693e-08,0.782781
56,13.5942,1,13.4643,34.1799,21.7629,15.4473,1.55141,0.0640341,0.246348,1.53413,2.54892e-08,0.728612
57,13.811,1,13.5015,36.8502,21.7629,15.3121,1.56938,0.0634662,0.252316,1.58606,2.42745e-08,0.712266
58,9.84888,1,13.4951,39.1334,21.7629,15.0893,1.63824,0.0569575,0.260597,1.65378,2.45429e-08,0.651184
59,5.03913,1,13.5394,37.0356,21.7629,15.9443,1.54131,0.0598818,0.256576,1.58904,2.31998e-08,0.683747
60,1.75639,1,13.5944,35.1407,21.7629,16.2239,1.45418,0.0634301,0.259885,1.64738,2.09119e-08,0.681437
61,-3.26993,1,13.5411,38.3048,21.7629,14.9764,1.48826,0.0606213,0.258343,1.68019,1.78008e-08,0.689265
62,0.261597,1,13.6117,38.7425,21.7629,16.1086,1.57482,0.0582244,0.259129,1.7361,1.70946e-08,0.72193
63,-3.72706,1,13.5779,35.6266,21.7629,16.1936,1.5428,0.0542046,0.251312,1.8387,1.96789e-08,0.676382
64,-0.498516,1,13.572,36.2638,21.7629,15.5858,1.5747,0.0572564,0.260422,1.52488,2.17461e-08,0.64897
65,3.32973,1,13.6593,40.3285,21.7629,14.3244,1.66926,0.0568307,0.26507,1.52238,1.86418e-08,0.694548
66,0.452655,1,13.5211,37.4985,21.7629,13.8141,1.66927,0.0583594,0.258277,1.5191,1.70396e-08,0.67105
67,-1.57552,1,13.6477,36.7647,21.7629,14.4892,1.66925,0.0564412,0.272141,1.48189,1.67783e-08,0.686796
68,-7.69852,1,13.4796,36.3197,21.7629,15.8306,1.62744,0.0546367,0.261351,1.51763,1.60358e-08,0.684387
69,-6.72718,1,13.5695,35.3921,21.7629,15.7142,1.5442,0.0560338,0.274083,1.56975,1.76447e-08,0.675834
70,-15.4265,1,13.4118,35.3616,21.7629,17.1026,1.57375,0.0509555,0.253777,1.5548,1.63943e-08,0.689532
71,-23.4951,1,13.4912,26.2186,21.7629,16.5265,1.52116,0.0517736,0.261989,1.44282,1.50253e-08,0.652966
72,-18.3764,1,13.4633,25.8413,21.7629,17.2666,1.55955,0.0516869,0.274869,1.5108,1.49012e-08,0.686542
73,48.8657,1,13.5753,27.4788,21.7629,17.484,1.55954,0.0529262,0.253999,1.42701,1.34436e-07,0.763505
74,50.9286,1,13.4803,30.9448,21.7629,16.2511,1.53001,0.0550303,0.256058,1.48897,1.27973e-07,0.765343
75,51.8634,1,13.4891,34.6302,21.7629,15.9863,1.55146,0.0516101,0.257297,1.5485,1.39958e-07,0.772301
76,51.7469,1,13.4877,31.5196,21.7629,17.217,1.469,0.0542672,0.250216,1.53109,1.65539e-07,0.734244
77,52.7501,1,13.4566,36.366,21.7629,16.5075,1.50643,0.0543107,0.262324,1.45981,1.56337e-07,0.73289
78,52.3552,1,13.3943,35.0803,21.7629,16.1255,1.54525,0.0532898,0.252683,1.40853,1.55874e-07,0.742265
79,50.3115,1,13.4574,32.2853,21.7629,15.1301,1.59081,0.0517056,0.252037,1.42452,1.35839e-07,0.756961
80,57.4929,1,13.4252,34.4302,21.7629,14.8593,1.58661,0.0532571,0.256544,1.58237,1.45883e-07,0.741684
81,54.8894,1,13.587,38.4467,21.7629,15.2387,1.58658,0.0534662,0.269224,1.6117,1.35099e-07,0.70724
82,57.3902,1,13.6069,30.493,21.7629,15.9195,1.54548,0.0588104,0.258294,1.5827,1.30393e-07,0.720528
83,55.704,1,13.5219,36.8308,21.7629,16.5061,1.54541,0.0565122,0.250069,1.6862,1.33768e-07,0.72968
84,61.4217,1,13.4634,33.0197,21.7629,17.1611,1.60553,0.0553035,0.255933,1.64611,1.45474e-07,0.726142
85,62.4781,1,13.4502,28.4688,21.7629,16.1553,1.57668,0.0555849,0.267699,1.65134,1.51165e-07,0.716951
