parameter,value,se_sa,rse_sa
Cl_pop,13.5082147737969,0.91889533710535,6.80249279784782
V1_pop,23.2060042304306,8.68103357559447,37.4085667200338
Q_pop,30.2482556796139,54.2583561475241,179.376810095175
V2_pop,13.4099384315561,4.96960088753405,37.0590880256367
omega_Cl,0.259327889396431,0.0488011027875127,18.8183009938091
omega_V1,0.198800598286986,0.431235987895476,216.918858198278
omega_Q,1.15152846254255,0.581957791183047,50.5378555644295
omega_V2,0.93295589590207,0.342894167369024,36.7535238134147
a,1.51634945063206,0.328028133768221,21.6327531646145
b,0.0460319535718358,0.0182451283696412,39.6357898240589
