iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,599.122,1,13.509,23.899,13.116,1,0.3,1,1,1,1
2,554.065,1,22.9331,48.7317,14.7189,0.748018,0.171329,0.577203,1.01486,0.741159,0.937416
3,535.531,1,22.8097,48.3891,16.3257,0.934774,0.143047,0.586797,0.993262,0.715961,0.892638
4,507.184,1,23.0111,48.9053,16.7909,1.16608,0.104818,0.577205,1.05535,0.691746,0.994771
5,481.745,1,22.9999,47.3184,15.4248,1.25635,0.0777645,0.579157,1.21745,0.718845,0.952523
6,469.155,1,22.7001,47.303,17.0465,1.19264,0.070413,0.582909,1.26512,0.715634,0.933396
7,464.826,1,22.6263,46.355,20.8807,1.27337,0.0633616,0.580466,1.269,0.704283,0.942035
8,448.698,1,22.6916,46.7474,18.0034,1.25687,0.0535818,0.572944,1.28577,0.696939,0.926636
9,445.01,1,22.5656,46.7394,19.1987,1.1849,0.0550672,0.575539,1.25316,0.688813,0.915619
10,438.228,1,22.5623,46.7087,20.6729,1.16768,0.0510645,0.572756,1.37334,0.684899,0.931286
11,436.761,1,22.5544,47.8949,21.2192,1.183,0.0492283,0.574239,1.35371,0.666683,1.00117
12,434.901,1,22.5543,47.4068,22.5994,1.18299,0.0486499,0.580835,1.25211,0.678974,0.979571
13,434.549,1,22.5972,46.8061,21.6635,1.30805,0.0431184,0.573649,1.1683,0.686213,0.960551
14,429.362,1,22.3587,46.7235,23.8181,1.34414,0.0383128,0.582445,1.12289,0.680668,0.94858
15,423.795,1,22.4372,46.5643,23.4564,1.34411,0.0366734,0.575579,1.03419,0.673106,0.874595
16,425.57,1,22.5212,46.0855,22.2619,1.25903,0.0411336,0.577391,1.19,0.671628,0.864504
17,422.007,1,22.5467,45.6762,23.2014,1.28059,0.0382149,0.574438,1.10823,0.666511,0.905287
18,422.467,1,22.4375,45.5872,21.0523,1.30054,0.0369361,0.578981,1.22072,0.667937,0.841805
19,426.921,1,22.6428,45.453,22.1168,1.39356,0.0341793,0.574708,1.2039,0.663926,0.911082
20,418.532,1,22.5383,44.983,21.4081,1.32353,0.0338286,0.577554,1.13959,0.663669,0.879006
21,418.554,1,22.5896,44.0696,23.193,1.32353,0.0334688,0.582285,1.13174,0.659759,0.898583
22,419.435,1,22.5304,44.9479,25.6878,1.32353,0.0328872,0.575756,1.34169,0.646582,0.873156
