rep,ID,eta_Cl_simulated,eta_V1_simulated,eta_Q_simulated,eta_V2_simulated,split,color,filter
0,1,0.291857,-0.0679126,0.219039,0.802782,All,#4682B4,0
1,1,0.263754,-0.165206,0.390275,1.21847,All,#4682B4,0
2,1,0.203472,-0.351042,0.608637,1.01004,All,#4682B4,0
3,1,0.318815,-0.168517,0.25392,1.30959,All,#4682B4,0
4,1,0.337053,-0.139725,0.269188,1.27769,All,#4682B4,0
5,1,0.295223,-0.220306,0.376245,1.02115,All,#4682B4,0
6,1,0.36939,-0.0584299,-0.0407631,1.3092,All,#4682B4,0
7,1,0.260874,-0.170056,0.23173,1.07489,All,#4682B4,0
8,1,0.390442,-0.484245,0.65015,0.558552,All,#4682B4,0
9,1,0.312367,-0.200196,0.154413,0.779039,All,#4682B4,0
0,2,0.182434,-0.148314,-0.938783,-0.0594598,All,#4682B4,0
1,2,0.169338,-0.219897,-0.144117,-0.0788032,All,#4682B4,0
2,2,0.192481,-0.0343348,-0.937782,-0.290991,All,#4682B4,0
3,2,0.182758,-0.103339,-0.77649,-0.147885,All,#4682B4,0
4,2,0.237339,-0.094814,-0.506791,-0.439204,All,#4682B4,0
5,2,0.240131,-0.0540459,-0.899089,-0.373055,All,#4682B4,0
6,2,0.223321,-0.160904,-0.545626,0.0137642,All,#4682B4,0
7,2,0.216212,-0.520725,0.420316,-0.0858851,All,#4682B4,0
8,2,0.214316,-0.133034,-0.890052,0.19269,All,#4682B4,0
9,2,0.1403,-0.223992,-0.308317,-0.0474675,All,#4682B4,0
0,3,0.255243,0.276158,-0.757363,-0.131333,All,#4682B4,0
1,3,0.257416,0.0822381,0.401505,-0.194961,All,#4682B4,0
2,3,0.153382,0.310388,-0.111771,-1.67333,All,#4682B4,0
3,3,0.285576,0.140162,0.169652,-0.624659,All,#4682B4,0
4,3,0.278136,0.0788941,0.537696,-0.251529,All,#4682B4,0
5,3,0.27568,0.287204,-1.0835,-1.2159,All,#4682B4,0
6,3,0.327697,0.343518,-0.788968,-0.991583,All,#4682B4,0
7,3,0.335231,0.0108735,0.881677,-0.0718127,All,#4682B4,0
8,3,0.243731,0.352763,-0.636674,-0.690434,All,#4682B4,0
9,3,0.288201,0.365929,-1.21402,-0.530874,All,#4682B4,0
0,4,-0.180038,0.0141512,-0.362911,-0.1974,All,#4682B4,0
1,4,-0.0554904,0.000106702,-0.11302,-0.536644,All,#4682B4,0
2,4,-0.165434,-0.074056,-0.232548,-0.414536,All,#4682B4,0
3,4,-0.0769077,-0.149423,0.364231,0.0777648,All,#4682B4,0
4,4,-0.0662314,-0.243232,0.348005,0.027665,All,#4682B4,0
5,4,-0.133898,-0.115313,-0.153928,-0.174673,All,#4682B4,0
6,4,-0.0666085,-0.058637,-0.532616,-0.213223,All,#4682B4,0
7,4,-0.041003,-0.197787,0.00837438,-0.110669,All,#4682B4,0
8,4,0.0124608,-0.120503,-0.241471,-0.354827,All,#4682B4,0
9,4,-0.0753694,0.0209975,-0.834772,0.0069218,All,#4682B4,0
0,5,-0.137436,-0.147696,-1.835,1.2121,All,#4682B4,0
1,5,-0.0984172,-0.169588,-1.40071,0.487458,All,#4682B4,0
2,5,-0.140855,-0.176187,-1.59473,0.676049,All,#4682B4,0
3,5,-0.0877349,-0.360008,-0.870357,-0.334376,All,#4682B4,0
4,5,-0.145888,-0.0605215,-1.71184,0.778355,All,#4682B4,0
5,5,-0.170809,-0.30726,-0.776164,-0.0456664,All,#4682B4,0
6,5,-0.18926,-0.182608,-1.20228,-0.204353,All,#4682B4,0
7,5,-0.181848,-0.400396,-0.337205,-0.384197,All,#4682B4,0
8,5,-0.148427,-0.144446,-1.48991,0.395793,All,#4682B4,0
9,5,-0.160593,-0.116643,-1.52734,0.749866,All,#4682B4,0
0,6,0.0592636,0.327895,-1.26294,-1.02983,All,#4682B4,0
1,6,0.146702,0.204971,-0.0696446,-0.919274,All,#4682B4,0
2,6,0.0633029,0.0174736,0.503779,-0.136782,All,#4682B4,0
3,6,0.0618318,-0.158833,0.674807,0.140317,All,#4682B4,0
4,6,0.111997,0.149253,0.0176604,-0.244471,All,#4682B4,0
5,6,0.102075,0.023376,0.861375,-0.388982,All,#4682B4,0
6,6,0.101873,0.313946,0.573592,-1.22759,All,#4682B4,0
7,6,0.123032,0.134308,0.418233,-0.388779,All,#4682B4,0
8,6,0.0637345,0.252647,-0.992953,-0.76735,All,#4682B4,0
9,6,0.0401357,0.100429,-0.221772,-0.199873,All,#4682B4,0
0,7,-0.396729,0.704258,-0.332203,0.106252,All,#4682B4,0
