Cl_vs_Q_abscissa,Cl_vs_Q_spline,Cl_vs_Q_regression,Cl_vs_V1_abscissa,Cl_vs_V1_spline,Cl_vs_V1_regression,Cl_vs_V2_abscissa,Cl_vs_V2_spline,Cl_vs_V2_regression,Q_vs_Cl_abscissa,Q_vs_Cl_spline,Q_vs_Cl_regression,Q_vs_V1_abscissa,Q_vs_V1_spline,Q_vs_V1_regression,Q_vs_V2_abscissa,Q_vs_V2_spline,Q_vs_V2_regression,V1_vs_Cl_abscissa,V1_vs_Cl_spline,V1_vs_Cl_regression,V1_vs_Q_abscissa,V1_vs_Q_spline,V1_vs_Q_regression,V1_vs_V2_abscissa,V1_vs_V2_spline,V1_vs_V2_regression,V2_vs_Cl_abscissa,V2_vs_Cl_spline,V2_vs_Cl_regression,V2_vs_Q_abscissa,V2_vs_Q_spline,V2_vs_Q_regression,V2_vs_V1_abscissa,V2_vs_V1_spline,V2_vs_V1_regression
-2.413,0.0991185,0.0734844,-0.706189,-0.196216,0.0121387,-2.29935,0.0746939,-0.0771662,-0.477629,0.528631,0.146865,-0.706189,0.117963,-0.0691146,-2.29935,0.171527,-0.426171,-0.477629,0.267977,0.0122671,-2.413,-0.0013411,-0.0259669,-2.29935,0.00766742,-0.0816865,-0.477629,0.335117,-0.158062,-2.413,-0.376115,-0.409169,-0.706189,-0.353492,-0.199266
-2.35764,0.0842057,0.0717512,-0.691171,-0.185077,0.0118409,-2.25729,0.066639,-0.0757802,-0.468099,0.526652,0.143804,-0.691171,0.115762,-0.0677724,-2.25729,0.133209,-0.418435,-0.468099,0.303483,0.0120294,-2.35764,-0.0145113,-0.0253604,-2.25729,0.00811953,-0.0801753,-0.468099,0.319439,-0.155191,-2.35764,-0.323485,-0.400097,-0.691171,-0.326596,-0.195344
-2.30227,0.0692929,0.0700179,-0.676153,-0.173937,0.0115431,-2.21523,0.058584,-0.0743941,-0.458569,0.517272,0.140742,-0.676153,0.113561,-0.0664302,-2.21523,0.0948905,-0.410699,-0.458569,0.324863,0.0117917,-2.30227,-0.0276814,-0.0247539,-2.21523,0.00857164,-0.0786641,-0.458569,0.289446,-0.15232,-2.30227,-0.270855,-0.391025,-0.676153,-0.299701,-0.191421
-2.24691,0.0543801,0.0682846,-0.661135,-0.162798,0.0112452,-2.17317,0.050529,-0.073008,-0.449039,0.499474,0.137681,-0.661135,0.11136,-0.065088,-2.17317,0.0565724,-0.402964,-0.449039,0.329907,0.0115541,-2.24691,-0.0408516,-0.0241474,-2.17317,0.00902375,-0.0771529,-0.449039,0.243301,-0.149449,-2.24691,-0.218225,-0.381952,-0.661135,-0.272805,-0.187499
-2.19155,0.0394673,0.0665514,-0.646117,-0.151658,0.0109474,-2.13111,0.042474,-0.0716219,-0.43951,0.472099,0.13462,-0.646117,0.109159,-0.0637459,-2.13111,0.0182544,-0.395228,-0.43951,0.315201,0.0113164,-2.19155,-0.0540217,-0.023541,-2.13111,0.00947586,-0.0756417,-0.43951,0.179368,-0.146577,-2.19155,-0.165595,-0.37288,-0.646117,-0.24591,-0.183577
-2.13618,0.0245545,0.0648181,-0.631099,-0.140519,0.0106496,-2.08905,0.0344191,-0.0702358,-0.42998,0.441399,0.131558,-0.631099,0.106958,-0.0624037,-2.08905,-0.0200637,-0.387492,-0.42998,0.293372,0.0110787,-2.13618,-0.0671919,-0.0229345,-2.08905,0.00992797,-0.0741306,-0.42998,0.10939,-0.143706,-2.13618,-0.112965,-0.363808,-0.631099,-0.219015,-0.179655
-2.08082,0.0096417,0.0630848,-0.616081,-0.12938,0.0103518,-2.047,0.0263641,-0.0688497,-0.42045,0.407322,0.128497,-0.616081,0.104757,-0.0610615,-2.047,-0.0583817,-0.379756,-0.42045,0.26354,0.010841,-2.08082,-0.080362,-0.022328,-2.047,0.0103801,-0.0726194,-0.42045,0.0336622,-0.140835,-2.08082,-0.0603348,-0.354735,-0.616081,-0.192119,-0.175732
-2.02546,-0.0052711,0.0613516,-0.601063,-0.11824,0.010054,-2.00494,0.0183091,-0.0674636,-0.41092,0.36926,0.125436,-0.601063,0.102556,-0.0597193,-2.00494,-0.0966998,-0.372021,-0.41092,0.22337,0.0106033,-2.02546,-0.0935321,-0.0217215,-2.00494,0.0108322,-0.0711082,-0.41092,-0.0484071,-0.137964,-2.02546,-0.00770481,-0.345663,-0.601063,-0.165224,-0.17181
-1.9701,-0.0201839,0.0596183,-0.586045,-0.107101,0.00975614,-1.96288,0.0102541,-0.0660775,-0.40139,0.329525,0.122374,-0.586045,0.100355,-0.0583772,-1.96288,-0.135018,-0.364285,-0.40139,0.177324,0.0103656,-1.9701,-0.106702,-0.0211151,-1.96288,0.0112843,-0.069597,-0.40139,-0.132367,-0.135093,-1.9701,0.0449252,-0.336591,-0.586045,-0.138328,-0.167888
-1.91473,-0.0350967,0.057885,-0.571027,-0.095961,0.00945832,-1.92082,0.00219915,-0.0646914,-0.391861,0.292571,0.119313,-0.571027,0.098154,-0.057035,-1.92082,-0.173336,-0.356549,-0.391861,0.128727,0.0101279,-1.91473,-0.119872,-0.0205086,-1.92082,0.0117364,-0.0680858,-0.391861,-0.207007,-0.132222,-1.91473,0.0975552,-0.327518,-0.571027,-0.111433,-0.163966
-1.85937,-0.0500095,0.0561517,-0.556009,-0.0887259,0.00916049,-1.87876,-0.00585582,-0.0633053,-0.382331,0.258547,0.116252,-0.556009,0.0887665,-0.0556928,-1.87876,-0.211654,-0.348813,-0.382331,0.0801586,0.00989026,-1.85937,-0.133043,-0.0199021,-1.87876,0.0121885,-0.0665746,-0.382331,-0.273194,-0.129351,-1.85937,0.150185,-0.318446,-0.556009,-0.0983083,-0.160044
-1.80401,-0.0552294,0.0544185,-0.540991,-0.0885702,0.00886267,-1.8367,-0.0139108,-0.0619192,-0.372801,0.224522,0.11319,-0.540991,0.0665373,-0.0543506,-1.8367,-0.249972,-0.341078,-0.372801,0.0315898,0.00965258,-1.80401,-0.131283,-0.0192956,-1.8367,0.0126406,-0.0650634,-0.372801,-0.33938,-0.126479,-1.80401,0.156497,-0.309373,-0.540991,-0.110108,-0.156121
-1.74865,-0.0528281,0.0526852,-0.525974,-0.0894025,0.00856485,-1.79464,-0.0219658,-0.0605331,-0.363271,0.190498,0.110129,-0.525974,0.0430801,-0.0530084,-1.79464,-0.28829,-0.333342,-0.363271,-0.016979,0.00941489,-1.74865,-0.117784,-0.0186892,-1.79464,0.0130927,-0.0635523,-0.363271,-0.405567,-0.123608,-1.74865,0.126391,-0.300301,-0.525974,-0.125249,-0.152199
-1.69328,-0.0493443,0.0509519,-0.510956,-0.0908366,0.00826703,-1.75259,-0.0300208,-0.059147,-0.353741,0.156473,0.107068,-0.510956,0.0192551,-0.0516663,-1.75259,-0.326608,-0.325606,-0.353741,-0.0655478,0.0091772,-1.69328,-0.103077,-0.0180827,-1.75259,0.0135448,-0.0620411,-0.353741,-0.471754,-0.120737,-1.69328,0.0918815,-0.291229,-0.510956,-0.142334,-0.148277
-1.63792,-0.0437141,0.0492187,-0.495938,-0.0926797,0.00796921,-1.71053,-0.0378793,-0.057761,-0.344212,0.134835,0.104006,-0.495938,-0.00468469,-0.0503241,-1.71053,-0.363977,-0.317871,-0.344212,-0.103193,0.00893952,-1.63792,-0.0859752,-0.0174762,-1.71053,0.0139199,-0.0605299,-0.344212,-0.507602,-0.117866,-1.63792,0.048642,-0.282156,-0.495938,-0.160707,-0.144355
-1.58256,-0.0377467,0.0474854,-0.48092,-0.0947217,0.00767139,-1.66847,-0.0385133,-0.0563749,-0.334682,0.122601,0.100945,-0.48092,-0.0275886,-0.0489819,-1.66847,-0.366025,-0.310135,-0.334682,-0.130668,0.00870183,-1.58256,-0.0686255,-0.0168697,-1.66847,0.011435,-0.0590187,-0.334682,-0.521361,-0.114995,-1.58256,0.00424699,-0.273084,-0.48092,-0.179442,-0.140432
-1.52719,-0.0303801,0.0457521,-0.465902,-0.09583,0.00737357,-1.62641,-0.038158,-0.0549888,-0.325152,0.119652,0.0978836,-0.465902,-0.0452678,-0.0476397,-1.62641,-0.360087,-0.302399,-0.325152,-0.14709,0.00846415,-1.52719,-0.0503453,-0.0162633,-1.62641,0.00835517,-0.0575075,-0.325152,-0.51366,-0.112124,-1.52719,-0.0447816,-0.264012,-0.465902,-0.194035,-0.13651
-1.47183,-0.0223034,0.0440189,-0.450884,-0.0969383,0.00707575,-1.58435,-0.0378028,-0.0536027,-0.315622,0.124786,0.0948223,-0.450884,-0.062947,-0.0462976,-1.58435,-0.354149,-0.294663,-0.315622,-0.153052,0.00822646,-1.47183,-0.0321616,-0.0156568,-1.58435,0.00527539,-0.0559963,-0.315622,-0.486107,-0.109253,-1.47183,-0.0952078,-0.254939,-0.450884,-0.208628,-0.132588
-1.41647,-0.0138732,0.0422856,-0.435866,-0.0980466,0.00677793,-1.54229,-0.0374476,-0.0522166,-0.306093,0.135358,0.091761,-0.435866,-0.0806262,-0.0449554,-1.54229,-0.348212,-0.286928,-0.306093,-0.150768,0.00798878,-1.41647,-0.0146083,-0.0150503,-1.54229,0.0021956,-0.0544851,-0.306093,-0.442963,-0.106381,-1.41647,-0.145354,-0.245867,-0.435866,-0.223221,-0.128666
-1.36111,-0.00539065,0.0405523,-0.420848,-0.0991549,0.00648011,-1.50024,-0.0370923,-0.0508305,-0.296563,0.149236,0.0886996,-0.420848,-0.0983054,-0.0436132,-1.50024,-0.342274,-0.279192,-0.296563,-0.141066,0.00775109,-1.36111,0.00125474,-0.0144438,-1.50024,-0.000884183,-0.052974,-0.296563,-0.385846,-0.10351,-1.36111,-0.192782,-0.236794,-0.420848,-0.237815,-0.124743
-1.30574,0.00308205,0.0388191,-0.40583,-0.0996543,0.00618228,-1.45818,-0.0367371,-0.0494444,-0.287033,0.163362,0.0856383,-0.40583,-0.113753,-0.042271,-1.45818,-0.336336,-0.271456,-0.287033,-0.127635,0.00751341,-1.30574,0.0165394,-0.0138374,-1.45818,-0.00396397,-0.0514628,-0.287033,-0.321755,-0.100639,-1.30574,-0.239218,-0.227722,-0.40583,-0.249991,-0.120821
-1.25038,0.0111379,0.0370858,-0.390812,-0.0972698,0.00588446,-1.41612,-0.036233,-0.0480583,-0.277503,0.175019,0.082577,-0.390812,-0.119183,-0.0409289,-1.41612,-0.327489,-0.26372,-0.277503,-0.111376,0.00727572,-1.25038,0.0293354,-0.0132309,-1.41612,-0.00724346,-0.0499516,-0.277503,-0.252471,-0.097768,-1.25038,-0.280567,-0.21865,-0.390812,-0.250857,-0.116899
