parameter,value
Cl_pop,13.5051157233516
V1_pop,23.4098824513421
beta_V1_logtCLCRMLMIN,-1.54464786169947
Q_pop,23.4
beta_Q_LMP_1,0.942902172042789
beta_Q_logtAGEA,1.04106747848149
beta_Q_logtALBGDL,18.4404705553012
beta_Q_logtPROGDL,-18.4351127207052
V2_pop,3.25828057307263
beta_V2_ANTU_1,-0.0611906079733755
beta_V2_SEXF_1,4.22584651014593
beta_V2_logtHCM,33.1870390448469
omega_Cl,0.258761440217887
omega_V1,0.154156123102367
omega_Q,7.19068913516596e-8
omega_V2,7.62572435075861e-8
a,1.44340070585458
b,0.0414422942845517
