parameter,value,se_sa,rse_sa
Cl_pop,20.5429303132987,3.99025098203355,19.4239620208925
beta_Cl_tSCRMGDL,-0.411036825676696,0.180795817705356,43.9853089580742
V1_pop,24.4001455400642,2.25988537337446,9.26177005650975
beta_V1_logtWTKG,-0.491065272443161,0.824684256398594,167.937808408972
Q_pop,23.4,,
V2_pop,12.8718470902497,4.05013321618993,31.4650507249879
omega_Cl,0.221377725339884,0.0429132406474656,19.3846244384255
omega_V1,0.277682442167702,0.0746987532249768,26.9007837304541
omega_Q,0.944811418914911,0.387702153451603,41.0348716886666
omega_V2,0.898288459381946,0.281033479417481,31.2854380441269
a,1.53958359131761,0.288141613402721,18.7155549739344
b,0.0420196083706308,0.0167135160009505,39.7755158818478
