parameter,value
Cl_pop,13.4804881885924
V1_pop,23.6090604099902
beta_V1_logtCLCRMLMIN,-3.16795704898239
Q_pop,23.4
beta_Q_LMP_1,0.941939151654286
beta_Q_logtAGEA,1.70823318698192
beta_Q_logtALBGDL,18.9372754874777
beta_Q_logtPROGDL,-18.4350767200088
V2_pop,2.71977647643382
beta_V2_LMP_1,0.100589613125355
beta_V2_SEXF_1,4.55327711538605
beta_V2_logtHCM,36.5574577019316
omega_Cl,0.256382898858736
omega_V1,0.28256267443272
omega_Q,1.94507080550708e-8
omega_V2,1.15074392619789e-7
a,1.4273660144703
b,0.0412840316939039
