pwRes_abscissa,pwRes_cdf,iwRes_abscissa,iwRes_cdf,npde_abscissa,npde_cdf,split
-4,0,-4,0,-4,0,All
-1.56831,0.0111111,-2.85371,0.00111111,-1.76829,0.0111111,All
-1.54869,0.0222222,-2.75296,0.00222222,-1.74225,0.0222222,All
-1.34636,0.0333333,-2.72633,0.00333333,-1.4205,0.0333333,All
-1.25534,0.0444444,-2.6537,0.00444444,-1.33389,0.0444444,All
-1.24371,0.0555556,-2.5702,0.00555556,-1.32506,0.0555556,All
-1.17446,0.0666667,-2.55765,0.00666667,-1.26358,0.0666667,All
-1.09882,0.0777778,-2.49513,0.00777778,-1.22031,0.0777778,All
-1.09092,0.0888889,-2.43631,0.00888889,-1.17039,0.0888889,All
-1.07129,0.1,-2.32654,0.01,-1.14369,0.1,All
-1.03996,0.111111,-2.28009,0.0111111,-1.10309,0.111111,All
-0.981779,0.122222,-2.23745,0.0122222,-1.03009,0.122222,All
-0.977241,0.133333,-2.22717,0.0133333,-1.02118,0.133333,All
-0.96252,0.144444,-2.22496,0.0144444,-1.00135,0.144444,All
-0.956899,0.155556,-2.22166,0.0155556,-0.990942,0.155556,All
-0.942086,0.166667,-2.16333,0.0166667,-0.983823,0.166667,All
-0.928063,0.177778,-2.12322,0.0177778,-0.962565,0.177778,All
-0.89039,0.188889,-2.10806,0.0188889,-0.910255,0.188889,All
-0.883119,0.2,-2.09984,0.02,-0.905304,0.2,All
-0.874167,0.211111,-2.08588,0.0211111,-0.894753,0.211111,All
-0.845768,0.222222,-1.96631,0.0222222,-0.821117,0.222222,All
-0.832768,0.233333,-1.9619,0.0233333,-0.814911,0.233333,All
-0.780965,0.244444,-1.93431,0.0244444,-0.761114,0.244444,All
-0.758856,0.255556,-1.93425,0.0255556,-0.705615,0.255556,All
-0.758257,0.266667,-1.90162,0.0266667,-0.702834,0.266667,All
-0.746422,0.277778,-1.80056,0.0277778,-0.694239,0.277778,All
-0.731581,0.288889,-1.78692,0.0288889,-0.684893,0.288889,All
-0.730837,0.3,-1.78489,0.03,-0.678672,0.3,All
-0.715015,0.311111,-1.78353,0.0311111,-0.666702,0.311111,All
-0.699963,0.322222,-1.7826,0.0322222,-0.666426,0.322222,All
-0.690592,0.333333,-1.77482,0.0333333,-0.647346,0.333333,All
-0.683035,0.344444,-1.76816,0.0344444,-0.628422,0.344444,All
-0.649487,0.355556,-1.76352,0.0355556,-0.622326,0.355556,All
-0.63096,0.366667,-1.75903,0.0366667,-0.607415,0.366667,All
-0.61594,0.377778,-1.75835,0.0377778,-0.599732,0.377778,All
-0.61168,0.388889,-1.71146,0.0388889,-0.54104,0.388889,All
-0.602536,0.4,-1.65972,0.04,-0.517395,0.4,All
-0.477277,0.411111,-1.64581,0.0411111,-0.452372,0.411111,All
-0.47306,0.422222,-1.64037,0.0422222,-0.443425,0.422222,All
-0.468448,0.433333,-1.62342,0.0433333,-0.404141,0.433333,All
-0.462336,0.444444,-1.62272,0.0444444,-0.339419,0.444444,All
-0.446865,0.455556,-1.6189,0.0455556,-0.307164,0.455556,All
-0.3967,0.466667,-1.60951,0.0466667,-0.284439,0.466667,All
-0.366045,0.477778,-1.60745,0.0477778,-0.244326,0.477778,All
-0.333433,0.488889,-1.60376,0.0488889,-0.206325,0.488889,All
-0.29904,0.5,-1.60085,0.05,-0.185828,0.5,All
-0.261764,0.511111,-1.59384,0.0511111,-0.181805,0.511111,All
-0.225579,0.522222,-1.58234,0.0522222,-0.178787,0.522222,All
-0.202021,0.533333,-1.5702,0.0533333,-0.131832,0.533333,All
-0.201575,0.544444,-1.56807,0.0544444,-0.0671081,0.544444,All
-0.171289,0.555556,-1.56109,0.0555556,-0.062115,0.555556,All
-0.0698216,0.566667,-1.56015,0.0566667,-0.00318252,0.566667,All
0.0174156,0.577778,-1.55011,0.0577778,0.121844,0.577778,All
0.0380856,0.588889,-1.53654,0.0588889,0.150395,0.588889,All
0.0748804,0.6,-1.53573,0.06,0.181383,0.6,All
0.105811,0.611111,-1.52659,0.0611111,0.227353,0.611111,All
0.120184,0.622222,-1.5256,0.0622222,0.228659,0.622222,All
0.128756,0.633333,-1.5232,0.0633333,0.261574,0.633333,All
0.135185,0.644444,-1.5155,0.0644444,0.272257,0.644444,All
0.19888,0.655556,-1.49486,0.0655556,0.288219,0.655556,All
0.221816,0.666667,-1.49462,0.0666667,0.302018,0.666667,All
0.271375,0.677778,-1.48563,0.0677778,0.354836,0.677778,All
0.279563,0.688889,-1.48249,0.0688889,0.384319,0.688889,All
0.281443,0.7,-1.47588,0.07,0.431593,0.7,All
0.296748,0.711111,-1.45839,0.0711111,0.456119,0.711111,All
0.394747,0.722222,-1.45717,0.0722222,0.517876,0.722222,All
0.468359,0.733333,-1.45452,0.0733333,0.545966,0.733333,All
0.490117,0.744444,-1.45335,0.0744444,0.551376,0.744444,All
0.543064,0.755556,-1.44898,0.0755556,0.593323,0.755556,All
0.545917,0.766667,-1.44349,0.0766667,0.600142,0.766667,All
0.57109,0.777778,-1.42701,0.0777778,0.641471,0.777778,All
0.641202,0.788889,-1.42538,0.0788889,0.710581,0.788889,All
0.795201,0.8,-1.41898,0.08,0.835609,0.8,All
0.890397,0.811111,-1.41836,0.0811111,0.88706,0.811111,All
0.934026,0.822222,-1.41584,0.0822222,0.893072,0.822222,All
1.04304,0.833333,-1.41272,0.0833333,1.02651,0.833333,All
1.1331,0.844444,-1.41234,0.0844444,1.04607,0.844444,All
1.19241,0.855556,-1.40696,0.0855556,1.15928,0.855556,All
1.30759,0.866667,-1.39157,0.0866667,1.26328,0.866667,All
1.33282,0.877778,-1.38865,0.0877778,1.28277,0.877778,All
1.37874,0.888889,-1.37783,0.0888889,1.34535,0.888889,All
1.37963,0.9,-1.37769,0.09,1.40492,0.9,All
1.46368,0.911111,-1.36819,0.0911111,1.40626,0.911111,All
1.57575,0.922222,-1.36363,0.0922222,1.46131,0.922222,All
1.69506,0.933333,-1.35448,0.0933333,1.59194,0.933333,All
1.84193,0.944444,-1.35175,0.0944444,1.6522,0.944444,All
2.1728,0.955556,-1.33738,0.0955556,1.99112,0.955556,All
2.20351,0.966667,-1.33467,0.0966667,2.01024,0.966667,All
2.39173,0.977778,-1.31302,0.0977778,2.02409,0.977778,All
2.66998,0.988889,-1.30486,0.0988889,2.27613,0.988889,All
3.19054,1,-1.29807,0.1,2.48111,1,All
4,1,-1.29263,0.101111,4,1,All
,,-1.28756,0.102222,,,All
,,-1.28627,0.103333,,,All
,,-1.28192,0.104444,,,All
,,-1.26889,0.105556,,,All
,,-1.2679,0.106667,,,All
,,-1.2626,0.107778,,,All
,,-1.26174,0.108889,,,All
,,-1.2617,0.11,,,All
,,-1.25804,0.111111,,,All
,,-1.25519,0.112222,,,All
,,-1.25326,0.113333,,,All
,,-1.23724,0.114444,,,All
,,-1.2372,0.115556,,,All
,,-1.23531,0.116667,,,All
,,-1.22629,0.117778,,,All
,,-1.2259,0.118889,,,All
,,-1.22582,0.12,,,All
,,-1.2192,0.121111,,,All
,,-1.2006,0.122222,,,All
,,-1.19076,0.123333,,,All
,,-1.17424,0.124444,,,All
,,-1.1452,0.125556,,,All
,,-1.14435,0.126667,,,All
,,-1.13127,0.127778,,,All
,,-1.13047,0.128889,,,All
,,-1.1263,0.13,,,All
,,-1.12386,0.131111,,,All
,,-1.11244,0.132222,,,All
,,-1.11013,0.133333,,,All
,,-1.10918,0.134444,,,All
,,-1.10088,0.135556,,,All
,,-1.09755,0.136667,,,All
,,-1.09699,0.137778,,,All
,,-1.08641,0.138889,,,All
,,-1.06994,0.14,,,All
,,-1.06829,0.141111,,,All
,,-1.06488,0.142222,,,All
,,-1.06417,0.143333,,,All
,,-1.06326,0.144444,,,All
,,-1.05763,0.145556,,,All
,,-1.05568,0.146667,,,All
,,-1.05526,0.147778,,,All
,,-1.05408,0.148889,,,All
,,-1.05368,0.15,,,All
,,-1.0525,0.151111,,,All
,,-1.04931,0.152222,,,All
,,-1.03325,0.153333,,,All
,,-1.02862,0.154444,,,All
,,-1.02552,0.155556,,,All
,,-1.02287,0.156667,,,All
,,-1.01497,0.157778,,,All
,,-1.01294,0.158889,,,All
,,-1.00528,0.16,,,All
,,-0.995015,0.161111,,,All
,,-0.992938,0.162222,,,All
,,-0.991548,0.163333,,,All
,,-0.987915,0.164444,,,All
,,-0.986775,0.165556,,,All
,,-0.98595,0.166667,,,All
,,-0.984225,0.167778,,,All
,,-0.982834,0.168889,,,All
,,-0.956216,0.17,,,All
,,-0.950244,0.171111,,,All
,,-0.949788,0.172222,,,All
,,-0.947458,0.173333,,,All
,,-0.944987,0.174444,,,All
,,-0.94497,0.175556,,,All
,,-0.942899,0.176667,,,All
,,-0.940034,0.177778,,,All
,,-0.932673,0.178889,,,All
,,-0.932148,0.18,,,All
,,-0.929621,0.181111,,,All
,,-0.928974,0.182222,,,All
,,-0.927297,0.183333,,,All
,,-0.924294,0.184444,,,All
,,-0.921064,0.185556,,,All
,,-0.91878,0.186667,,,All
,,-0.900303,0.187778,,,All
,,-0.899015,0.188889,,,All
,,-0.898613,0.19,,,All
,,-0.887419,0.191111,,,All
,,-0.879181,0.192222,,,All
,,-0.867322,0.193333,,,All
,,-0.863771,0.194444,,,All
,,-0.862526,0.195556,,,All
,,-0.859464,0.196667,,,All
,,-0.853367,0.197778,,,All
,,-0.852537,0.198889,,,All
,,-0.848883,0.2,,,All
,,-0.842538,0.201111,,,All
,,-0.839636,0.202222,,,All
,,-0.838295,0.203333,,,All
,,-0.837439,0.204444,,,All
,,-0.834258,0.205556,,,All
,,-0.828623,0.206667,,,All
,,-0.822471,0.207778,,,All
,,-0.822266,0.208889,,,All
,,-0.82003,0.21,,,All
,,-0.805034,0.211111,,,All
,,-0.801832,0.212222,,,All
,,-0.801456,0.213333,,,All
,,-0.798354,0.214444,,,All
,,-0.797917,0.215556,,,All
,,-0.79714,0.216667,,,All
,,-0.795857,0.217778,,,All
,,-0.790818,0.218889,,,All
,,-0.775967,0.22,,,All
,,-0.774377,0.221111,,,All
,,-0.769275,0.222222,,,All
,,-0.765199,0.223333,,,All
,,-0.757801,0.224444,,,All
,,-0.750988,0.225556,,,All
,,-0.749054,0.226667,,,All
