iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,698.298,1,6.75429,39.2306,23.8987,13.1157,1,0.3,1,1,1,1
2,639.509,1,13.6404,36.5877,20.1706,13.8421,1.10182,0.218355,0.266935,0.949579,0.73351,0.874947
3,606.818,1,14.0432,35.6418,20.6241,13.1373,1.42977,0.178846,0.240987,0.932135,0.632479,0.753995
4,581.36,1,13.5473,34.1256,21.2035,14.3691,1.3834,0.151938,0.232156,0.825504,0.574361,0.75529
5,544.208,1,13.2186,35.6135,21.3267,14.2434,1.60767,0.105764,0.247504,0.875417,0.43737,0.66873
6,526.237,1,13.3593,35.0504,21.0053,14.2683,1.46577,0.103705,0.260531,0.722891,0.434063,0.595758
7,522.692,1,13.4867,32.6478,21.1697,13.447,1.60885,0.0873928,0.26105,0.840943,0.444635,0.620456
8,510.234,1,13.3428,37.7164,20.8736,13.9933,1.5574,0.0804803,0.251961,0.829,0.456073,0.580496
9,513.109,1,13.2871,37.458,21.0347,13.6873,1.66903,0.0770041,0.245953,0.777025,0.498188,0.592869
10,508.805,1,13.1515,40.3249,21.4764,13.0355,1.56832,0.0745408,0.251254,0.898507,0.45314,0.613477
11,507.171,1,13.2719,38.4186,21.2814,13.5093,1.66615,0.0681552,0.260998,0.906385,0.451728,0.601791
12,486.934,1,13.3513,36.1106,21.3222,14.3346,1.59825,0.0637716,0.249141,0.763627,0.438762,0.547458
13,487.648,1,13.3513,40.2654,20.9005,13.7093,1.69582,0.0606767,0.252156,0.686452,0.425536,0.582862
14,472.269,1,13.5208,43.9358,20.6888,13.8097,1.73962,0.0461971,0.251932,0.750741,0.364751,0.612595
15,474.893,1,13.4506,41.9074,21.1349,13.654,1.76057,0.0457267,0.253689,0.763858,0.36609,0.62571
16,465.477,1,13.4766,41.0266,21.177,13.4767,1.60255,0.0451779,0.257808,0.822562,0.375579,0.614009
