iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,beta_Cl_tSCRMGDL,omega_Cl,omega_Q,omega_V1,omega_V2
1,650.905,1,20.56,24.431,12.7157,1,0.3,-0.410671,1,1,1,1
2,644.737,1,25.6805,21.7891,13.4796,0.95,0.285,-0.523587,0.974679,0.974679,0.974679,0.974679
3,636.37,1,24.8704,22.1338,14.5236,0.9025,0.27075,-0.482124,0.95,0.95,0.95,0.95
4,626.185,1,26.6081,22.4401,15.026,0.857375,0.257212,-0.548385,0.925945,0.925945,0.925945,0.925945
5,614.012,1,27.4777,21.8808,13.4333,0.814506,0.244352,-0.60064,0.9025,0.9025,0.9025,0.9025
6,605.399,1,26.5798,20.5787,13.5071,0.773781,0.232134,-0.587594,0.879648,0.885497,0.879648,0.879648
7,590.321,1,26.4578,20.9035,14.7503,0.735092,0.220528,-0.592332,0.857375,0.980412,0.857375,0.857375
8,593.903,1,25.5591,20.9084,15.1022,0.698337,0.209501,-0.527338,0.835666,0.955587,0.835666,0.835666
9,590.706,1,23.4498,20.0827,13.8546,0.66342,0.199026,-0.46275,0.814506,0.931391,0.814506,0.814506
10,596.085,1,21.371,18.5258,12.182,0.630249,0.189075,-0.394201,0.793882,0.907808,0.793882,0.793882
11,581.601,1,22.3704,20.8695,13.2727,0.598737,0.179621,-0.423005,0.773781,0.964964,0.773781,0.775259
12,572.161,1,24.0731,20.6557,14.6602,0.5688,0.17064,-0.491567,0.754188,0.940531,0.754188,0.755629
13,553.536,1,26.9421,21.026,14.3972,0.54036,0.162108,-0.603071,0.735092,0.916716,0.735092,0.736496
14,540.477,1,28.2482,21.0872,15.9885,0.513342,0.154003,-0.622112,0.716479,0.910093,0.716479,0.717848
15,535.276,1,27.7067,21.585,15.873,0.487675,0.146302,-0.623793,0.698337,0.887049,0.698337,0.704153
16,535.373,1,26.9754,20.855,16.8623,0.463291,0.138987,-0.595674,0.680655,0.864588,0.680655,0.686323
17,527.288,1,25.492,19.3479,16.1405,0.91666,0.130223,-0.534623,0.66342,0.842696,0.66342,0.668945
18,519.277,1,27.9772,19.9149,16.0479,0.870827,0.123712,-0.618267,0.646622,0.821359,0.646622,0.720991
19,516.914,1,30.3193,20.2065,16.1573,0.827286,0.117526,-0.69855,0.630249,0.800561,0.630249,0.702735
20,511.127,1,27.7552,19.8734,16.1216,0.785921,0.11165,-0.623921,0.614291,0.780291,0.614291,0.684942
21,501.112,1,27.2414,20.1821,16.1062,0.746625,0.106068,-0.596997,0.598737,0.760533,0.598737,0.670618
22,501.426,1,26.9418,20.2079,17.241,0.709294,0.100764,-0.596415,0.583577,0.758714,0.583577,0.729388
23,502.229,1,27.6949,20.348,17.7183,1.1489,0.0929304,-0.632591,0.5688,0.779145,0.5688,0.724906
24,494.98,1,30.2491,20.3176,17.1264,1.14881,0.089122,-0.710445,0.554398,0.786507,0.554398,0.724445
25,489.581,1,29.4502,20.8744,15.9794,1.14879,0.0874557,-0.677722,0.54036,0.766593,0.54036,0.715505
26,489.072,1,27.7429,19.6594,16.1732,1.16861,0.0868122,-0.624603,0.526678,0.747182,0.526678,0.768411
27,486.035,1,29.9128,20.1751,17.3512,1.36104,0.0787028,-0.699823,0.513342,0.728263,0.513342,0.748954
28,485.394,1,29.3782,20.6808,16.7066,1.36107,0.0796564,-0.686786,0.500344,0.709823,0.500344,0.72999
29,487.161,1,28.7133,20.7423,16.2796,1.29301,0.0756736,-0.652996,0.487675,0.69185,0.487675,0.786999
30,481.003,1,30.207,21.1962,15.2246,1.29311,0.0787807,-0.704756,0.475327,0.674332,0.475327,0.767072
31,476.254,1,29.4581,20.8494,15.5543,1.22845,0.0748416,-0.686379,0.463291,0.722674,0.463291,0.797686
32,460.19,1,28.0867,20.5269,15.3896,1.16703,0.0710995,-0.640883,0.45156,0.704375,0.45156,0.777488
33,470.005,1,28.0628,20.5478,15.2443,1.30807,0.0731653,-0.628168,0.440127,0.68654,0.440127,0.757802
34,463.606,1,28.5755,21.3552,14.6743,1.28699,0.0706315,-0.647836,0.428982,0.669156,0.428982,0.771992
35,472.412,1,28.9606,21.8111,16.8308,1.36122,0.0755559,-0.653941,0.41812,0.659191,0.41812,0.752445
36,466.193,1,28.6656,21.4176,15.1383,1.35429,0.0714222,-0.64984,0.407533,0.6425,0.407533,0.733393
37,455.092,1,28.6251,20.8482,16.1276,1.35425,0.0696816,-0.642964,0.397214,0.626231,0.397214,0.714823
38,462.848,1,28.8622,20.7434,17.7489,1.24391,0.0787133,-0.663257,0.387157,0.610375,0.387157,0.737763
39,458.66,1,29.8811,20.5511,16.8948,1.27361,0.0746115,-0.700003,0.377354,0.59492,0.377354,0.730695
40,462.374,1,29.6181,21.2134,15.6757,1.2396,0.0785699,-0.695515,0.367799,0.633605,0.367799,0.712194
41,466.337,1,27.3674,20.8111,15.7609,1.24919,0.084294,-0.611086,0.358486,0.617562,0.358486,0.700524
42,456.108,1,30.7917,20.6294,15.0064,1.18673,0.0800793,-0.719776,0.349409,0.601925,0.349409,0.682787
43,451.573,1,29.8528,21.1589,14.5016,1.1274,0.0760753,-0.69217,0.340562,0.586684,0.340562,0.771865
44,449.291,1,29.9645,21.5697,14.2718,1.30109,0.0733333,-0.69333,0.331938,0.571829,0.331938,0.770441
45,451.669,1,27.6333,21.7105,14.889,1.44926,0.0646615,-0.615754,0.323534,0.55735,0.323534,0.804224
46,439.036,1,29.1271,21.7818,14.9795,1.37679,0.0614284,-0.665793,0.315341,0.543237,0.315341,0.874247
47,446.558,1,27.7363,22.1089,13.615,1.43113,0.0633066,-0.623024,0.307357,0.529482,0.307357,0.85211
48,443.349,1,28.0619,22.481,13.6155,1.337,0.0662239,-0.63582,0.299574,0.516075,0.299574,0.834285
49,438.883,1,28.1517,22.7043,13.6907,1.28749,0.063919,-0.633862,0.291989,0.509777,0.291989,0.906211
50,444.591,1,28.267,22.1911,12.559,1.33777,0.0642463,-0.629233,0.284596,0.511165,0.284596,0.942104
51,439.655,1,29.3371,22.7767,13.1872,1.36061,0.0616535,-0.658008,0.27739,0.498222,0.27739,0.95148
52,447.346,1,28.2295,23.1847,12.2758,1.40284,0.0612751,-0.626411,0.270366,0.560519,0.270366,0.987848
53,441.075,1,29.3981,23.1581,11.4905,1.34522,0.0627075,-0.676456,0.26352,0.546327,0.26352,1.01396
54,436.085,1,29.2093,23.1951,11.9951,1.34516,0.0601332,-0.665572,0.256848,0.532493,0.256848,1.01721
55,431.791,1,28.35,22.6226,12.1185,1.3451,0.0577565,-0.637562,0.250344,0.526513,0.250344,0.991455
56,426.954,1,28.3995,23.5983,11.4393,1.34504,0.0567321,-0.629046,0.244005,0.513181,0.244005,1.00006
57,426.548,1,29.4035,23.3232,11.2519,1.27779,0.0538955,-0.677465,0.237827,0.518336,0.237827,0.9939
58,420.236,1,28.145,22.8915,12.5944,1.32703,0.0531203,-0.637034,0.231805,0.505211,0.231805,0.968734
59,425.31,1,28.7778,22.9469,12.8154,1.32713,0.0587186,-0.662713,0.225936,0.492419,0.225936,0.972189
60,425.341,1,28.7883,22.8241,13.4098,1.3271,0.0575881,-0.655671,0.220215,0.479951,0.220215,0.968757
61,420.296,1,28.7285,22.6636,13.2223,1.26074,0.0547087,-0.653692,0.214639,0.467798,0.224711,1.03274
62,423.587,1,28.7734,22.7504,12.3452,1.36313,0.057132,-0.65832,0.209204,0.455953,0.219021,1.00659
63,422.426,1,28.8034,22.733,12.7199,1.33468,0.0588474,-0.658177,0.203907,0.444408,0.213475,0.981102
64,429.352,1,27.7487,23.3467,13.9573,1.28194,0.0633155,-0.619343,0.202185,0.485419,0.20807,0.982181
65,424.377,1,28.37,23.8232,12.8341,1.29762,0.0612011,-0.637289,0.201075,0.478227,0.202801,0.98344
66,418.257,1,28.0751,23.9941,12.5206,1.29769,0.0631988,-0.632518,0.196478,0.466118,0.197666,0.958539
67,426.392,1,29.0205,24.1529,12.4131,1.35536,0.0632283,-0.664495,0.204352,0.454316,0.192661,1.00823
68,424.866,1,29.1608,24.0387,12.6723,1.35526,0.058422,-0.65588,0.199178,0.449722,0.187783,1.12669
69,420.213,1,29.1606,23.493,12.0369,1.30763,0.0592501,-0.663641,0.201019,0.438335,0.183028,1.09816
70,425.701,1,28.7348,23.636,11.8578,1.34434,0.0615735,-0.647794,0.200741,0.427236,0.186533,1.18164
71,436.218,1,27.1823,23.4456,10.7325,1.38881,0.0624965,-0.594473,0.200926,0.416418,0.192359,1.2271
72,443.615,1,27.6642,23.8541,10.6421,1.42047,0.0681381,-0.608906,0.206528,0.416906,0.187489,1.2919
73,440.063,1,28.6584,23.7322,11.8406,1.44675,0.0665617,-0.654857,0.201298,0.40635,0.182741,1.25919
74,439.363,1,29.4035,23.4694,12.4248,1.47882,0.0683262,-0.674694,0.198821,0.396061,0.178114,1.2273
75,430.047,1,28.1359,22.641,12.0263,1.39679,0.0669951,-0.64145,0.193787,0.386033,0.173604,1.19623
76,423.281,1,29.2062,22.3156,11.8997,1.38908,0.0644289,-0.67206,0.202391,0.376258,0.169209,1.16594
77,427.48,1,28.4395,22.7253,12.605,1.42129,0.0673598,-0.654162,0.197266,0.366731,0.164924,1.13642
78,429.716,1,27.6285,23.0977,12.9853,1.43358,0.0624454,-0.616001,0.192719,0.395501,0.161865,1.14425
79,426.296,1,29.698,22.8086,12.4547,1.38663,0.0620493,-0.687379,0.205154,0.385487,0.15981,1.13773
80,422.179,1,29.1793,22.4509,12.0916,1.40201,0.0570968,-0.667784,0.21174,0.384556,0.170438,1.10893
81,419.634,1,29.3223,22.4402,13.1997,1.42073,0.0586451,-0.663156,0.211075,0.374818,0.166122,1.08085
82,418.742,1,28.1794,22.1824,11.9026,1.42071,0.0592598,-0.625507,0.20573,0.365328,0.166787,1.05348
83,430.514,1,28.8916,22.2876,10.9839,1.42074,0.0618111,-0.65184,0.205749,0.426943,0.181363,1.02681
84,420.7,1,29.4998,22.7986,11.5806,1.46629,0.0570293,-0.671911,0.210479,0.416132,0.176771,1.00081
85,418.762,1,28.3592,22.6747,11.6334,1.43826,0.0551213,-0.632505,0.20515,0.405596,0.172295,1.04151
86,412.401,1,29.8339,22.9869,11.9155,1.4382,0.0531801,-0.687995,0.199955,0.395326,0.167933,1.01514
87,417.138,1,29.6093,23.2688,12.383,1.43826,0.0555374,-0.677431,0.203052,0.385316,0.170776,0.989432
88,419.211,1,28.7551,23.0908,12.4159,1.35116,0.060528,-0.659034,0.206898,0.37556,0.178015,0.9797
89,412.451,1,28.3462,23.264,12.5011,1.3396,0.0640351,-0.631886,0.20166,0.36605,0.173508,0.954893
90,416.527,1,28.8959,23.0591,12.0346,1.36413,0.0631002,-0.656454,0.196553,0.356782,0.171076,0.930715
91,416.257,1,28.5416,23.3815,12.1705,1.41062,0.0646929,-0.634973,0.196277,0.347748,0.166744,0.907149
92,425.451,1,31.1392,22.6789,12.4849,1.44319,0.0709025,-0.725262,0.19535,0.366185,0.162522,0.884179
93,429.226,1,29.7251,22.4511,12.4453,1.31788,0.0788826,-0.687168,0.193315,0.356913,0.158407,0.916509
94,434.506,1,26.6257,22.5651,13.0123,1.27482,0.0824327,-0.574126,0.197399,0.395747,0.163488,0.893302
95,434.924,1,28.305,22.7228,12.852,1.31488,0.0758203,-0.639934,0.197487,0.429733,0.162804,0.934306
96,421.611,1,28.2224,22.8958,12.6054,1.26351,0.0729695,-0.638312,0.193101,0.418852,0.158682,0.92013
97,426.546,1,28.3155,22.8677,13.2716,1.23102,0.0778788,-0.653068,0.189398,0.41755,0.154664,0.896832
98,432.175,1,27.5123,23.5258,12.5001,1.27477,0.080511,-0.617473,0.201449,0.406978,0.150748,0.939084
99,426.237,1,28.8475,22.648,12.929,1.27467,0.075839,-0.651894,0.204538,0.396673,0.15846,0.915306
100,427.705,1,29.444,22.4447,13.4953,1.32012,0.0757931,-0.678691,0.205875,0.386629,0.16621,0.89213
101,427.552,1,29.0194,23.1987,13.4506,1.36333,0.0727319,-0.659116,0.205262,0.376839,0.169032,0.869541
102,417.219,1,28.302,23.2028,12.7164,1.34726,0.068645,-0.634397,0.196904,0.325317,0.172204,0.812264
103,413.813,1,29.7752,23.1435,12.194,1.31863,0.0638286,-0.680445,0.207699,0.314883,0.172333,0.933668
104,416.926,1,29.4752,22.3038,12.9098,1.31874,0.0671278,-0.673247,0.201807,0.296609,0.180368,0.931554
105,422.014,1,28.1846,22.5361,12.9625,1.31885,0.0705162,-0.637057,0.194637,0.286708,0.181218,1.01558
106,422.618,1,29.1906,22.0504,13.893,1.38746,0.0689911,-0.677295,0.196682,0.302691,0.168335,0.93654
107,417.228,1,27.816,22.3874,13.3867,1.36779,0.0659437,-0.626185,0.194104,0.287006,0.166249,1.01055
108,420.066,1,27.1555,22.7708,12.9032,1.33855,0.0656277,-0.600327,0.192929,0.315904,0.182871,1.01098
109,415.562,1,27.7805,22.9363,13.1435,1.33854,0.0655822,-0.628601,0.185364,0.318624,0.157689,1.03712
110,418.172,1,28.0771,22.762,13.2475,1.4161,0.0639937,-0.624433,0.198812,0.298779,0.154144,1.02945
111,423.214,1,29.9721,23.0172,12.7187,1.41616,0.0667465,-0.695012,0.198984,0.313209,0.163035,0.98619
112,420.182,1,29.6275,23.0927,12.396,1.51194,0.0598047,-0.670555,0.197769,0.334516,0.155142,0.93661
113,420.886,1,28.6879,23.4689,13.2794,1.44918,0.0635754,-0.638465,0.215574,0.30053,0.161864,0.942568
114,420.208,1,29.7066,23.1942,12.7586,1.54964,0.0555564,-0.681525,0.203771,0.325374,0.157607,0.974563
115,411.894,1,30.0006,22.6292,12.2897,1.50726,0.0511836,-0.692077,0.199247,0.336563,0.175155,0.86993
116,415.49,1,29.5042,22.9852,13.343,1.4712,0.052761,-0.677852,0.199411,0.333599,0.19188,0.932743
117,411.943,1,29.3136,23.2067,12.7582,1.42261,0.0550881,-0.66903,0.199736,0.324649,0.178557,0.940967
118,413.095,1,29.3431,22.6717,12.2991,1.39915,0.0552146,-0.666112,0.202668,0.354691,0.19207,0.867992
119,422.878,1,29.7249,23.091,12.7946,1.59166,0.0529261,-0.682546,0.193485,0.314812,0.210294,0.873376
120,423.928,1,30.6015,22.8991,11.971,1.63308,0.0526165,-0.710882,0.186037,0.327836,0.186663,0.927104
121,417.754,1,28.114,22.9507,12.7089,1.48717,0.0565193,-0.631754,0.189042,0.357979,0.176559,0.880928
122,417.345,1,29.2525,23.6611,12.5642,1.48333,0.0601449,-0.664827,0.188033,0.352332,0.153119,0.916859
123,420.022,1,29.7887,23.0325,12.2936,1.44636,0.0644788,-0.685539,0.201266,0.369327,0.13239,0.932177
