parameter,value,se_sa,rse_sa
Cl_pop,20.6188568666111,4.0667073907699,19.7232437136478
beta_Cl_tSCRMGDL,-0.414518412229764,0.183501820386569,44.2686778132441
V1_pop,23.7794333906936,2.34246199344887,9.85078977687341
Q_pop,23.4,,
V2_pop,13.3105102695509,3.78199342792848,28.4135870927516
omega_Cl,0.224500665082317,0.042919977759715,19.1179735454136
omega_V1,0.303371014041437,0.101883631585934,33.5838385575023
omega_Q,0.942413644643642,0.332962990278811,35.3308753721106
omega_V2,0.793422910189773,0.232161110826943,29.2607016819586
a,1.86217779428978,0.220544186368635,11.8433474529079
