parameter,value,se_sa,rse_sa
Cl_pop,19.6683890208129,3.86602581292448,19.6560369475786
beta_Cl_tSCRMGDL,-0.385197546731622,0.180433515558581,46.8418132694637
V1_pop,24.737800446525,2.4350379080223,9.84338891926165
Q_pop,23.4,,
V2_pop,10.8231289941015,3.0817806696823,28.474026978352
omega_Cl,0.21818558921057,0.0430853636393501,19.7471170278659
omega_V1,0.314010221148133,0.084063952248301,26.7710878776281
omega_Q,0.834573044609849,0.282815982657581,33.8875050523341
omega_V2,0.742681216841037,0.255784526062158,34.4406887183881
a,1.94075351288912,0.231998870655748,11.954061611378
