iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,601.594,1,13.509,23.899,13.116,1,0.3,1,1,1,1
2,561.317,1,22.0364,44.1367,13.6957,0.830407,0.179319,0.473062,0.925289,0.716154,0.858521
3,543.049,1,21.7176,43.2036,16.8998,0.83053,0.158566,0.480322,0.922198,0.659094,0.808521
4,524.38,1,21.4774,43.6644,19.726,0.895185,0.136213,0.480887,1.00815,0.595993,0.704692
5,503.419,1,21.6954,44.3288,19.2887,0.963281,0.113419,0.473525,1.04154,0.611935,0.730801
6,489.922,1,21.5319,44.5711,20.5899,0.979007,0.10203,0.478382,0.961094,0.584063,0.747239
7,484.881,1,21.3824,45.2582,20.7274,0.991956,0.0941091,0.476562,1.03939,0.550885,0.897657
8,476.004,1,21.7611,45.5565,19.0776,1.07775,0.0817523,0.475744,1.12183,0.543591,1.03016
9,470.493,1,21.7533,45.4611,19.0689,1.11673,0.0738561,0.48325,1.1042,0.543173,1.21895
10,460.855,1,21.5402,44.5104,20.1668,1.03912,0.0709911,0.480905,1.03715,0.575558,1.19519
11,445.596,1,21.8451,44.1403,19.3808,1.07146,0.0624927,0.478178,0.945923,0.557782,1.0677
12,445.446,1,21.7633,43.0898,21.0581,1.05237,0.0639717,0.475735,0.870087,0.586916,1.04749
13,442.962,1,21.8217,42.1504,20.9472,1.0728,0.0619355,0.483033,0.845069,0.60803,0.987995
14,434.675,1,21.5323,42.5394,18.311,1.02353,0.0593236,0.488086,0.86696,0.587229,0.917209
15,430.056,1,21.6321,43.1332,20.1081,0.974126,0.0598292,0.486044,0.831191,0.591438,0.901187
16,424.741,1,21.6454,43.0003,21.1706,1.06892,0.0515402,0.483336,0.859455,0.569622,0.928022
17,420.072,1,21.5605,43.6904,20.2464,1.06888,0.0503571,0.48412,0.892275,0.550427,0.832885
18,420.073,1,21.5362,43.2026,19.912,1.06887,0.0502789,0.496671,0.803925,0.574264,0.846429
19,417.471,1,21.7393,43.1141,20.9818,1.06369,0.0486643,0.486596,0.823361,0.582966,0.869669
20,411.819,1,21.727,41.7077,22.0482,1.11187,0.0441721,0.493822,0.788642,0.576481,0.795569
21,405.814,1,21.704,41.8912,22.6113,1.14578,0.038578,0.490746,0.773429,0.578196,0.847855
22,408.379,1,21.5182,42.5381,21.9951,1.20481,0.03607,0.48803,0.763631,0.567591,0.913946
23,411.931,1,21.6387,43.2707,21.514,1.25113,0.0354479,0.493998,0.799686,0.566844,0.877255
24,407.885,1,21.5713,43.3995,22.767,1.15897,0.0385304,0.493886,0.769478,0.568468,0.88717
25,408.005,1,21.6358,42.6576,22.944,1.2098,0.035677,0.491792,0.847166,0.572328,0.80344
26,401.766,1,21.6975,41.8563,23.9746,1.17151,0.0350158,0.487438,0.831747,0.59261,0.757542
27,399.325,1,21.7364,41.9695,23.7688,1.17148,0.0340481,0.480642,0.818547,0.589475,0.75653
28,396.376,1,21.5942,41.8328,25.4262,1.15006,0.0327418,0.483355,0.839569,0.594594,0.790484
29,393.288,1,21.711,41.6164,25.5524,1.21037,0.0273283,0.489435,0.833449,0.602721,0.7801
30,396.664,1,21.6318,41.6309,24.543,1.29311,0.0242766,0.494048,0.833292,0.600886,0.741693
31,393.749,1,21.6078,41.1864,25.5637,1.34258,0.0179453,0.496415,0.894484,0.620697,0.703375
32,397.505,1,21.516,40.1418,24.4713,1.31775,0.0212028,0.490946,0.885666,0.631215,0.777834
33,397.609,1,21.6975,40.6462,25.4114,1.32998,0.0207272,0.494654,0.822622,0.622542,0.824169
34,401.167,1,21.5901,40.4706,24.4742,1.39628,0.0193685,0.495792,0.865384,0.606363,0.719128
35,401.132,1,21.5808,40.0878,26.5812,1.37178,0.0186825,0.486571,0.917179,0.630996,0.811962
36,399.384,1,21.4739,40.3074,26.1913,1.3435,0.0200278,0.492309,0.889411,0.635032,0.79991
37,401.173,1,21.4486,40.2026,27.9756,1.4236,0.0144772,0.496817,0.873607,0.63556,0.796208
38,401.343,1,21.567,40.7313,28.6762,1.38468,0.0182512,0.488507,0.90348,0.625005,0.801478
39,402.337,1,21.5256,40.3497,28.2164,1.40758,0.0161275,0.490886,0.928394,0.635792,0.808406
40,407.293,1,21.4187,40.6834,25.8386,1.49207,0.0137474,0.490918,0.90381,0.634533,0.745344
41,403.751,1,21.6219,41.52,27.0504,1.40366,0.0183078,0.490923,0.941216,0.623266,0.775661
42,402.324,1,21.6659,41.4329,25.2203,1.35671,0.0214115,0.49756,0.884685,0.62404,0.790533
43,399.293,1,21.6144,41.6396,25.1708,1.29963,0.0243569,0.492127,0.826228,0.615621,0.813497
44,401.573,1,21.6467,40.8792,25.1005,1.26865,0.0283022,0.494652,0.776554,0.619937,0.820275
45,401.32,1,21.556,40.9972,26.6303,1.2186,0.0308658,0.488227,0.78866,0.627089,0.837645
46,392.155,1,21.6368,40.949,24.7132,1.17301,0.0301198,0.488255,0.744534,0.631063,0.74831
47,396.094,1,21.6796,41.4344,22.4475,1.19988,0.0308132,0.485618,0.769806,0.594665,0.766747
48,399.528,1,21.6498,41.4317,22.7868,1.19795,0.0322811,0.486593,0.809605,0.588432,0.774106
49,401.628,1,21.6586,42.1044,22.1716,1.14202,0.0360279,0.484196,0.834207,0.581857,0.819989
50,403.806,1,21.6388,41.8957,23.0069,1.22666,0.0315001,0.485702,0.900053,0.572125,0.836632
51,409.409,1,21.5751,41.8139,22.6964,1.22672,0.0344333,0.489455,0.960483,0.58922,0.82173
52,405.711,1,21.4928,40.9399,24.5992,1.20275,0.0342687,0.488102,0.896577,0.584542,0.787005
53,402.187,1,21.6872,41.7868,25.2059,1.15866,0.0339411,0.485665,0.967815,0.559106,0.847034
54,405.21,1,21.7078,41.7816,23.4916,1.203,0.0348853,0.483377,0.852349,0.572974,0.790987
55,403.206,1,21.6064,42.3736,23.2165,1.243,0.0319569,0.482388,0.755585,0.565623,0.843502
56,404.859,1,21.6771,42.9805,21.313,1.24303,0.0333181,0.488383,0.769242,0.547911,0.832592
57,404.298,1,21.8268,42.7358,23.8965,1.21311,0.0336168,0.482212,0.840715,0.549686,0.854817
58,403.165,1,21.7658,42.5139,25.878,1.23847,0.0317703,0.481156,0.830504,0.572132,0.811183
59,398.232,1,21.5456,42.7875,24.0375,1.22141,0.0302445,0.488517,0.768225,0.570645,0.827251
60,401.02,1,21.6932,42.2374,22.8343,1.29624,0.0284616,0.486915,0.774481,0.566542,0.73787
61,397.724,1,21.7856,43.3767,22.6382,1.2962,0.0276595,0.491273,0.726539,0.572831,0.707896
62,403.09,1,21.6081,42.8083,24.8949,1.33589,0.0268218,0.492648,0.766674,0.576091,0.740667
63,403.934,1,21.7499,43.4366,24.311,1.30912,0.0286989,0.489075,0.767947,0.574458,0.779125
64,405.125,1,21.6601,43.6315,21.6239,1.24431,0.0329969,0.494846,0.775928,0.563236,0.805281
65,405.238,1,21.5553,44.0622,23.9898,1.29214,0.030351,0.491905,0.761384,0.56268,0.816173
66,408.185,1,21.5769,43.1645,22.1535,1.24298,0.0357457,0.492572,0.752081,0.576443,0.762561
67,404.408,1,21.5623,43.5074,22.9515,1.22856,0.034562,0.49347,0.752193,0.566092,0.752095
68,402.484,1,21.6786,43.2735,24.539,1.20224,0.033666,0.48449,0.772015,0.586735,0.82278
69,401.992,1,21.6628,43.1477,24.4732,1.18329,0.0350526,0.492684,0.751515,0.584369,0.785504
70,410.621,1,21.7239,42.3653,23.3401,1.26772,0.0344914,0.495549,0.818935,0.57634,0.789955
71,402.142,1,21.7189,41.542,22.607,1.19506,0.0340153,0.485785,0.803179,0.595218,0.766521
72,401.994,1,21.6416,41.7825,22.8243,1.22033,0.0323637,0.492503,0.784655,0.590684,0.783995
73,399.417,1,21.8024,41.6003,23.1837,1.23894,0.0307772,0.486633,0.748822,0.577545,0.771084
74,404.158,1,21.7226,41.9266,23.0285,1.23902,0.0338245,0.492301,0.750076,0.587449,0.7613
75,408.136,1,21.4996,42.5994,21.6437,1.23906,0.0355417,0.492049,0.764647,0.588305,0.771148
76,407.166,1,21.4884,41.8371,22.1634,1.27112,0.033005,0.491353,0.753177,0.602159,0.752738
