parameter,value
Cl_pop,13.5001598843106
V1_pop,26.0109083176683
beta_V1_ANTU_1,-0.435875093491598
beta_V1_logtCLCRMLMIN,-3.42493782648564
Q_pop,23.4
beta_Q_LMP_1,0.901933975428245
beta_Q_logtAGEA,1.39889517571394
beta_Q_logtALBGDL,18.0332012704371
beta_Q_logtPROGDL,-18.244870600452
V2_pop,2.55693088683154
beta_V2_SEXF_1,4.73840537918002
beta_V2_logtHCM,39.0618067580391
beta_V2_logtRAL,0.18020629014357
omega_Cl,0.260562924773453
omega_V1,0.29368793284931
omega_Q,5.32095218432122e-8
omega_V2,3.5677109057522e-8
a,1.36042503030012
b,0.044413625586763
