iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,682.208,1,20.2629,39.2306,11.9494,19.6735,1,0.3,1,1,1,1
2,651.817,1,13.2485,40.0432,15.2554,17.7452,1.21127,0.23824,0.296864,0.841958,0.797436,0.651766
3,596.634,1,13.7189,44.801,16.6504,18.0516,1.12566,0.191567,0.248707,0.84035,0.692526,0.519388
4,585.976,1,13.536,43.6911,17.0452,18.3721,1.19088,0.175566,0.235232,0.762055,0.782212,0.500798
5,559.024,1,13.0588,45.0766,17.215,17.5017,1.14133,0.142573,0.252885,0.875977,0.701224,0.413612
6,546.579,1,13.3737,40.7708,18.0097,17.3155,1.20205,0.138154,0.251169,0.749369,0.624597,0.415612
7,527.706,1,13.5409,43.8948,17.9304,16.5898,1.40241,0.111562,0.248026,0.696704,0.575407,0.468646
8,515.778,1,13.2503,43.4799,18.1427,16.3902,1.27317,0.103693,0.23579,0.749949,0.614266,0.436804
9,509.294,1,13.0673,45.4965,17.6054,16.5199,1.2998,0.0956051,0.240542,0.716494,0.611489,0.448264
10,515.676,1,13.0775,47.1775,17.5395,16.0568,1.24369,0.0964359,0.24114,0.902061,0.609779,0.465268
11,518.099,1,13.1739,52.4194,17.3715,16.7401,1.34885,0.0906837,0.258273,0.966539,0.589144,0.47305
12,510.773,1,13.1842,48.367,17.0991,17.1778,1.40645,0.0871782,0.2496,0.85899,0.593829,0.446421
13,509.41,1,13.2061,56.0518,16.7294,16.953,1.43155,0.0831486,0.261954,0.980342,0.601303,0.392224
14,497.872,1,13.4349,61.0038,15.8331,17.9275,1.53173,0.0716116,0.257798,1.0019,0.526547,0.40998
15,489.146,1,13.4111,62.6089,15.9286,17.92,1.53167,0.0665458,0.258582,0.932809,0.534092,0.38885
16,494.204,1,13.4594,63.0358,16.3846,17.7195,1.4549,0.0734828,0.268294,1.04351,0.534041,0.35442
17,499.087,1,13.2509,67.4404,16.0874,18.1563,1.4852,0.0724997,0.26217,1.10107,0.594849,0.344121
18,488.746,1,13.2824,61.6016,16.4205,17.9538,1.55977,0.064285,0.255484,0.982651,0.599232,0.340404
19,491.766,1,13.2122,62.8098,16.6473,17.4248,1.55978,0.0653774,0.248069,0.96842,0.56746,0.400422
20,489.129,1,13.3634,55.0649,16.543,17.8028,1.67367,0.0569578,0.267733,0.935819,0.555277,0.3979
21,486.416,1,13.3908,55.7287,16.8086,18.3666,1.70776,0.052321,0.273242,0.910694,0.580142,0.398315
22,484.76,1,13.3121,53.6447,17.165,18.0353,1.7078,0.0526347,0.266835,0.908666,0.526702,0.401935
23,488.486,1,13.3309,62.4032,17.1371,17.9656,1.7437,0.0558795,0.260534,0.851521,0.490097,0.446772
24,477.632,1,13.4275,61.699,16.5087,16.7915,1.76137,0.0477469,0.260344,0.862979,0.518944,0.386342
25,475.773,1,13.4518,63.0012,16.9814,16.8809,1.79068,0.0459282,0.266548,0.823409,0.520473,0.376473
26,484.799,1,13.5586,60.0401,16.6216,16.5827,1.86738,0.0444871,0.273085,0.83058,0.527619,0.423541
27,473.966,1,13.4882,54.7199,18.203,17.1807,1.802,0.0393229,0.277079,0.847815,0.453186,0.479527
