parameter,value
Cl_pop,13.5096482598245
V1_pop,24.7258401179032
beta_V1_ANTU_1,-0.209587155334678
beta_V1_logtCLCRMLMIN,-1.4037254357006
beta_V1_logtPROGDL,-0.676115752884411
Q_pop,23.4
beta_Q_LMP_1,0.910633599370989
beta_Q_logtAGEA,1.41405611831125
beta_Q_logtALBGDL,18.1944511426116
beta_Q_logtPROGDL,-17.9984367705149
V2_pop,2.73379871425616
beta_V2_SEXF_1,4.51068863720993
beta_V2_logtAGEA,-0.0982575937768848
beta_V2_logtHCM,35.8195483873441
omega_Cl,0.257630847324254
omega_V1,0.111329441635979
omega_Q,3.57802404760313e-8
omega_V2,6.31531796081042e-8
a,1.43467448812679
b,0.0392747284100865
