time,empiricalCdf,theoreticalCdf,piLower,piUpper,split
0.578758,0.010989,0.0222222,0,0.0444444,All
1.50513,0.021978,0.0337079,0.0111111,0.0777778,All
2.43151,0.032967,0.0561798,0.0222222,0.101698,All
3.35789,0.120879,0.0888889,0.0444444,0.134831,All
4.28426,0.153846,0.111111,0.0666667,0.166667,All
5.21064,0.175824,0.144444,0.0898876,0.191011,All
6.13702,0.197802,0.166667,0.122222,0.222222,All
7.06339,0.208791,0.188889,0.144444,0.255556,All
7.98977,0.241758,0.222222,0.166667,0.277778,All
8.91614,0.263736,0.244444,0.188889,0.311111,All
9.84252,0.285714,0.266667,0.211111,0.331439,All
10.7689,0.296703,0.288889,0.244444,0.348315,All
11.6953,0.351648,0.311111,0.262547,0.366667,All
12.6216,0.384615,0.333333,0.282495,0.388889,All
13.548,0.395604,0.355556,0.311111,0.404494,All
14.4744,0.395604,0.377778,0.322222,0.426966,All
15.4008,0.395604,0.393258,0.344444,0.438202,All
16.3272,0.406593,0.411111,0.359551,0.455556,All
17.2535,0.428571,0.426966,0.377778,0.47191,All
18.1799,0.43956,0.444444,0.4,0.488889,All
19.1063,0.43956,0.460674,0.411111,0.5,All
20.0327,0.450549,0.477778,0.433333,0.516854,All
20.959,0.483516,0.488889,0.444444,0.52809,All
21.8854,0.494505,0.505618,0.455556,0.544444,All
22.8118,0.505495,0.516854,0.466667,0.559308,All
23.7382,0.516484,0.533333,0.483146,0.566667,All
24.6645,0.527473,0.544444,0.497191,0.577778,All
25.5909,0.56044,0.555556,0.511111,0.595506,All
26.5173,0.571429,0.566667,0.522222,0.6,All
27.4437,0.582418,0.577778,0.533333,0.6201,All
28.37,0.582418,0.588889,0.544444,0.633333,All
29.2964,0.604396,0.6,0.561798,0.640449,All
30.2228,0.604396,0.611111,0.577778,0.651685,All
31.1492,0.626374,0.622222,0.581908,0.659238,All
32.0755,0.626374,0.633333,0.592197,0.666667,All
33.0019,0.659341,0.644061,0.606742,0.677778,All
33.9283,0.659341,0.651685,0.611111,0.688889,All
34.8547,0.659341,0.661006,0.622222,0.7,All
35.7811,0.681319,0.666667,0.633333,0.711111,All
36.7074,0.692308,0.677778,0.644444,0.722222,All
37.6338,0.692308,0.688889,0.65362,0.733333,All
38.5602,0.692308,0.7,0.655556,0.741573,All
39.4866,0.692308,0.707865,0.666667,0.752809,All
40.4129,0.703297,0.711111,0.677778,0.764045,All
41.3393,0.725275,0.722222,0.688889,0.766667,All
42.2657,0.725275,0.733333,0.696629,0.786517,All
43.1921,0.725275,0.744444,0.702273,0.788889,All
44.1184,0.747253,0.755556,0.711111,0.8,All
45.0448,0.769231,0.766667,0.722222,0.811111,All
45.9712,0.791209,0.775281,0.733333,0.822222,All
46.8976,0.802198,0.786517,0.744444,0.833333,All
47.8239,0.802198,0.8,0.752809,0.844444,All
48.7503,0.802198,0.805708,0.764045,0.854744,All
49.6767,0.813187,0.811111,0.766667,0.864402,All
50.6031,0.813187,0.822222,0.777778,0.871536,All
51.5294,0.824176,0.833333,0.788889,0.882709,All
52.4558,0.824176,0.844444,0.788889,0.888889,All
53.3822,0.857143,0.853933,0.8,0.9,All
54.3086,0.879121,0.855556,0.811111,0.910612,All
55.235,0.879121,0.866667,0.822222,0.911111,All
56.1613,0.89011,0.876404,0.831461,0.922222,All
57.0877,0.89011,0.886364,0.833333,0.922222,All
58.0141,0.89011,0.888889,0.844444,0.933333,All
58.9405,0.901099,0.9,0.855556,0.94382,All
59.8668,0.912088,0.9,0.864402,0.944444,All
60.7932,0.912088,0.911111,0.866667,0.955056,All
61.7196,0.912088,0.921348,0.877091,0.955556,All
62.646,0.912088,0.922222,0.877778,0.966292,All
63.5723,0.912088,0.932959,0.888889,0.966667,All
64.4987,0.912088,0.933333,0.898876,0.966667,All
65.4251,0.934066,0.94382,0.910112,0.977778,All
66.3515,0.934066,0.944444,0.911111,0.977778,All
67.2778,0.956044,0.955056,0.911111,0.977778,All
68.2042,0.956044,0.955556,0.922222,0.988636,All
69.1306,0.956044,0.955556,0.922222,0.988889,All
70.057,0.978022,0.966292,0.932584,0.988889,All
70.9833,0.978022,0.966667,0.933333,0.988889,All
71.9097,0.978022,0.966667,0.938577,0.988889,All
72.8361,0.978022,0.9774,0.94382,0.988889,All
73.7625,0.978022,0.977528,0.944444,1,All
74.6889,0.978022,0.977778,0.955056,1,All
75.6152,0.978022,0.977778,0.955556,1,All
76.5416,0.978022,0.977778,0.955556,1,All
77.468,0.978022,0.988636,0.955556,1,All
78.3944,0.978022,0.988764,0.966292,1,All
79.3207,0.978022,0.988889,0.966667,1,All
80.2471,0.978022,0.988889,0.966667,1,All
81.1735,0.978022,0.988889,0.966667,1,All
82.0999,0.989011,0.988889,0.97197,1,All
83.0262,0.989011,0.988889,0.977528,1,All
83.9526,0.989011,1,0.977778,1,All
84.879,0.989011,1,0.977778,1,All
85.8054,0.989011,1,0.977778,1,All
86.7317,0.989011,1,0.988764,1,All
87.6581,0.989011,1,0.988764,1,All
88.5845,0.989011,1,0.988826,1,All
89.5109,0.989011,1,0.988889,1,All
90.4372,0.989011,1,0.988889,1,All
91.3636,0.989011,1,1,1,All
92.29,1,1,1,1,All
