parameter,value
Cl_pop,13.4629793059422
V1_pop,22.9861362767261
beta_V1_ANTU_1,2.88323195164289
beta_V1_logtCLCRMLMIN,-3.24706254690076
beta_V1_logtPROGDL,-1.9370640637044
beta_V1_logtRAL,-1.04742608291976
Q_pop,23.4
beta_Q_LMP_1,0.963043581610344
beta_Q_logtAGEA,1.44270271207242
beta_Q_logtALBGDL,18.9443891118645
beta_Q_logtPROGDL,-18.5692945699246
V2_pop,3.33526297382634
beta_V2_SEXF_1,4.29371320616265
beta_V2_logtHCM,35.0465017489339
beta_V2_logtRAL,0.123362073786456
omega_Cl,0.256423064248727
omega_V1,1.93604421371642
omega_Q,3.57307103076856e-8
omega_V2,2.11389993453461e-8
a,1.37112344611294
b,0.0429088217582365
