parameter,value
Cl_pop,13.4736880605317
V1_pop,25.2508201021446
beta_V1_ANTU_1,-0.203959548280666
beta_V1_logtCLCRMLMIN,-3.04314785644568
beta_V1_logtPROGDL,-2.06377484545
Q_pop,23.4
beta_Q_LMP_1,0.969711824433537
beta_Q_logtAGEA,1.33525558923975
beta_Q_logtALBGDL,17.7081540688246
beta_Q_logtPROGDL,-17.6174597452409
V2_pop,2.97869014062827
beta_V2_ANTU_1,-0.0375542003630649
beta_V2_SEXF_1,4.39904528553235
beta_V2_logtHCM,34.4863074182367
omega_Cl,0.257285771644272
omega_V1,0.330480153276065
omega_Q,3.40986067445665e-8
omega_V2,4.14232687308999e-8
a,1.42780518591139
b,0.0423374114878258
