iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,beta_Cl_tSCRMGDL,omega_Cl,omega_Q,omega_V1,omega_V2
1,705.269,1,20.56,24.431,12.7157,1,0.3,-0.410671,1,1,1,1
2,694.046,1,19.4209,24.0224,14.1198,0.95,0.285,-0.436411,0.974679,0.974679,0.974679,0.974679
3,681.63,1,19.7843,24.9812,14.5839,0.9025,0.27075,-0.427267,0.95,0.952707,0.95,0.996908
4,674.663,1,21.3313,26.3858,15.4979,0.857375,0.257212,-0.500733,0.925945,0.935321,0.925945,0.971666
5,654.367,1,20.5862,22.6381,16.1946,0.814506,0.244352,-0.494541,0.9025,0.913177,0.9025,0.964226
6,647.536,1,19.3676,22.8793,14.208,0.773781,0.232134,-0.431682,0.879648,0.911342,0.879648,0.958037
7,645.213,1,18.1969,22.3589,12.4074,0.735092,0.220528,-0.379985,0.857375,0.954822,0.857375,0.978913
8,639.478,1,19.4241,22.907,14.4749,0.698337,0.209501,-0.424869,0.835666,1.00262,0.835666,0.964811
9,620.907,1,19.0587,22.4325,13.9221,0.66342,0.199026,-0.406968,0.814506,0.977231,0.814506,0.953708
10,620.524,1,18.297,21.2033,11.5396,0.630249,0.189075,-0.395498,0.793882,1.00572,0.793882,0.978655
11,617.665,1,17.6737,22.4369,11.6172,0.598737,0.179621,-0.364703,0.773781,1.08295,0.773781,0.953875
12,608.471,1,16.9206,21.4682,13.7281,0.5688,0.17064,-0.324118,0.754188,1.1433,0.754188,0.929723
13,592.002,1,17.4526,22.4219,10.8064,0.54036,0.162108,-0.348624,0.735092,1.11435,0.735092,0.992801
14,586.418,1,18.1726,23.7345,10.6219,0.513342,0.154003,-0.374138,0.716479,1.08613,0.716479,1.02333
15,575.991,1,18.0231,24.2221,11.1234,0.487675,0.146302,-0.367119,0.698337,1.05863,0.698337,1.03542
16,566.249,1,18.2695,26.1927,10.8906,0.463291,0.138987,-0.377107,0.680655,1.03183,0.680655,1.0092
17,559.171,1,17.9459,26.846,10.1464,0.440127,0.132038,-0.342979,0.66342,1.0057,0.66342,0.983651
18,553.556,1,18.5408,27.7691,8.97343,0.41812,0.125436,-0.370386,0.646622,0.980234,0.646622,0.958745
19,549.772,1,19.0357,28.4407,9.03327,0.397214,0.119164,-0.400435,0.630249,0.955414,0.630249,0.959633
20,555.265,1,18.4756,28.3398,9.11344,0.377354,0.113206,-0.382031,0.614291,0.931222,0.614291,0.945627
21,542.198,1,18.7558,28.172,9.65341,0.358486,0.107546,-0.386169,0.598737,0.907643,0.598737,1.04756
22,541.932,1,18.6115,27.9031,8.18809,0.340562,0.102168,-0.385798,0.583577,0.884661,0.583577,1.03771
23,539.578,1,18.5363,27.6783,8.98818,0.323534,0.0970601,-0.384775,0.5688,0.862261,0.5688,1.07692
24,529.045,1,18.4766,27.4801,10.078,0.307357,0.0922071,-0.373096,0.554398,0.840428,0.554398,1.04965
25,513.693,1,18.7008,27.7846,9.41066,0.291989,0.0875967,-0.386834,0.54036,0.819148,0.54036,1.02307
