iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,beta_Cl_tSCRMGDL,omega_Cl,omega_Q,omega_V1,omega_V2
1,694.656,1,20.56,24.431,12.7157,1,0.3,-0.410671,1,1,1,1
2,688.602,1,20.2673,25.6795,12.0019,0.95,0.285,-0.440895,0.974679,0.987316,0.974679,0.974679
3,671.327,1,19.1242,27.9753,12.1534,0.9025,0.27075,-0.358183,0.95,0.962316,0.95,0.95
4,655.514,1,19.132,29.4905,11.1531,0.857375,0.257212,-0.357812,0.925945,0.93795,0.925945,0.925945
5,643.14,1,17.6289,29.6208,9.69135,0.814506,0.244352,-0.304634,0.9025,0.914201,0.9025,0.9025
6,637.068,1,18.5878,28.0281,9.61096,0.773781,0.232134,-0.347128,0.879648,0.895042,0.879648,0.879648
7,640.985,1,19.1876,28.1635,9.0985,0.735092,0.220528,-0.388537,0.857375,1.02825,0.857375,0.857375
8,627.485,1,18.8448,28.0448,10.2611,0.698337,0.209501,-0.381728,0.835666,1.09368,0.835666,0.835666
9,618.869,1,18.2426,28.9616,9.51526,0.66342,0.199026,-0.344641,0.814506,1.06598,0.814506,0.814506
10,623.428,1,18.2945,28.5302,8.59014,0.630249,0.189075,-0.355468,0.793882,1.24517,0.793882,0.793882
11,616.464,1,18.5005,29.952,8.05926,0.598737,0.179621,-0.368499,0.773781,1.41354,0.773781,0.773781
12,608.438,1,18.1357,28.7463,8.37355,0.5688,0.17064,-0.35401,0.754188,1.37775,0.754188,0.754188
13,602.034,1,17.9298,29.3668,8.79115,0.54036,0.162108,-0.334122,0.735092,1.34287,0.735092,0.818359
14,602.63,1,17.8547,29.8237,8.31844,0.513342,0.154003,-0.325967,0.716479,1.53488,0.716479,0.817791
15,586.538,1,18.3633,29.9587,7.92736,0.487675,0.146302,-0.36225,0.698337,1.49602,0.698337,0.880328
16,585.386,1,18.3043,29.7373,8.92924,0.463291,0.138987,-0.351484,0.680655,1.47928,0.680655,0.858038
17,574.736,1,18.3067,29.8709,8.78313,0.440127,0.132038,-0.36041,0.66342,1.44182,0.66342,0.836312
18,576.652,1,18.0135,31.057,8.9152,0.41812,0.125436,-0.344276,0.646622,1.40531,0.646622,0.90213
19,569.569,1,18.4552,31.1113,10.1505,0.397214,0.119164,-0.360232,0.630249,1.42963,0.630249,0.879288
20,569.01,1,18.445,30.9922,10.3472,0.377354,0.113206,-0.366254,0.614291,1.78245,0.614291,0.885667
21,562.886,1,18.4533,30.6008,10.8942,0.358486,0.107546,-0.361618,0.598737,1.73732,0.598737,0.870702
22,545.379,1,18.7044,28.8708,10.4641,0.340562,0.102168,-0.376885,0.583577,1.69333,0.583577,0.848655
23,554.998,1,18.311,29.3823,11.7192,0.323534,0.0970601,-0.363216,0.5688,1.68451,0.5688,0.861927
24,540.732,1,18.1833,29.4043,12.2635,0.307357,0.0922071,-0.353679,0.554398,1.86598,0.554398,0.840103
25,539.687,1,18.2324,30.7124,12.2365,0.291989,0.0875967,-0.356372,0.54036,1.81873,0.54036,0.818831
26,519.342,1,18.4537,29.9216,11.6853,0.93468,0.0798426,-0.364271,0.526678,1.77268,0.526678,0.816036
27,512.931,1,18.0897,30.164,12.7321,0.887946,0.0758504,-0.347763,0.513342,1.7278,0.513342,0.795373
28,520.965,1,18.5664,31.6818,9.12934,0.843548,0.0720579,-0.369252,0.500344,1.97335,0.500344,0.899639
29,513.62,1,18.2592,30.9054,10.0069,0.801371,0.068455,-0.356442,0.487675,1.92339,0.487675,0.915371
30,502.527,1,18.3611,30.8917,10.1944,1.0663,0.0626697,-0.359169,0.475327,1.87469,0.475327,0.892193
31,507.336,1,18.6894,30.0058,9.55516,1.23667,0.0565339,-0.380742,0.463291,1.83869,0.463291,0.90111
32,504.042,1,18.6364,29.3818,8.46361,1.31435,0.0540652,-0.373785,0.45156,1.79213,0.45156,0.878293
33,503.509,1,18.5148,29.2445,8.1762,1.35513,0.0532179,-0.364304,0.440127,1.74675,0.440127,0.856054
34,500.576,1,18.5904,29.3911,8.08037,1.39234,0.0506314,-0.370979,0.428982,1.70252,0.428982,0.848769
35,511.516,1,19.0148,28.749,9.47738,1.33635,0.0583237,-0.386029,0.41812,1.70861,0.425826,0.872247
36,505.876,1,19.008,28.8489,8.51683,1.29292,0.0605515,-0.384271,0.407533,1.66535,0.415044,0.874512
37,505.421,1,18.4402,29.2553,8.48294,1.25086,0.0596211,-0.361463,0.397214,1.7114,0.421869,0.852369
38,508.274,1,18.6311,29.1561,9.48862,1.37378,0.0583273,-0.379023,0.387157,1.66806,0.442586,0.830787
39,501.069,1,18.3564,29.6151,9.85127,1.25391,0.060044,-0.366898,0.377354,1.75428,0.431379,0.809751
40,502.986,1,18.4968,29.3089,10.0483,1.25395,0.0608231,-0.369105,0.367799,1.91007,0.420456,0.789247
41,501.826,1,18.4999,28.93,9.89889,1.41574,0.0534951,-0.371539,0.358486,1.8617,0.40981,0.782216
42,501.82,1,18.6185,28.5479,10.0546,1.34142,0.0567045,-0.372637,0.349409,1.81456,0.399433,0.809523
43,491.568,1,18.3983,27.9112,9.68549,1.29966,0.054231,-0.364184,0.340562,1.76862,0.403413,0.789026
44,491.347,1,18.5177,28.4576,8.72566,1.29973,0.056947,-0.368163,0.331938,1.72383,0.393198,0.769047
45,495.363,1,18.4453,28.8553,8.51235,1.3531,0.0608486,-0.364898,0.323534,1.68019,0.383242,0.749574
46,491.278,1,18.6422,28.9027,9.03876,1.38767,0.0565597,-0.375188,0.315341,1.63764,0.373538,0.730595
47,487.46,1,18.359,28.926,9.09374,1.31829,0.0537317,-0.361596,0.307357,1.76689,0.369303,0.712096
48,487.136,1,18.7678,29.0447,9.15513,1.22664,0.0561596,-0.380841,0.299574,1.72215,0.389845,0.777815
49,491.304,1,18.5398,29.0066,9.70654,1.36061,0.0530607,-0.373588,0.291989,1.74379,0.388384,0.75812
50,499.567,1,18.1729,29.7139,9.72369,1.50783,0.0510398,-0.345757,0.284596,1.77409,0.389488,0.755417
51,501.191,1,18.1353,29.4358,11.1028,1.55673,0.049037,-0.342491,0.27739,1.8419,0.379626,0.840758
52,492.615,1,18.7184,29.2169,10.5795,1.4789,0.0465852,-0.37208,0.270366,1.92514,0.370013,0.895106
53,484.562,1,18.7291,29.2553,9.87956,1.45529,0.0460655,-0.375615,0.26352,1.87639,0.360644,0.872442
54,491.653,1,18.7755,29.2441,9.58811,1.45536,0.0475716,-0.374591,0.256848,1.90644,0.351513,0.850351
55,484.176,1,18.0916,29.0252,9.64534,1.45534,0.0467737,-0.344564,0.250344,1.85817,0.35584,0.82882
56,488.917,1,18.3408,30.0622,10.1979,1.45545,0.0517247,-0.360364,0.244005,1.81112,0.370582,0.807833
57,492.394,1,18.3312,29.8794,9.13578,1.4265,0.0516387,-0.364493,0.237827,1.76526,0.380076,0.820672
58,480.72,1,18.4679,30.0435,10.5462,1.39585,0.0480775,-0.36115,0.231805,1.72056,0.390969,0.799892
59,480.192,1,19.0449,30.0916,9.69314,1.50166,0.0424214,-0.388724,0.225936,1.677,0.409239,0.779639
60,483.575,1,18.9613,30.0769,8.64525,1.45114,0.0438803,-0.380298,0.227116,1.72147,0.408904,0.759898
61,479.246,1,18.7221,28.8409,10.0086,1.50182,0.0416387,-0.377332,0.221366,1.67788,0.43069,0.740657
62,480.529,1,18.796,28.4237,9.55223,1.50187,0.0447174,-0.37627,0.222522,1.6354,0.427687,0.721903
63,479.541,1,18.9501,28.4394,9.86868,1.45598,0.0445831,-0.384142,0.22064,1.59826,0.416858,0.703624
64,484.362,1,18.1116,28.754,9.6956,1.5324,0.0468787,-0.349123,0.217211,1.55779,0.406303,0.685808
65,486.404,1,18.5698,29.1376,9.05082,1.39397,0.0503355,-0.376065,0.219321,1.52425,0.408022,0.770534
66,485.293,1,18.4203,29.8072,8.50439,1.39401,0.0520893,-0.368663,0.216465,1.48565,0.397691,0.806292
