rep,id,eta_Cl,eta_V1,eta_Q2,eta_V2,eta_Q3,eta_V3
4,4,-0.0893353270652248,-5.48531977553249e-8,1.1031689713782e-7,1.87172979387531e-7,-4.61859609982808,1.57447601640685e-8
5,4,-0.126345842188313,9.48466863867181e-9,5.50130424567669e-8,-1.34183954289069e-8,-2.41730776269315,-2.42749203062807e-8
6,4,-0.093606280215697,7.21645386805413e-9,-3.11964100228718e-7,-1.06617856900542e-7,-1.90936653618194,1.27890958763621e-8
7,4,-0.0735435295080315,-3.55291621492665e-8,-1.30206047716902e-7,1.59528985735051e-7,-4.30002254309519,-4.98021129228056e-8
8,4,-0.165891939920703,-7.30932213458146e-9,3.53524252334467e-8,2.36670613611646e-7,-4.53633210856805,2.40683128773793e-8
9,4,-0.145767656896916,4.09372302305886e-9,2.62976758294475e-7,-1.89578663758099e-8,-3.80717069974856,2.74235479395559e-9
10,4,-0.0610640278608572,-2.13344638222162e-8,2.3285478621931e-7,1.2328551520985e-7,-0.55404084379233,9.56492188617337e-9
1,5,-0.180769216340553,3.0354924269658e-8,1.03868632811396e-7,-1.24129351064873e-7,0.909053245749536,1.90731864641158e-8
2,5,-0.135889900481459,7.16695431060017e-9,8.49047914992729e-9,7.57495323689661e-8,0.619663918562008,1.50413237221953e-8
3,5,-0.0719241717308545,3.74746652053856e-8,4.26492217516334e-8,-5.19580370442777e-8,1.20512155187758,-1.47352642735302e-9
4,5,-0.12681802865468,5.49420301847983e-8,1.41689055865224e-7,-1.29866406977365e-7,0.333490676297556,-2.90304589385257e-8
5,5,-0.196869123963213,-5.2136873248852e-8,1.34414008133088e-7,-5.26915131241422e-8,-0.17382364086165,2.96703192470663e-8
6,5,-0.0651038362270352,-5.52789685675852e-9,2.25225748571891e-8,5.32836859875858e-8,0.451205449088206,-3.87638491316215e-8
7,5,-0.0368690029533584,1.16964615420128e-8,-1.20288918466535e-7,9.13812084913584e-8,1.05362056070774,1.54769718008635e-8
8,5,-0.165595195299364,3.9668214952159e-8,2.3333165674608e-8,-6.33365745746729e-8,0.863474691018921,1.96281440844102e-8
9,5,-0.0679075869649132,-1.76856494523688e-8,-1.27896639390219e-7,4.25597754629184e-8,1.04813650392953,-8.53885388493538e-9
10,5,-0.20513556869534,-7.247629982185e-9,1.41121548285099e-8,-6.46778620361538e-10,-0.905489063829245,-7.8652312027247e-9
1,6,0.027184890497767,-2.76128349216121e-8,8.4985574254997e-8,-1.78979939466649e-8,0.564726293947024,9.53046144572922e-9
2,6,0.0767806482253398,-4.10796184333736e-8,-2.92647426459351e-9,-5.48422554631326e-8,1.11511323393686,4.01778656972344e-8
3,6,0.0482260315150417,2.2712714157074e-9,1.66873156923008e-7,1.61236578260572e-8,1.32370496051773,1.92104593382381e-8
4,6,0.106016862658109,8.53403905845223e-8,1.35527141850832e-7,4.13395208629144e-8,1.19625277576911,4.60929288231108e-8
5,6,0.0267001142581909,-8.07913791450705e-8,-8.82040393375919e-8,5.15657510298495e-8,1.35582135036818,3.07450244280532e-8
6,6,-0.0101268778466938,1.59890421863428e-8,2.04461663179859e-8,-4.82004822639186e-8,1.22962436949865,-4.32504810394674e-9
7,6,0.0275143913482103,5.13190147607015e-9,1.34048203012986e-7,-5.09911874118075e-8,1.35913726176975,-4.08900651900956e-8
8,6,0.0844081152755654,8.06815329343168e-8,1.70223873508073e-7,-1.5596868059128e-8,1.66758507500935,-2.00103987768228e-8
9,6,0.117650667026477,5.03271047625159e-8,2.0181638755354e-7,-6.48427233827534e-8,1.01162820475139,-1.79691076052135e-8
10,6,0.142845091276538,-5.66241700730459e-10,-9.44385040788095e-8,-2.45547982861541e-7,1.24787517212626,1.37085701030695e-8
1,7,-0.48971733605152,-3.32132682950023e-8,-6.63278187804822e-8,1.00673909096388e-7,4.63778418423154,5.08367051126116e-9
2,7,-0.417859029894801,8.76039504324088e-8,3.21079049404716e-8,-1.86046791547777e-7,2.86010841504482,-3.39360802157027e-9
3,7,-0.427966973187187,1.60483463571189e-8,-1.10703169587804e-8,1.84592403328336e-7,3.30774023918351,-5.2624298967455e-9
4,7,-0.393949769746048,4.95445506340682e-9,-1.10015931282304e-7,1.09280435612031e-8,5.09029953647268,-2.19173498931639e-8
5,7,-0.395219737926833,-6.26111803740352e-8,-4.77608979023273e-8,3.44838632164777e-9,3.46560940844229,-4.15792912276288e-9
6,7,-0.415823922720854,8.81524787675602e-9,-7.81997280427153e-8,-6.43790568597522e-8,2.45979918303616,7.43598684688288e-9
7,7,-0.377687005030854,-3.38299830759336e-8,2.02937212545894e-8,9.29100685825639e-8,2.99470244968285,1.33931749221055e-9
8,7,-0.504270413618359,-1.71551460744494e-8,1.19491982156505e-7,-9.7307314326491e-8,3.56922350851665,-1.12774670062848e-8
9,7,-0.464914372515772,-4.79805732322427e-9,7.94857055176807e-8,6.16048138150985e-8,3.75575059376294,2.51274830755966e-8
10,7,-0.387593105947714,-1.55358675947749e-8,5.50083025295402e-8,8.63927618542431e-8,4.30914915465868,-1.04095371834491e-8
1,8,-0.221140378392598,2.06709171467708e-8,1.16056587692602e-7,4.46528256348986e-8,-1.96906588438825,3.01474863903551e-8
2,8,-0.189783859130799,1.56273469752567e-8,-2.69777105457865e-8,9.50149048050335e-8,-3.21259614975476,4.74577321367415e-9
3,8,-0.277135872541486,1.4711871089374e-8,-2.06350029093857e-7,-1.48450732112096e-7,-1.47895098540872,-2.63662316511221e-10
4,8,-0.211976062135905,2.43705555325369e-9,6.98309303759814e-8,-1.35138175532129e-8,-1.0124546054585,2.92423321236438e-8
5,8,-0.246456966031172,4.61942930144003e-8,-3.07887160277146e-8,1.69167075588786e-7,-1.80106153079857,4.33038363807401e-8
6,8,-0.289283418288417,-5.922348553887e-8,5.17279053916179e-8,-8.12756935764613e-8,-1.27180088392606,-6.0333165678553e-9
7,8,-0.172581319407765,-3.79153922457678e-8,-2.89149036189366e-8,3.61811870108047e-8,-4.26517464905239,2.03103309728111e-8
8,8,-0.232076990468252,-1.12379357309308e-9,1.54761729731817e-7,6.33041286476788e-8,-3.52797422050131,3.35540165194835e-8
9,8,-0.352716532785358,3.44380591677339e-8,1.77729802466874e-7,-8.39968270593211e-8,-3.29965870742197,-2.73602706407284e-8
10,8,-0.348144859013412,2.40639973674717e-8,-3.65627941509599e-8,5.30805490423632e-8,-0.791978151694735,-3.7865193132131e-8
1,9,0.312354058329212,-1.00115120511186e-7,-3.91741264375216e-8,-1.05230382637038e-8,-1.22684769254007,-1.16230632442564e-8
2,9,0.256776878439334,-2.10624161766657e-8,4.67441166474337e-8,1.43965848468734e-7,-1.96422208894777,-4.5057844810155e-9
3,9,0.253542063518759,-8.32526566855868e-9,5.30568898064827e-8,-3.47592133062712e-8,-0.866441220495697,1.18408804803607e-8
4,9,0.228404257891335,-5.37543019006296e-8,6.21383676360496e-8,7.08977298172333e-8,-2.62741642762331,-1.3534538993201e-9
5,9,0.264026428133427,6.81001823127302e-9,6.71501074501754e-8,-1.24060088283876e-7,-1.97412750261916,7.57579776920515e-9
6,9,0.152079932571468,2.28955810933655e-8,3.96471441491614e-9,6.85113410905303e-8,-3.42183838313352,-2.71159251012518e-8
7,9,0.242395521418675,-4.67864114968824e-9,-3.25539703047849e-8,6.48547534946525e-8,-4.7693893884863,-8.25285273649461e-9
8,9,0.20322316329929,-1.56503929480396e-8,-4.68914992271413e-8,1.33391206969679e-7,-1.69188842889538,-3.35750451734986e-8
9,9,0.218361425187164,-4.6886663827259e-8,-1.87304043686183e-7,1.35506792717982e-8,-4.01079642894836,6.17655923350301e-9
10,9,0.246993312848562,-5.87137614381805e-8,-7.97842389495457e-8,1.68157028551767e-8,-1.57043952889723,1.02198657398854e-8
1,10,0.177013869241498,-1.70576300695443e-8,-5.28501623380182e-8,-1.0171738713029e-7,-0.0459865682179266,8.56936859772842e-9
2,10,0.388954073382018,-3.67472805117187e-8,1.08029021786643e-7,1.78330741320631e-7,0.211878290987359,-9.18577540612702e-9
3,10,0.249639506142455,-3.42213313391461e-8,-3.17440330497539e-8,2.20402607364545e-8,0.466319822156347,1.0250139538734e-8
4,10,0.294412989667579,-5.88514716182767e-8,-1.06040689315926e-8,7.69564479678433e-8,0.691303504696061,7.85641046704702e-9
5,10,0.165045568478559,-2.54837465588487e-9,5.39159228890183e-9,-1.49905858140792e-7,0.227217517736017,1.39086340251543e-9
6,10,0.306516520727984,4.17455333976424e-8,-5.09073942507273e-8,9.47124479297464e-8,0.473073960667964,3.11420230980816e-8
7,10,0.296247556118409,8.76314529707005e-9,-5.08671776999396e-8,2.412634720706e-8,0.452202537018589,-2.66027879320743e-8
8,10,0.341352795708771,-1.87271826603589e-8,-1.14993837590545e-7,3.16305803968264e-8,0.517638228766787,-1.99277682976965e-8
9,10,0.248648889348137,7.28181471195998e-9,-1.30423823694654e-7,2.23784880566437e-8,-0.35275767064721,-6.3631321879817e-9
10,10,0.173273367164838,-3.3064359744263e-8,2.79606449489368e-8,-1.35802850321552e-7,0.0820916329424473,3.11693626491426e-9
1,11,0.162162239528772,2.16139745242482e-8,-6.34087136546999e-8,-2.01654907720462e-8,1.47065677389577,1.44843686944282e-8
2,11,0.147821386113373,-6.52342685866503e-8,5.51599764871565e-8,3.10208586807295e-8,2.31848538800688,6.13789538041683e-9
3,11,0.0493312895042025,2.46171685561077e-8,1.57985876684086e-7,-4.29496063904196e-8,1.72678986646028,-6.4690065024359e-10
4,11,0.168999412748888,-2.87727657808607e-8,2.55237501281546e-8,9.64074483656027e-8,1.58172853990577,2.43532859184142e-8
5,11,0.0666421537079623,-1.29825568806635e-8,1.45594190685963e-7,-4.2945834348013e-8,1.48861924977004,3.45315924278639e-9
6,11,0.163205676485818,-4.43506934385803e-9,-8.07475192761233e-8,1.85630265765324e-8,2.27433162731022,-3.09867649509445e-8
7,11,0.12414890729794,-1.1938259694894e-8,2.30345481493838e-8,-1.76295119797837e-7,1.9662142313948,2.6709671746727e-8
8,11,0.0831038744042753,1.83711485860688e-8,-2.9455660996996e-8,4.91521002539433e-8,2.12393311111977,-1.72662270943914e-8
9,11,0.126902428506177,4.44954473976378e-8,5.66276026697443e-8,-2.50234702988649e-8,2.03501680137768,-2.61078858691393e-8
10,11,0.0660760929847404,3.61838686687525e-9,1.52880781121841e-7,-3.68943298887882e-8,1.59786023689562,-1.87868546565197e-8
1,12,0.0100450410121962,5.9043229661054e-8,-1.25472018202809e-7,-1.46829180259659e-8,-0.617980648039451,-3.00512524746857e-8
2,12,0.0870447773108132,-1.12541170183282e-8,2.89190689861544e-8,-4.64289807710345e-8,-0.558394721597527,-1.06375568076281e-8
3,12,0.177699135841201,4.01260332697801e-8,2.25866903298341e-7,-7.00551066756674e-8,0.139023526326148,-1.07309941469063e-8
4,12,0.0422022190789738,-5.21188942114481e-10,1.13794549535571e-7,5.6796184475198e-8,-0.740828684577129,2.13025728272713e-8
5,12,0.141820089533787,3.11173291160523e-8,-2.97399962642537e-7,1.33492364602398e-7,0.500390117459627,-2.97488974834392e-8
6,12,0.0221304798492707,3.86530096890959e-8,6.52474223468604e-8,-1.66370696425722e-7,-0.651794071223682,-2.46057594990468e-8
7,12,0.0651755731158287,-6.75927591362386e-8,6.77165615268982e-8,-6.06239087652353e-8,0.281172425415458,-8.83604060181753e-10
8,12,0.0691946413571787,2.28607098367663e-8,7.14458097550567e-8,-6.57467580898488e-8,-0.175663213568935,-7.06750745568206e-9
9,12,0.0959624830786753,-5.93153967828089e-8,-2.04235152973412e-8,-3.26286117444005e-8,-0.738576265868106,-2.38849857560062e-9
10,12,0.173539648283718,1.04634328560318e-8,-3.2922849747407e-7,-4.07559322780621e-8,0.464841252239579,-8.98869867024023e-9
1,13,-0.20457308288729,1.34757268419148e-8,2.98460338642041e-7,-1.93987741382107e-8,3.46997870037723,-4.63977566621865e-9
2,13,-0.0915513886139571,-3.72122440533458e-9,2.97834784566069e-9,5.24317403931849e-9,2.67332182929421,3.23341772267262e-9
3,13,-0.222279512832206,-5.50915550587137e-8,-8.45068708161556e-8,-4.41339749174963e-8,3.36877878881074,4.99864227337529e-10
4,13,-0.105842492610093,-1.77825490103527e-8,-5.45890922214149e-8,-5.61717866548763e-8,2.83212149352742,1.83049777335566e-8
5,13,-0.145906036176507,8.71523230285583e-8,-9.92648819699527e-9,9.74080560764443e-9,2.77319723917695,2.31828009890933e-8
6,13,-0.2121345420792,-3.18381885374088e-8,1.47368339009659e-7,-9.47994715769469e-9,2.4681080082042,4.55245303093157e-9
7,13,-0.277683309162489,3.24812613804941e-8,1.67555959702736e-7,4.50115598409544e-8,2.39482766739379,2.50503490656196e-8
8,13,-0.178265476237039,4.94941435980317e-8,8.72271546039934e-8,-4.49976292868818e-8,3.83589573990325,-1.50754455908819e-8
9,13,-0.195535907785224,-7.00192313358173e-9,1.08596328592853e-7,-8.9523850164315e-8,3.03019377554549,-2.97521740423033e-8
10,13,-0.193134197501363,1.17554256482266e-8,2.94241103438901e-8,-3.19476913484634e-8,3.46648952202738,-4.1792409520325e-8
1,14,-0.220273730022955,1.05809008120586e-8,-3.179796224275e-8,-9.97957448917725e-10,-0.0194734178253984,4.52364238415685e-8
2,14,-0.32169455267437,-1.12638468564674e-8,-3.60963008200191e-9,-1.12719991605892e-7,-1.55021214873073,-1.48662616409072e-8
3,14,-0.23460292546463,3.33859786477786e-8,4.16700309754532e-8,-4.88910803560116e-8,0.164097077695936,-2.91853250093271e-8
4,14,-0.25281494424357,-3.82954854222949e-9,-2.54410797072508e-7,-2.06619682903395e-8,-0.864990174783263,9.26603022661884e-9
5,14,-0.2491425262581,-1.04280606247658e-8,5.39754181189274e-8,-3.43161596489681e-8,-0.282510187125575,-2.79790798077587e-8
6,14,-0.280810778073308,5.85204188721086e-8,5.75194438303933e-8,-8.99626697400268e-8,-1.43404588469188,1.38372382779616e-8
7,14,-0.25080524655401,3.09656263341975e-11,-1.66515904519689e-10,1.38431728935325e-7,-3.41663132225781,-2.60928552562216e-8
8,14,-0.284930339821704,2.19607193282426e-8,-7.74765371078062e-8,2.60094776254028e-8,-2.58942080987231,2.00632307098212e-8
9,14,-0.310677307870756,-2.61340895989452e-8,3.29913595806691e-8,-5.7580656919227e-8,-1.69275922332386,2.63998295623217e-8
10,14,-0.268679832911169,1.8434956071259e-8,-8.39598907930707e-8,5.19051797364481e-8,-0.48798222324023,-6.65619387538534e-9
1,15,-0.08307317712179,2.97425864324954e-8,-9.47701595627036e-8,-7.59621127583449e-8,-1.31233219983562,-2.08349354226877e-9
2,15,-0.21481290857448,5.38122142505841e-9,-1.66530271089164e-7,-8.92916112441822e-9,-3.06299372484687,8.0976242913384e-9
3,15,-0.142522762673604,-3.2417715236692e-8,-1.22382588969857e-7,6.8052715432672e-8,-3.58212996900031,-1.49343192529651e-8
4,15,-0.170862662825279,-7.60486157608382e-8,2.11541622940905e-7,-1.29048185746341e-8,-1.79583000894877,-3.1056918907325e-8
5,15,-0.0954505740532462,-7.37198464760633e-8,-7.97122408918872e-8,-4.42757065594738e-9,-0.583138165172931,1.26010463352139e-8
6,15,-0.126501320446426,2.24984222455324e-8,2.13269759984946e-7,-9.45753328555089e-8,-0.20242173239046,2.62984152357769e-9
7,15,-0.136397655956646,-1.83716758295647e-8,7.70627630521341e-8,-4.54617146639284e-8,-1.16259812848678,8.55596076046155e-9
8,15,-0.100317802686402,3.99287573919324e-8,5.7240132565291e-8,5.81947122365685e-8,-1.43429938923665,-1.23570370911786e-8
9,15,-0.169216666465672,-3.4837319918979e-8,7.87145261722501e-9,3.87010091422676e-8,-7.05688982856018,-1.28852643998802e-8
10,15,-0.0910634976178319,-2.79013177714169e-8,1.73488602368593e-7,-1.13783405225182e-7,-1.37485511753495,-5.16930090509998e-10
