iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,50.9306,1,13.5016,36.5315,21.7629,16.3975,1.54598,0.0572365,0.257881,1.665,6.78912e-08,0.72094
2,37.2816,1,13.849,30.0102,21.7629,21.9411,1.45469,0.0613969,0.292625,1.75646,7.31407e-08,0.607353
3,37.9319,1,13.9659,28.7772,21.7629,21.5549,1.45471,0.0624475,0.292074,1.86242,6.73166e-08,0.617346
4,42.5542,1,13.9873,27.976,21.7629,23.3897,1.42986,0.0618529,0.29292,2.00088,7.6559e-08,0.636355
5,50.1098,1,13.8283,34.8472,21.7629,24.9484,1.46711,0.065902,0.297987,1.98743,7.58666e-08,0.623957
6,45.4466,1,13.8494,29.9536,21.7629,23.4901,1.47029,0.0640987,0.287488,1.96176,6.858e-08,0.659123
7,44.4881,1,13.8872,32.9078,21.7629,22.0504,1.5225,0.0614792,0.290181,2.14867,6.1759e-08,0.639887
8,40.1079,1,14.0197,29.2984,21.7629,22.6673,1.44974,0.0661673,0.295437,2.09368,5.36052e-08,0.632951
9,43.9474,1,13.9553,32.3779,21.7629,21.7704,1.51317,0.064545,0.299202,2.25522,5.34662e-08,0.602372
10,52.9066,1,13.9751,41.4771,21.7629,21.1579,1.5855,0.0657061,0.310645,2.10265,5.41128e-08,0.668096
11,56.8632,1,13.8445,40.541,21.7629,22.8393,1.58555,0.0705625,0.299899,2.25233,4.83955e-08,0.694612
12,38.9395,1,13.9109,38.0484,21.7629,22.5527,1.50227,0.0673058,0.290836,2.34292,4.02553e-08,0.612588
13,31.7255,1,14.1104,35.5569,21.7629,19.9776,1.50223,0.0670128,0.299233,2.29101,3.28545e-08,0.623237
14,21.0561,1,14.064,32.1704,21.7629,20.7935,1.40403,0.0653217,0.295615,2.27131,3.18884e-08,0.597131
15,24.2544,1,13.9252,36.64,21.7629,21.9027,1.44463,0.0642433,0.292828,2.3014,3.4644e-08,0.570235
16,26.3974,1,13.9006,33.3807,21.7629,22.5147,1.47803,0.0637674,0.286698,2.3564,3.44825e-08,0.585557
17,23.0257,1,13.9267,29.3768,21.7629,22.2792,1.54321,0.0594421,0.297613,2.28901,3.26974e-08,0.560053
18,23.1697,1,13.9159,29.661,21.7629,22.6104,1.54322,0.0581582,0.295351,2.19356,3.33033e-08,0.596229
19,28.8285,1,13.9627,36.291,21.7629,25.0266,1.56481,0.0618505,0.296808,2.11479,3.7274e-08,0.572142
20,23.3328,1,14.0417,33.4437,21.7629,25.0693,1.46172,0.0608548,0.295189,2.21824,4.12637e-08,0.539188
21,25.9217,1,13.976,32.9944,21.7629,24.6245,1.46167,0.0585426,0.307682,2.32256,4.71939e-08,0.537758
22,29.212,1,13.7928,29.849,21.7629,23.9601,1.39906,0.0639817,0.29027,2.29342,4.39564e-08,0.590341
23,37.4012,1,13.8083,36.1954,21.7629,22.9399,1.3991,0.0651981,0.291164,2.40245,4.67539e-08,0.650502
24,38.7671,1,13.8502,36.2139,21.7629,21.3517,1.48159,0.0625786,0.285461,2.30514,5.14015e-08,0.627645
25,39.8706,1,14.0292,32.4809,21.7629,22.1859,1.51391,0.0674695,0.289311,2.15721,4.56852e-08,0.601066
26,49.9269,1,13.872,33.5273,21.7629,21.7235,1.51401,0.0713031,0.286701,2.25582,4.93841e-08,0.635072
27,37.1597,1,13.976,30.3104,21.7629,23.2755,1.46074,0.0679847,0.278439,2.13297,4.93963e-08,0.588905
