parameter,value,se_sa,rse_sa
Cl_pop,20.6235696066284,4.08084190734165,19.7872724517587
beta_Cl_tSCRMGDL,-0.414516869446778,0.183984357494279,44.3852520983833
V1_pop,23.7123569078716,2.88767404552982,12.1779292406451
Q_pop,23.4,,
V2_pop,13.404808431933,3.95603143023024,29.5120325688964
omega_Cl,0.225074375339694,0.0435159667714948,19.3340386731356
omega_V1,0.302934417939314,0.142041463231612,46.888519369254
omega_Q,0.957360043844657,0.364252222200895,38.0475688893487
omega_V2,0.78622395167695,0.218218382903331,27.7552448558569
a,1.85756605193834,0.208642533919261,11.2320384893741
