Cl_pop,1,-0.95403,0.0043671,-0.0070453,0.0073208,0.0042106,0.0021189,0.0010853,0.022256,-0.020042
beta_Cl_tSCRMGDL,-0.95403,1,1.939e-6,-0.00097459,-0.006402,-0.0037448,-0.0025244,0.00017056,-0.018612,0.018812
V1_pop,0.0043671,1.939e-6,1,-0.17987,0.0063945,0.13668,-0.13213,0.12677,-0.050269,0.064878
V2_pop,-0.0070453,-0.00097459,-0.17987,1,-0.0076245,-0.096065,0.22942,-0.064449,-0.07812,-0.018609
omega_Cl,0.0073208,-0.006402,0.0063945,-0.0076245,1,-0.0093094,0.014378,6.1656e-5,0.0021875,-0.025913
omega_V1,0.0042106,-0.0037448,0.13668,-0.096065,-0.0093094,1,-0.33903,-0.18716,0.037061,-0.073838
omega_Q,0.0021189,-0.0025244,-0.13213,0.22942,0.014378,-0.33903,1,0.096901,-0.071992,0.0045072
omega_V2,0.0010853,0.00017056,0.12677,-0.064449,6.1656e-5,-0.18716,0.096901,1,-0.12335,0.14274
a,0.022256,-0.018612,-0.050269,-0.07812,0.0021875,0.037061,-0.071992,-0.12335,1,-0.76734
b,-0.020042,0.018812,0.064878,-0.018609,-0.025913,-0.073838,0.0045072,0.14274,-0.76734,1
