pwRes_abscissa,pwRes_cdf,iwRes_abscissa,iwRes_cdf,npde_abscissa,npde_cdf,split
-4,0,-4,0,-4,0,All
-1.91199,0.0111111,-3.6724,0.00111111,-1.84501,0.0111111,All
-1.83043,0.0222222,-3.18346,0.00222222,-1.58309,0.0222222,All
-1.64859,0.0333333,-2.97843,0.00333333,-1.44978,0.0333333,All
-1.40211,0.0444444,-2.82699,0.00444444,-1.34872,0.0444444,All
-1.38141,0.0555556,-2.78362,0.00555556,-1.28689,0.0555556,All
-1.32277,0.0666667,-2.74581,0.00666667,-1.2445,0.0666667,All
-1.2395,0.0777778,-2.7064,0.00777778,-1.20116,0.0777778,All
-1.19443,0.0888889,-2.70324,0.00888889,-1.12842,0.0888889,All
-1.10373,0.1,-2.69353,0.01,-1.09334,0.1,All
-1.06295,0.111111,-2.48524,0.0111111,-1.05541,0.111111,All
-1.00577,0.122222,-2.42456,0.0122222,-1.01658,0.122222,All
-1.00531,0.133333,-2.40028,0.0133333,-1.00138,0.133333,All
-1.00378,0.144444,-2.34659,0.0144444,-0.958817,0.144444,All
-0.95208,0.155556,-2.31605,0.0155556,-0.927673,0.155556,All
-0.900021,0.166667,-2.30871,0.0166667,-0.913213,0.166667,All
-0.822694,0.177778,-2.28246,0.0177778,-0.910125,0.177778,All
-0.810574,0.188889,-2.25796,0.0188889,-0.849297,0.188889,All
-0.79865,0.2,-2.21371,0.02,-0.845983,0.2,All
-0.758622,0.211111,-2.19229,0.0211111,-0.810757,0.211111,All
-0.748668,0.222222,-2.15758,0.0222222,-0.808161,0.222222,All
-0.746975,0.233333,-2.102,0.0233333,-0.807957,0.233333,All
-0.730592,0.244444,-2.07887,0.0244444,-0.796835,0.244444,All
-0.695757,0.255556,-2.06229,0.0255556,-0.781932,0.255556,All
-0.683428,0.266667,-2.04234,0.0266667,-0.774077,0.266667,All
-0.667367,0.277778,-2.03668,0.0277778,-0.747331,0.277778,All
-0.657469,0.288889,-2.02782,0.0288889,-0.726605,0.288889,All
-0.628493,0.3,-2.00682,0.03,-0.725212,0.3,All
-0.607895,0.311111,-1.98082,0.0311111,-0.670455,0.311111,All
-0.581258,0.322222,-1.9567,0.0322222,-0.629568,0.322222,All
-0.565448,0.333333,-1.93358,0.0333333,-0.613491,0.333333,All
-0.473648,0.344444,-1.8881,0.0344444,-0.58352,0.344444,All
-0.428357,0.355556,-1.87557,0.0355556,-0.51783,0.355556,All
-0.372972,0.366667,-1.87137,0.0366667,-0.461457,0.366667,All
-0.356395,0.377778,-1.86545,0.0377778,-0.453546,0.377778,All
-0.345328,0.388889,-1.83534,0.0388889,-0.436523,0.388889,All
-0.327702,0.4,-1.80684,0.04,-0.434132,0.4,All
-0.291391,0.411111,-1.80047,0.0411111,-0.418012,0.411111,All
-0.271434,0.422222,-1.78922,0.0422222,-0.39449,0.422222,All
-0.270805,0.433333,-1.78556,0.0433333,-0.35288,0.433333,All
-0.269003,0.444444,-1.72846,0.0444444,-0.349452,0.444444,All
-0.242316,0.455556,-1.71819,0.0455556,-0.323409,0.455556,All
-0.184235,0.466667,-1.70555,0.0466667,-0.316155,0.466667,All
-0.170297,0.477778,-1.68733,0.0477778,-0.29173,0.477778,All
