time,empiricalCdf,theoreticalCdf,piLower,piUpper,split
0.471605,0.010989,0.0222222,0,0.0444444,All
1.39906,0.032967,0.0333333,0.0111111,0.0777778,All
2.32652,0.032967,0.0617424,0.0223471,0.101124,All
3.25398,0.0989011,0.0888889,0.0444444,0.133333,All
4.18144,0.153846,0.11236,0.0670412,0.166667,All
5.1089,0.175824,0.144444,0.0893883,0.188889,All
6.03636,0.197802,0.166667,0.122222,0.222222,All
6.96381,0.208791,0.2,0.144444,0.255556,All
7.89127,0.230769,0.222222,0.166667,0.277778,All
8.81873,0.263736,0.244444,0.185354,0.3,All
9.74619,0.285714,0.266667,0.211111,0.324032,All
10.6736,0.285714,0.288889,0.233333,0.348315,All
11.6011,0.340659,0.314607,0.255556,0.377778,All
12.5286,0.384615,0.333333,0.277778,0.393258,All
13.456,0.384615,0.355556,0.3,0.411111,All
14.3835,0.395604,0.377778,0.314607,0.43015,All
15.3109,0.395604,0.388889,0.333333,0.444444,All
16.2384,0.406593,0.411111,0.355556,0.466667,All
17.1659,0.417582,0.426966,0.366667,0.477778,All
18.0933,0.43956,0.444444,0.388889,0.494382,All
19.0208,0.43956,0.455556,0.402247,0.511111,All
19.9482,0.43956,0.477778,0.422222,0.522222,All
20.8757,0.483516,0.488889,0.433333,0.53633,All
21.8032,0.494505,0.5,0.451992,0.544444,All
22.7306,0.505495,0.516854,0.466667,0.566667,All
23.6581,0.516484,0.52809,0.477778,0.577778,All
24.5855,0.527473,0.544444,0.491635,0.588889,All
25.513,0.56044,0.555556,0.5,0.6,All
26.4404,0.571429,0.566667,0.519538,0.611111,All
27.3679,0.582418,0.577778,0.522475,0.622222,All
28.2954,0.582418,0.588889,0.533333,0.633333,All
29.2228,0.604396,0.6,0.555556,0.644444,All
30.1503,0.604396,0.611111,0.566667,0.651685,All
31.0777,0.626374,0.622222,0.577778,0.655556,All
32.0052,0.626374,0.633333,0.588889,0.666667,All
32.9327,0.659341,0.644444,0.6,0.677778,All
33.8601,0.659341,0.655556,0.611111,0.688889,All
34.7876,0.659341,0.662921,0.622222,0.7,All
35.715,0.681319,0.674157,0.633333,0.711111,All
36.6425,0.692308,0.681818,0.633333,0.711111,All
37.5699,0.692308,0.688889,0.65362,0.730337,All
38.4974,0.692308,0.7,0.662921,0.733333,All
39.4249,0.692308,0.711111,0.666667,0.744444,All
40.3523,0.703297,0.722222,0.677778,0.755556,All
41.2798,0.725275,0.728805,0.688889,0.766667,All
42.2072,0.725275,0.733333,0.7,0.766667,All
43.1347,0.725275,0.744444,0.707865,0.777778,All
44.0622,0.747253,0.755556,0.719101,0.788889,All
44.9896,0.769231,0.766667,0.722222,0.8,All
45.9171,0.791209,0.775281,0.733333,0.808989,All
46.8445,0.802198,0.777778,0.744444,0.811111,All
47.772,0.802198,0.788889,0.755556,0.822222,All
48.6994,0.802198,0.8,0.766667,0.833333,All
49.6269,0.813187,0.811111,0.775281,0.844444,All
50.5544,0.813187,0.822222,0.777778,0.855556,All
51.4818,0.824176,0.831461,0.788889,0.866667,All
52.4093,0.824176,0.833333,0.8,0.876404,All
53.3367,0.857143,0.844444,0.811111,0.877778,All
54.2642,0.879121,0.855556,0.820225,0.888889,All
55.1917,0.879121,0.866667,0.822222,0.9,All
56.1191,0.89011,0.876404,0.833333,0.911111,All
57.0466,0.89011,0.877778,0.843571,0.921348,All
57.974,0.89011,0.888889,0.855556,0.922222,All
58.9015,0.901099,0.9,0.866667,0.932959,All
59.829,0.912088,0.910112,0.870833,0.933333,All
60.7564,0.912088,0.911111,0.877778,0.944444,All
61.6839,0.912088,0.921348,0.88764,0.944444,All
62.6113,0.912088,0.922222,0.888889,0.944444,All
63.5388,0.912088,0.933333,0.9,0.955556,All
64.4662,0.912088,0.933333,0.910112,0.955556,All
65.3937,0.934066,0.94382,0.911111,0.966667,All
66.3212,0.934066,0.944444,0.922222,0.966667,All
67.2486,0.956044,0.944444,0.922222,0.966667,All
68.1761,0.956044,0.955056,0.922222,0.977653,All
69.1035,0.956044,0.955556,0.932584,0.977778,All
70.031,0.978022,0.955556,0.933333,0.977778,All
70.9585,0.978022,0.966292,0.933333,0.988764,All
71.8859,0.978022,0.966667,0.944444,0.988889,All
72.8134,0.978022,0.966667,0.944444,0.988889,All
73.7408,0.978022,0.966667,0.944444,0.988889,All
74.6683,0.978022,0.977528,0.955556,0.988889,All
75.5957,0.978022,0.977778,0.955556,1,All
76.5232,0.978022,0.977778,0.955556,1,All
77.4507,0.978022,0.977778,0.966292,1,All
78.3781,0.978022,0.988764,0.966667,1,All
79.3056,0.978022,0.988826,0.966667,1,All
80.233,0.978022,0.988889,0.966667,1,All
81.1605,0.978022,0.988889,0.977528,1,All
82.088,0.989011,0.988889,0.977653,1,All
83.0154,0.989011,0.988889,0.977778,1,All
83.9429,0.989011,1,0.977778,1,All
84.8703,0.989011,1,0.977778,1,All
85.7978,0.989011,1,0.988764,1,All
86.7252,0.989011,1,0.988764,1,All
87.6527,0.989011,1,0.988889,1,All
88.5802,0.989011,1,0.988889,1,All
89.5076,0.989011,1,0.988889,1,All
90.4351,0.989011,1,0.988889,1,All
91.3625,0.989011,1,1,1,All
92.29,1,1,1,1,All
