iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,829.453,1,13.5086,26.1537,23.8987,13.1157,1.5,1.5,1.2,1.5,1.5,1.5
2,809.105,1,33.4953,25.3538,57.3896,13.4917,1.425,1.425,1.16962,1.46202,1.46202,1.46202
3,804.93,1,34.1863,34.7635,59.7001,14.9873,1.35375,1.35375,1.14,1.51749,1.425,1.425
4,805.441,1,32.678,32.7382,60.9624,17.9865,1.28606,1.28606,1.11113,1.75884,1.38892,1.38892
5,797.089,1,30.992,40.3869,63.4069,17.8915,1.22176,1.22176,1.083,1.71431,1.35375,1.37688
6,784.715,1,32.4639,46.2581,54.6657,23.0841,1.16067,1.16067,1.05558,1.6709,1.31947,1.34201
7,776.92,1,32.0884,60.9943,54.1935,22.3679,1.10264,1.10264,1.02885,1.62859,1.28606,1.35591
8,773.947,1,32.5016,54.8245,58.2204,20.0928,1.04751,1.04751,1.0028,1.58735,1.2535,1.32157
9,771.875,1,30.5605,71.2369,67.3944,21.7287,0.995131,0.995131,0.977407,1.54716,1.22176,1.50493
10,762.512,1,27.9643,75.5841,60.5701,19.0659,0.945374,0.945374,0.952659,1.50799,1.19082,1.46682
11,755.261,1,29.1762,81.2737,62.3354,13.2061,0.898105,0.898105,0.928537,1.4698,1.16067,1.42968
12,751.4,1,28.892,78.7421,62.7474,15.1501,0.8532,0.8532,0.905026,1.43259,1.13128,1.39348
13,743.809,1,27.0806,69.6774,58.6775,14.8993,0.81054,0.81054,0.88211,1.39631,1.10264,1.3582
14,737.671,1,26.2608,64.5666,51.3722,14.738,0.770013,0.770013,0.859775,1.36096,1.07472,1.45814
15,727.044,1,27.2604,52.4567,54.217,15.0964,0.731512,0.731512,0.838005,1.3265,1.04751,1.42122
16,718.306,1,26.4522,52.5993,52.8626,15.3367,0.694937,0.694937,0.816786,1.37016,1.02098,1.46885
17,712.274,1,25.8734,38.3282,56.7769,9.55007,0.66019,0.66019,0.796105,1.46346,0.995131,1.43897
18,716.248,1,23.615,37.0325,56.0779,8.52914,0.627181,0.627181,0.775947,1.6455,0.969933,1.49278
19,704.811,1,24.2278,40.2005,52.7356,6.97125,0.595821,0.595821,0.756299,1.60383,0.945374,1.45499
