Cl_pop,16.185,-0.69888,0.04468,-0.34483,0.0013106,0.0006341,-0.014766,-0.0056117,0.028898,-0.00098263
beta_Cl_tSCRMGDL,-0.69888,0.033169,-0.00040267,0.0064167,-5.3928e-5,-1.7413e-5,0.00035359,0.00032923,-0.00085901,3.8612e-5
V1_pop,0.04468,-0.00040267,4.5501,-1.1192,7.7868e-5,-0.0065631,-0.0085407,0.11129,-0.026297,0.0026971
V2_pop,-0.34483,0.0064167,-1.1192,16.642,-0.00024285,-0.030206,0.54858,-0.092491,-0.24934,0.004485
omega_Cl,0.0013106,-5.3928e-5,7.7868e-5,-0.00024285,0.0018132,-5.2234e-5,0.00050804,4.9062e-6,-0.00010329,-6.5988e-6
omega_V1,0.0006341,-1.7413e-5,-0.0065631,-0.030206,-5.2234e-5,0.0066968,-0.0098949,-0.0044578,0.0036062,-0.0003267
omega_Q,-0.014766,0.00035359,-0.0085407,0.54858,0.00050804,-0.0098949,0.1548,0.0069217,-0.031564,0.0013047
omega_V2,-0.0056117,0.00032923,0.11129,-0.092491,4.9062e-6,-0.0044578,0.0069217,0.069099,-0.010645,0.00092053
a,0.028898,-0.00085901,-0.026297,-0.24934,-0.00010329,0.0036062,-0.031564,-0.010645,0.085968,-0.0029541
b,-0.00098263,3.8612e-5,0.0026971,0.004485,-6.5988e-6,-0.0003267,0.0013047,0.00092053,-0.0029541,0.00027767
