iteration,E_Cl,sd_Cl,E_V1,sd_V1,E_Q,sd_Q,E_V2,sd_V2
1,13.9617,0.0505158,25.65,0.169778,37.6452,0.92673,21.677,0.663032
2,14.0275,0.0510217,25.5696,0.157171,35.0781,0.753443,20.8928,0.572402
3,14.0437,0.0494123,25.618,0.151419,34.9219,0.716489,20.6409,0.546845
4,14.0535,0.0482733,25.5452,0.147367,35.1273,0.710995,20.7338,0.55163
5,14.0275,0.0460164,25.5489,0.145531,35.2434,0.693937,20.7757,0.547941
6,14.0104,0.0459769,25.4896,0.143416,35.3606,0.682167,20.8787,0.538564
7,13.9966,0.0452372,25.5341,0.13856,35.1594,0.662656,20.5051,0.526652
8,14.0089,0.0449668,25.5365,0.136339,34.4662,0.646283,20.2784,0.521229
9,14.018,0.0451286,25.5522,0.134677,35.2031,0.65024,20.3542,0.52493
10,14.0171,0.0442211,25.5813,0.132811,35.0663,0.653595,20.2181,0.518164
11,14.0103,0.0438271,25.6483,0.131576,34.3504,0.643284,20.115,0.512905
12,14.0068,0.0432166,25.6679,0.131023,34.4746,0.650306,20.0813,0.506772
13,13.9934,0.0437794,25.6868,0.132927,34.1101,0.642183,20.2357,0.507177
14,13.9862,0.0437164,25.7251,0.134445,34.4864,0.649236,20.3558,0.508353
15,13.9794,0.0437035,25.6981,0.134846,35.5747,0.661337,20.4815,0.508577
16,13.9797,0.0435362,25.658,0.135255,35.9076,0.664892,20.6476,0.505598
17,13.9716,0.0433978,25.6788,0.13703,36.2685,0.672877,20.6528,0.502427
18,13.965,0.0432402,25.6621,0.1379,36.3552,0.670166,20.6713,0.499949
19,13.9723,0.0432554,25.6601,0.138833,36.4262,0.673385,20.4835,0.498515
20,13.9704,0.0433361,25.6113,0.13985,37.074,0.677813,20.342,0.494423
21,13.9741,0.0433205,25.5832,0.141415,37.5371,0.682164,20.2215,0.493084
22,13.9705,0.0431757,25.57,0.141274,37.4126,0.680648,20.1899,0.491016
23,13.9701,0.0429423,25.5445,0.141422,37.5597,0.686763,20.1502,0.491533
24,13.9736,0.0428804,25.5312,0.141584,37.503,0.686774,20.1564,0.492161
25,13.9697,0.0426608,25.5232,0.141644,37.5177,0.686591,20.2132,0.496372
26,13.9734,0.0424797,25.5103,0.141224,37.5028,0.685781,20.2806,0.497678
27,13.9747,0.0423554,25.4909,0.141224,37.5499,0.685097,20.3738,0.502317
28,13.972,0.0425618,25.4748,0.142055,37.6913,0.689752,20.4294,0.502373
29,13.9745,0.04256,25.4657,0.142316,37.9008,0.697651,20.3836,0.502206
