Cl_pop,1,-0.03266,0.024393,-0.029104,0.018212,0.050136,0.021279,4.735e-5,0.012834,-0.0031274,0.001466
V1_pop,-0.03266,1,-0.050766,0.11754,0.048035,-0.102,0.13953,-0.025996,-0.024325,-0.055161,0.058734
Q_pop,0.024393,-0.050766,1,-0.045305,0.0084052,0.041942,0.32418,0.020876,0.017204,0.022692,-0.028217
V2_pop,-0.029104,0.11754,-0.045305,1,-0.010966,-0.083119,0.0087041,-0.0069664,-0.056854,0.0051726,0.0048907
omega_Cl,0.018212,0.048035,0.0084052,-0.010966,1,0.034919,0.0062664,0.0099362,0.019168,-0.022894,0.015923
omega_V1,0.050136,-0.102,0.041942,-0.083119,0.034919,1,-0.0054127,0.17913,-0.086366,0.02532,-0.01566
omega_Q,0.021279,0.13953,0.32418,0.0087041,0.0062664,-0.0054127,1,-0.074555,-0.082847,-0.016761,0.034906
omega_V2,4.735e-5,-0.025996,0.020876,-0.0069664,0.0099362,0.17913,-0.074555,1,-0.073031,0.039889,-0.037613
a,0.012834,-0.024325,0.017204,-0.056854,0.019168,-0.086366,-0.082847,-0.073031,1,-0.42462,0.32507
b,-0.0031274,-0.055161,0.022692,0.0051726,-0.022894,0.02532,-0.016761,0.039889,-0.42462,1,-0.9806
c,0.001466,0.058734,-0.028217,0.0048907,0.015923,-0.01566,0.034906,-0.037613,0.32507,-0.9806,1
