pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-0.0645649,0.973442,-5.45961,0.00300234,-1.04652,0.293103,All
-0.0394535,1.46016,-5.0772,0,-0.838025,0.234482,All
-0.0143422,0,-4.69478,0,-0.629528,0.293103,All
0.0107692,1.94688,-4.31236,0.00600468,-0.421031,0.234482,All
0.0358805,13.1415,-3.92994,0,-0.212534,0.410344,All
0.0609919,15.0883,-3.54752,0.00600468,-0.00403702,2.52069,All
0.0861033,6.81409,-3.16511,0.00600468,0.20446,0.762068,All
0.111215,2.92033,-2.78269,0.0120094,0.412957,0.293103,All
0.136326,0.973442,-2.40027,0.018014,0.621454,0.117241,All
0.161437,0.486721,-2.01785,0.018014,0.829951,0.117241,All
,,-1.63543,0.0210164,,,All
,,-1.25302,0.0390304,,,All
,,-0.870599,0.138108,,,All
,,-0.488181,0.201157,,,All
,,-0.105763,1.45313,,,All
,,0.276655,0.37229,,,All
,,0.659073,0.162126,,,All
,,1.04149,0.0840655,,,All
,,1.42391,0.0390304,,,All
,,1.80633,0.0420327,,,All
,,2.18874,0.0330257,,,All
,,2.57116,0.00300234,,,All
,,2.95358,0.00900702,,,All
,,3.336,0,,,All
,,3.71842,0.00600468,,,All
,,4.10083,0.00300234,,,All
,,4.48325,0.00600468,,,All
,,4.86567,0.00600468,,,All
,,5.24809,0.00900702,,,All
,,5.63051,0.00600468,,,All
