parameter,value,se_sa,rse_sa
Cl_pop,20.4200764032266,3.96887561657025,19.4361447929897
beta_Cl_tSCRMGDL,-0.401559170209417,0.181157191997797,45.1134491346124
V1_pop,24.6404864127341,2.17507529125271,8.82724169815349
Q_pop,23.4,,
V2_pop,13.9920194152664,4.67243680433206,33.3935843401851
omega_Cl,0.219791937457253,0.0425859199429983,19.3755605577119
omega_V1,0.219469352721582,0.0974716351232758,44.4124129016446
omega_Q,1.23101533801483,0.484664549100228,39.3711218807242
omega_V2,0.956602272722421,0.299232023382024,31.2807142440119
a,0.400653720621747,0.0427188863936621,10.6622961911771
b,7.87306237291686e-11,0.0142662850317716,18120375980.8219
