iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,608.166,1,13.509,23.899,13.116,1,0.3,1,1,1,1
2,561.236,1,20.0838,26.4343,12.1742,1.13651,0.162759,0.584826,0.9751,0.751205,1.05009
3,544.091,1,20.0644,25.98,13.0569,1.2553,0.132346,0.572441,1.04278,0.766873,1.10379
4,529.174,1,19.8716,27.7404,13.0406,1.28468,0.115303,0.570933,1.01034,0.720816,1.15794
5,507.739,1,20.1089,28.6878,13.6596,1.33736,0.0907792,0.559812,1.1243,0.644494,1.17723
6,496.616,1,20.1,28.1918,14.9816,1.42066,0.0733783,0.567175,1.18985,0.670378,1.24102
7,486.496,1,19.8644,28.4502,13.0188,1.33676,0.0685928,0.566829,1.27886,0.651728,1.24168
8,476.706,1,20.0352,29.4191,14.1908,1.42022,0.0559752,0.569634,1.33396,0.620732,1.29132
9,473.675,1,20.0419,29.7947,16.5756,1.44287,0.0501945,0.567589,1.41798,0.621439,1.43821
10,474.277,1,19.9769,29.0581,18.7466,1.51331,0.0457391,0.570956,1.47706,0.640876,1.38241
11,467.976,1,19.9514,28.4789,23.6421,1.51321,0.0424308,0.564314,1.45357,0.647171,1.28684
12,466.302,1,19.8036,28.3119,25.1469,1.57253,0.0360915,0.572226,1.39339,0.652357,1.40047
13,458.447,1,19.9616,27.8499,23.1611,1.56779,0.0312394,0.566048,1.37605,0.66094,1.31064
14,450.719,1,19.956,29.1296,22.8307,1.49194,0.0313623,0.566866,1.31662,0.622371,1.37378
15,451.651,1,20.0465,29.3711,20.9674,1.52779,0.0298747,0.564202,1.39047,0.625363,1.28813
16,444.319,1,20.1069,29.8898,18.9541,1.49258,0.0293858,0.567646,1.28311,0.604054,1.20326
17,446.951,1,20.1189,29.9661,19.5405,1.50549,0.0290418,0.569837,1.30992,0.600527,1.30859
18,445.511,1,20.0289,30.0447,18.6632,1.50545,0.0280272,0.5691,1.34871,0.601307,1.31068
