parameter,value,se_sa,rse_sa
Cl_pop,13.6145520734999,1.02715978949933,7.54457277737878
V1_pop,18.1282772851839,9.66573227815511e-7,5.33185372559081e-6
Q_pop,63.3821049662253,21.2578006040587,33.53912056942
V2_pop,15.976014056649,2.44426851697311,15.2996142110669
omega_Cl,0.262615500030404,0.0572419071239504,21.7968501925147
omega_V1,2.208142722766e-8,3.47621389084905e-8,157.427047400932
omega_Q,1.15737123374605,0.312060922346312,26.9629063905682
omega_V2,0.520310836496115,0.127480366998748,24.5008095270951
a,3.15251159691315,1.00736676921052,31.9544191430382
r,0.65914704938368,0.220577904447052,33.4641419776206
