iteration,E_Cl,sd_Cl,E_V1,sd_V1,E_Q,sd_Q,E_V2,sd_V2
45,13.9865,0.0431273,25.4453,0.150102,36.3376,0.681294,19.1098,0.491747
46,13.9884,0.0430861,25.443,0.149582,36.2174,0.679592,19.0385,0.492515
47,13.989,0.0429518,25.4415,0.149806,36.0996,0.678293,18.9731,0.493708
48,13.9915,0.0429308,25.4376,0.15045,36.0268,0.679002,18.9417,0.496997
49,13.9929,0.0428645,25.448,0.151259,35.9103,0.680402,18.8927,0.500051
50,13.9963,0.042812,25.4586,0.151685,35.8189,0.679725,18.8902,0.501909
51,14,0.042764,25.459,0.151799,35.6988,0.679924,18.9008,0.503217
52,13.9988,0.0426791,25.4686,0.151522,35.7519,0.680708,18.9297,0.507031
53,14.0002,0.0427248,25.4693,0.151697,35.6559,0.680839,18.9215,0.508164
54,14.0029,0.0428264,25.4747,0.151488,35.6306,0.679245,18.927,0.509012
55,14.0039,0.0427812,25.4902,0.151106,35.5423,0.677886,18.9523,0.510374
56,14.0018,0.0427569,25.5051,0.150789,35.5552,0.678631,18.9478,0.510587
57,14.0023,0.0426853,25.5101,0.150347,35.4887,0.677702,18.9451,0.510823
58,14.0013,0.0426843,25.5206,0.1501,35.4271,0.676336,18.9352,0.510674
59,13.9995,0.0427661,25.5212,0.150103,35.37,0.675508,18.9356,0.510988
60,13.9979,0.0428041,25.5241,0.14973,35.2956,0.674923,18.9269,0.510491
61,13.996,0.0428302,25.5273,0.149565,35.3473,0.674575,18.9252,0.510094
62,13.9965,0.0428587,25.5232,0.149427,35.419,0.675698,18.9049,0.51062
63,13.9963,0.0427369,25.5209,0.149236,35.3919,0.67351,18.9054,0.511539
64,13.9947,0.0427001,25.5246,0.149114,35.4298,0.673005,18.9033,0.510972
65,13.9937,0.0426322,25.5283,0.148863,35.3969,0.671523,18.8928,0.509693
66,13.9913,0.0425935,25.5336,0.148807,35.4073,0.670786,18.8806,0.507947
67,13.9908,0.0425744,25.5241,0.14856,35.4401,0.670666,18.8927,0.506545
68,13.9884,0.0426516,25.5247,0.14806,35.4549,0.670275,18.9015,0.505383
69,13.9875,0.0427174,25.5162,0.147936,35.4983,0.670227,18.9254,0.505092
70,13.9864,0.0426571,25.5121,0.147739,35.6153,0.671166,18.9003,0.504214
71,13.9865,0.0426155,25.5072,0.147639,35.6123,0.670169,18.881,0.503971
72,13.9879,0.0425347,25.4959,0.14776,35.6392,0.669271,18.8654,0.503515
73,13.9883,0.0425092,25.4923,0.147837,35.6452,0.668777,18.8818,0.502692
74,13.9887,0.0424428,25.4852,0.148018,35.6578,0.669166,18.8638,0.502319
75,13.9884,0.0423947,25.4904,0.147932,35.6543,0.668974,18.8559,0.502239
76,13.9876,0.0423473,25.4868,0.148156,35.655,0.669231,18.8699,0.503156
77,13.9867,0.0423782,25.4892,0.148299,35.6462,0.669148,18.8689,0.50363
78,13.9859,0.0423922,25.4863,0.148508,35.6151,0.667784,18.8825,0.503406
79,13.9857,0.042401,25.4857,0.148762,35.6382,0.667833,18.891,0.503131
80,13.986,0.04245,25.4824,0.148757,35.6103,0.667254,18.8777,0.502589
81,13.9856,0.0424346,25.4813,0.148956,35.612,0.66675,18.8734,0.501583
82,13.9862,0.042368,25.4837,0.148923,35.6031,0.66633,18.8772,0.502594
83,13.9863,0.0423551,25.4811,0.14888,35.5792,0.664666,18.8797,0.502498
84,13.9872,0.0423333,25.4759,0.149201,35.588,0.66431,18.8815,0.502307
85,13.9881,0.042349,25.4635,0.149896,35.6131,0.664246,18.8859,0.502305
86,13.9872,0.0422696,25.4619,0.150403,35.6441,0.665087,18.8798,0.501753
87,13.9872,0.0421914,25.4569,0.150889,35.6729,0.66532,18.8731,0.501094
88,13.9874,0.0422322,25.4552,0.151252,35.7068,0.665271,18.8752,0.500532
89,13.9878,0.0423191,25.4613,0.151151,35.7017,0.665116,18.8521,0.501016
90,13.9872,0.0423323,25.4703,0.150954,35.7659,0.666005,18.8673,0.502005
91,13.9876,0.0423663,25.4683,0.150977,35.7663,0.665101,18.9032,0.503405
92,13.9877,0.0424188,25.4644,0.151246,35.7377,0.66453,18.8948,0.503378
93,13.9877,0.0424377,25.4675,0.151274,35.6995,0.663524,18.8748,0.503571
94,13.9877,0.0424085,25.4659,0.151443,35.7422,0.664993,18.858,0.503419
95,13.9875,0.042401,25.4609,0.151566,35.7504,0.664544,18.8368,0.503257
96,13.9864,0.0424548,25.4598,0.151456,35.7084,0.663976,18.8371,0.502609
97,13.9865,0.0425032,25.4622,0.151312,35.7311,0.663577,18.8398,0.501755
98,13.987,0.042467,25.4526,0.151173,35.7483,0.662903,18.8377,0.50134
99,13.9868,0.0424898,25.4433,0.151335,35.7989,0.662864,18.8838,0.501116
100,13.9873,0.0424587,25.4375,0.151343,36.0161,0.663772,18.8748,0.501086
101,13.9873,0.0424644,25.431,0.151414,36.0905,0.663935,18.9046,0.50147
102,13.9878,0.0424509,25.4248,0.151392,36.192,0.664857,18.9128,0.501453
